     3.000     10.000     27.410     61.136     51.414     58.387     57.385      2.000          *      3.710      4.600      4.500      4.200     47.438      6.221     55.454      2.526      2.190      0.764      4.526      0.592
     3.000      5.000          *     48.546     46.629     49.523     48.757      7.000      4.000      8.110      9.120      7.000      9.000     42.901      6.823     48.947      2.527      4.221      0.690      8.276      0.592
     3.000     11.000     61.320     61.136     62.092     51.238     57.494      2.000      4.000      9.800      5.000      5.000      9.000     56.087      6.218     58.119      2.525      2.749      0.690      7.822      0.592
     2.000      8.000     20.260     56.940     58.631     44.520     55.528      5.000      6.000      6.870      6.620      3.250      6.830     38.355      6.218     53.549      2.525      3.789      0.690      6.188      0.592
     4.000     10.000     70.600     61.136     59.662     57.959     55.528      1.000      3.000      9.250     10.560      8.330     10.830     62.006      6.218     58.461      2.525      2.435      0.690      9.580      0.592
     5.000     12.000     70.600     55.044     53.698     51.096     50.396      2.000      2.000     10.670     10.000      8.000      8.500     69.546      6.218     53.483      2.525      2.530      0.690      9.230      0.592
     3.000      8.000     32.450     46.246     41.179     44.662     32.156      3.000      7.000      7.620      6.570      4.750      9.000     43.817      6.218     42.745      2.525      3.337      0.690      7.169      0.592
     3.000     12.000     66.180     46.246     37.277     55.672     60.881      5.000      4.000      3.370      2.000      3.000      2.170     55.892      6.218     49.211      2.525      3.218      0.690      3.308      0.592
     3.000     11.000     20.260     40.154     38.455     40.802     40.020      4.000      2.000      8.000      6.500      4.000      6.500     45.512      6.218     41.224      2.525      2.664      0.690      6.426      0.592
     3.000      1.000          *     38.800          *     36.226     36.962          *      3.000      8.860      5.600      6.500      6.800     32.079      6.838     39.485      2.891      2.236      0.840      7.087      0.593
     1.000      3.000     15.570     33.657     39.706     45.520     50.504      4.000      5.000      6.200      7.000      8.000      6.500     22.138      6.218     42.427      2.525      3.135      0.690      6.817      0.592
     5.000     10.000     66.090     61.272     58.337     49.380     64.485      3.000      5.000      9.000      8.250      6.500      8.800     66.998      6.218     58.565      2.525      3.366      0.690      8.371      0.592
     3.000     10.000     58.010     54.638     50.531     59.961     54.000      4.000      3.000      6.500      5.000      8.000      6.000     53.182      6.218     54.344      2.525      3.051      0.690      6.699      0.592
     1.000      7.000     27.410     54.638     36.761     40.086     43.624      4.000      3.000      4.250      4.330      5.000      3.000     29.615      6.218     43.747      2.525      2.600      0.690      4.302      0.592
     2.000      9.000     20.260     54.638     44.493     42.660     50.504      1.000      1.000      5.000      5.000      5.000      2.270     37.177      6.218     47.415      2.525      1.359      0.690      4.395      0.592
     3.000      5.000     15.570     35.687     42.357     42.231     38.054          *          *      0.000      0.000      0.000      0.000     33.375      6.228     39.198      2.529      1.068      0.984      0.449      0.594
     3.000      8.000     49.700     42.997     50.163     46.664     52.034      2.000      3.000      7.820      7.180      8.550      6.850     47.523      6.218     48.497      2.525      2.397      0.690      7.589      0.592
     2.000      7.000     56.330     61.136     66.583     56.100     60.881      2.000      4.000      8.560      9.000      8.500      8.750     44.285      6.218     60.167      2.525      2.778      0.690      8.649      0.592
     4.000     12.000     66.180     65.468     68.866     62.677     67.870      1.000      7.000      5.000      8.000      6.000      6.000     64.994      6.218     64.383      2.525      2.963      0.690      6.318      0.592
     2.000      7.000      7.320     50.577     50.457     44.091     48.647      5.000      3.000          *      3.670      3.250      3.290     32.706      6.220     47.936      2.528      2.941      0.691      3.852      0.708
     3.000     14.000     61.320     60.460     51.489     45.662     55.966      4.000      1.000      7.570      5.670      8.670      6.000     59.625      6.218     53.916      2.525      2.760      0.690      7.229      0.592
     4.000     12.000     66.090     48.277     51.414     46.520     47.009      4.000      4.000      7.600      4.000      6.500      6.460     62.239      6.218     49.662      2.525      3.232      0.690      6.658      0.592
     6.000     14.000     81.870     61.136     64.153     62.677     58.259      1.000      5.000      9.100      7.370      6.670      6.500     81.355      6.218     61.314      2.525      2.777      0.690      7.735      0.592
     2.000     12.000     27.410     44.216     45.082     53.956     50.504      5.000      4.000      0.000      0.000      5.500          *     43.333      6.220     47.853      2.531      3.069      0.691      2.555      0.695
     3.000     11.000     58.010     63.303     50.016     48.951     62.736      1.000          *      3.140      4.800      3.000      4.500     53.708      6.221     54.977      2.526      1.792      0.764      4.126      0.592
     4.000     11.000     66.090     48.412     63.196     62.390     60.770      4.000      3.000      9.000      8.000     10.000      9.670     63.151      6.218     58.660      2.525      3.380      0.690      9.308      0.592
     4.000     10.000     66.180     58.971     57.747     53.956     54.655      4.000      5.000      6.870      5.370      7.250      4.500     60.586      6.218     56.179      2.525      3.448      0.690      6.346      0.592
     3.000     11.000     66.180     63.167     52.666     58.387     64.266      5.000      4.000      7.850      7.370      7.250      7.000     57.427      6.218     58.827      2.525      3.706      0.690      7.625      0.592
     6.000     15.000     81.870     61.136     63.049     55.956     57.494      4.000      6.000      9.220      7.750      8.250     10.140     83.555      6.218     60.467      2.525      4.052      0.690      9.187      0.592
     5.000          *     56.330     63.167     62.975     62.390     55.638      2.000      6.000      7.570      5.750      8.000      7.000     68.416      6.902     60.714      2.528      3.180      0.690      7.464      0.592
     3.000      8.000     56.330     44.216     45.597     37.799     33.903      2.000      6.000      7.250      8.000      5.000      7.500     47.408      6.218     42.156      2.525      2.819      0.690      6.861      0.592
     2.000      8.000     56.330          *          *          *          *      1.000      2.000      2.550      4.000      0.670      1.580     40.361      6.329     42.750      6.216      1.334      0.694      2.368      0.596
     1.000     10.000     20.260     29.189     43.241     35.368     49.413      1.000          *      4.250      3.000      4.000      4.000     31.559      6.221     39.792      2.526      1.443      0.764      4.063      0.592
     3.000     10.000     32.450     46.246     42.211     40.086     48.757      1.000      3.000      8.600      7.250     10.250      8.170     47.149      6.218     45.736      2.525      2.126      0.690      8.499      0.592
     4.000     11.000     66.090     63.167     64.153          *          *      1.000      5.000      6.330      6.710      5.750      5.500     62.541      6.232     60.642      3.179      2.539      0.690      6.286      0.593
     2.000          *     56.330     58.971     50.163     57.959     57.494      3.000      4.000      5.750      2.330      5.500      6.330     45.898      6.902     55.320      2.528      2.793      0.690      5.653      0.592
     4.000     10.000     70.600     67.499     60.766     60.245     59.023      5.000      5.000      9.860      9.250      9.330     10.500     63.509      6.218     61.857      2.525      4.154      0.690      9.880      0.592
     3.000      6.000     15.570     63.438     66.510     67.108     69.508      1.000      0.000      3.870      6.330      4.800      4.500     40.742      6.218     63.200      2.525      1.408      0.690      4.946      0.592
     3.000      6.000     66.090     48.412     39.781     31.223     57.494      3.000      8.000      7.250      8.000      8.000      8.670     47.368      6.218     45.804      2.525      3.642      0.690      7.956      0.592
     2.000     10.000      7.320     54.638     58.410     48.809     66.123      1.000      1.000      6.000      6.800      8.500      8.750     39.045      6.218     56.079      2.525      1.733      0.690      7.493      0.592
     1.000      6.000      7.320     35.822     38.529     45.949     39.145      1.000      6.000      5.120      3.750      6.000      3.670     23.919      6.218     40.025      2.525      2.166      0.690      4.795      0.592
     4.000     12.000     66.090     63.303     67.982     67.108     64.266      2.000      6.000      3.250      5.000      7.120      6.000     64.785      6.218     63.961      2.525      3.034      0.690      5.641      0.592
     3.000     10.000     27.410     53.691     44.272     53.527     47.009      1.000      6.000      3.750      2.750      5.170      6.120     46.414      6.218     49.474      2.525      2.396      0.690      4.887      0.592
     3.000     13.000     49.700     33.657     42.063     35.797     50.504      2.000          *          *      4.000      1.000      5.000     52.592      6.222     41.398      2.529      1.957      0.765      3.696      0.708
     2.000     11.000     56.330     37.718     52.593     56.385     50.286      1.000      2.000      3.570      5.170      5.800      2.440     46.460      6.218     48.262      2.525      1.591      0.690      4.252      0.592
     3.000      8.000     49.700     56.940     57.600     53.383     50.286      2.000      4.000      8.000      9.000      6.500      9.500     48.975      6.218     54.461      2.525      2.705      0.690      8.196      0.592
     3.000     11.000     66.180     46.381     44.861     60.245     59.132      1.000      3.000      5.000      5.000      3.500      4.400     54.556      6.218     51.421      2.525      1.900      0.690      4.790      0.592
     2.000          *     56.330     37.853     39.706     46.949     39.145      1.000      2.000      6.120      2.370      3.750      4.620     41.603      6.902     41.582      2.528      1.534      0.690      4.698      0.592
     3.000     12.000     66.090     63.167     69.013     66.966     66.887      3.000      3.000     10.620     10.620     10.700     11.000     60.670      6.218     65.503      2.525      3.238      0.690     10.683      0.592
     3.000     11.000     49.700     61.272     55.980     51.096     59.023      2.000      7.000      5.560      6.800      7.140      9.330     53.977      6.218     56.705      2.525      3.234      0.690      7.358      0.592
     3.000     12.000     58.010     50.577     48.984     48.809     52.798      1.000      2.000      4.250      3.120      6.500      9.000     54.808      6.218     50.808      2.525      1.827      0.690      6.115      0.592
     3.000     12.000     56.330     61.136     51.341     71.542     67.761      3.000      3.000      9.500      7.620      7.620     10.500     57.854      6.218     61.604      2.525      3.048      0.690      9.156      0.592
     1.000      7.000     15.570     29.459     33.890     29.079     27.022          *          *          *      0.750      0.500      0.000     23.501      6.230     30.741      2.532      0.827      0.987      0.703      0.711
     6.000     13.000     81.870     48.412     45.450     49.094     46.136      7.000      8.000      5.100      2.670      5.670      5.670     77.923      6.218     49.167      2.525      4.909      0.690      5.514      0.592
     4.000     12.000     66.180     52.608     48.396     44.375     39.255      4.000      4.000      7.760      6.290      5.000      6.870     61.879      6.218     47.711      2.525      3.218      0.690      6.756      0.592
     2.000     10.000     56.330          *          *          *          *      2.000      8.000      8.750      7.250      8.750      8.750     48.029      6.329     54.949      6.216      3.473      0.694      8.554      0.596
     3.000      8.000     56.330     58.971     47.880     60.103     60.881      0.000      2.000      2.560      0.780      1.200      2.250     48.262      6.218     54.763      2.525      1.186      0.690      2.412      0.592
     4.000     11.000     61.320     63.438     64.153     60.245     62.519      5.000      8.000      6.370      5.500      5.000      6.780     62.831      6.218     61.776      2.525      4.401      0.690      6.457      0.592
     4.000     10.000     66.090     50.577     49.059     49.238     41.877      3.000      4.000      7.000      6.870      8.600      9.500     59.339      6.218     49.158      2.525      3.015      0.690      8.065      0.592
     2.000     11.000      7.320     52.879     45.597     40.086     45.262      2.000      2.000      5.500      6.830      5.000      6.830     38.401      6.218     46.299      2.525      1.999      0.690      5.992      0.592
     3.000     12.000     20.260     29.324     52.519     44.520     50.504          *          *      0.670      0.500      0.140      0.200     45.763      6.228     43.632      2.529      1.377      0.984      0.902      0.594
     2.000      6.000     20.260     46.516     36.467     44.375     42.641      2.000      5.000     10.000      8.500          *      9.000     33.483      6.219     43.593      2.528      2.753      0.690      8.904      0.664
     2.000     10.000     61.320     46.110     62.239     49.094     55.747      3.000      3.000      6.930      7.250      6.330      9.670     48.071      6.218     53.462      2.525      2.777      0.690      7.646      0.592
     3.000      9.000     56.330     50.713     61.871     53.669     60.770      3.000      2.000      6.870      7.250      6.000      5.250     51.409      6.218     55.826      2.525      2.529      0.690      6.435      0.592
     4.000     14.000     66.090     65.468     50.163     42.088     52.034      3.000      8.000      8.120      6.750      7.110      7.570     66.514      6.218     53.730      2.525      3.805      0.690      7.686      0.592
     4.000     11.000     56.330     54.775     61.944     53.527     57.276      2.000      3.000      6.500      2.500      5.000      7.250     60.037      6.218     56.835      2.525      2.415      0.690      6.028      0.592
     1.000      3.000     25.000     37.853     35.288     40.230     32.702      4.000      6.000      2.500      3.140      4.670      1.750     21.775      6.218     36.956      2.525      2.938      0.690      3.145      0.592
     5.000     11.000     56.330     63.167     60.766     57.959     60.881      2.000          *      3.500      4.000      2.670      1.400     65.383      6.221     58.978      2.526      2.227      0.764      3.330      0.592
     2.000     10.000     20.260     65.468     47.733     55.527     59.023      4.000      6.000      3.860      1.750      4.800      5.500     41.300      6.218     55.796      2.525      3.375      0.690      4.679      0.592
     2.000     10.000     56.330     57.075     56.348     64.679     53.890      1.000      3.000      5.750      5.170      6.750      5.570     47.175      6.218     56.535      2.525      2.023      0.690      6.042      0.592
     2.000     10.000     56.330     46.381     47.880     46.807     55.747      2.000      2.000      8.920      4.500      5.500      6.830     46.016      6.218     49.502      2.525      2.156      0.690      6.913      0.592
     4.000     11.000     66.090     52.608     45.303     44.375     50.396      1.000      1.000      2.750      4.500      2.330      5.330     59.095      6.218     48.224      2.525      1.449      0.690      3.950      0.592
     3.000     11.000     66.090     56.805     57.158     49.094     57.494      2.000      8.000      5.120      3.890      5.670      5.500     56.011      6.218     55.025      2.525      3.250      0.690      5.515      0.592
     2.000      9.000     66.090          *          *          *          *      2.000      0.000      3.500      8.000      6.000      3.000     45.008      6.329     47.313      6.216      1.569      0.694      4.761      0.596
     4.000     12.000     66.090     61.001     60.692     57.672     52.034      2.000      2.000     10.560      4.670      9.000     10.330     64.251      6.218     58.595      2.525      2.553      0.690      9.225      0.592
     2.000     10.000     56.330     56.940     41.915     46.520     47.883      1.000      3.000      9.650      7.250      8.000      9.000     46.291      6.218     49.110      2.525      2.164      0.690      8.585      0.592
     2.000      9.000     20.260     52.879     40.885     48.809     45.917      2.000      3.000     10.400      9.000     10.250     11.000     39.024      6.218     48.081      2.525      2.562      0.690     10.043      0.592
     3.000     10.000     66.090     40.830     37.645     46.520     33.139      3.000      8.000      4.110      5.830      3.500      2.500     51.304      6.218     40.407      2.525      3.264      0.690      4.059      0.592
     3.000     10.000     56.330     56.805     59.514     53.383     59.132      2.000      5.000      9.000      5.750     10.000      9.000     53.926      6.218     57.444      2.525      2.998      0.690      8.770      0.592
     3.000     11.000     66.180     46.246     37.497     35.512     36.524      1.000      4.000      4.250      3.000      2.750      5.750     52.320      6.218     40.634      2.525      1.919      0.690      4.327      0.592
     2.000      6.000     49.700     54.775     51.635     44.520     52.362      1.000      5.000      6.000      8.750     10.000      9.500     39.657      6.218     51.098      2.525      2.488      0.690      8.250      0.592
     6.000     14.000     81.870          *          *          *          *      4.000      5.000     10.620     10.620     11.000     10.570     83.328      6.329     65.214      6.216      4.053      0.694     10.746      0.596
     6.000     15.000     81.870     50.983     64.301     64.679     59.460      2.000      4.000      2.800      6.500      4.500      2.000     81.431      6.218     58.521      2.525      2.560      0.690      4.054      0.592
     3.000      5.000     15.570     40.154     40.002     42.946     41.658          *          *      0.000      0.000      0.500      0.500     33.756      6.228     40.642      2.529      1.150      0.984      0.720      0.594
     3.000     11.000     66.180     50.577     59.514     62.390     55.528      2.000      4.000      7.620      8.250      9.670      8.250     56.733      6.218     56.577      2.525      2.787      0.690      8.403      0.592
     6.000     14.000     81.870     65.334     67.688     64.679     64.266      7.000      5.000     11.000      9.200      7.000      9.870     83.566      6.218     65.563      2.525      4.926      0.690      9.693      0.592
     2.000      8.000      7.320          *          *          *          *      5.000      3.000      5.780      3.000      7.000      8.600     35.202      6.329     49.468      6.216      3.212      0.694      6.591      0.596
     3.000     11.000     66.180     54.909     54.875     53.527     59.023      2.000      2.000     10.620      7.000      8.000      8.000     56.453      6.218     55.659      2.525      2.433      0.690      8.693      0.592
     3.000     10.000     56.330     56.805     57.232     59.532     50.396      2.000      5.000      8.750      9.120      8.370     11.000     53.774      6.218     56.068      2.525      3.028      0.690      9.288      0.592
     3.000     11.000     56.330     52.608     48.911     42.088     57.385      1.000      1.000      4.000      3.250      3.250      4.000     52.247      6.218     49.962      2.525      1.435      0.690      4.016      0.592
     4.000     11.000     56.330     50.442     53.918     55.672     62.519      2.000      3.000      3.870      3.750      3.500      5.750     59.279      6.218     54.753      2.525      2.271      0.690      4.689      0.592
     1.000          *     27.410     32.032     40.002     35.655     40.784      1.000      3.000      7.840      4.500      5.000      5.430     28.415      6.902     38.299      2.528      1.719      0.690      5.910      0.592
     5.000     12.000     81.870     56.805     63.122     53.383     62.519      2.000      1.000      7.250      7.500      8.000      7.250     72.048      6.218     58.855      2.525      2.271      0.690      7.597      0.592
     3.000     10.000     56.330     54.909     59.883     58.101     59.023      5.000      0.000      5.500      6.000      8.250      6.750     53.405      6.218     57.228      2.525      2.856      0.690      6.780      0.592
     3.000      7.000     66.090     52.744     55.096     51.096     53.781      3.000      3.000      8.430      9.500      6.290     10.500     50.167      6.218     53.355      2.525      2.873      0.690      8.622      0.592
     5.000     14.000     70.600     37.987     43.462     35.655     48.647      3.000      2.000      4.870      7.620      5.670      6.290     69.806      6.218     43.277      2.525      2.461      0.690      6.005      0.592
     4.000     10.000     70.600     51.526     51.341     55.527     59.132      1.000          *      2.500      1.670      2.500      2.500     59.219      6.221     53.189      2.526      1.672      0.764      2.886      0.592
     2.000     11.000     61.320     63.303     63.122     69.253     64.266      1.000      4.000      9.200      7.670      7.250      7.830     51.480      6.218     63.103      2.525      2.490      0.690      8.218      0.592
     4.000     14.000     56.330     67.499     67.761     69.253     66.013      7.000      6.000     10.250     10.200     10.250      9.710     68.600      6.218     66.865      2.525      5.090      0.690     10.246      0.592
     5.000     11.000     66.090     48.412     45.745     62.534     43.405      3.000      4.000      7.300      9.000      8.620      8.500     66.764      6.218     50.625      2.525      3.086      0.690      8.241      0.592
     2.000     11.000     66.180     54.775     56.127     55.672     59.242      2.000      7.000      8.120      8.330      8.170      6.000     51.059      6.218     55.805      2.525      3.237      0.690      7.671      0.592
     6.000     14.000     66.180     67.499     67.761     73.829     67.761      4.000      4.000      9.590     11.500     11.200      9.370     81.096      6.218     68.134      2.525      3.848      0.690     10.302      0.592
     1.000      8.000     20.260     35.687     38.160     46.807     43.405          *          *          *          *          *          *     28.829      6.259     40.798      2.579      1.664      1.040      3.910      1.910
     1.000      6.000     15.570     46.246     47.807     51.096     32.156      3.000      3.000      6.370      6.330      3.750      7.290     26.540      6.218     44.415      2.525      2.420      0.690      6.001      0.592
     2.000          *     66.180     44.079     44.345     48.809     42.532      1.000      0.000      5.750      3.000      4.000      6.000     44.490      6.902     45.284      2.528      1.256      0.690      5.103      0.592
     4.000     11.000     66.180     50.442     61.871     57.816     53.781      3.000      3.000      3.560      3.290      3.500      4.400     61.049      6.218     55.240      2.525      2.561      0.690      4.177      0.592
     4.000     10.000     20.260     57.075     57.526     53.527     48.757      1.000      2.000     10.250      6.500     11.000     11.000     52.856      6.218     55.106      2.525      2.193      0.690      9.883      0.592
     3.000     14.000     61.320     65.334     70.339     66.966     64.266      4.000      6.000      8.120      8.290      8.000      8.430     62.696      6.218     65.489      2.525      3.923      0.690      8.420      0.592
     3.000     11.000     56.330     65.334     59.662     48.809     63.392      3.000      5.000     10.250     10.500     10.500     10.250     56.361      6.218     59.502      2.525      3.483      0.690     10.258      0.592
     3.000      8.000     58.010     63.303     48.984     58.530     45.262      2.000      5.000      3.620      3.830      2.500      4.370     49.106      6.218     52.981      2.525      2.504      0.690      3.995      0.592
     4.000     12.000     66.090     67.499     68.866     66.966     64.266      3.000      7.000      8.000      8.500      8.560      9.000     66.146      6.218     65.813      2.525      3.833      0.690      8.689      0.592
     1.000      9.000     20.260     37.718     40.811     46.807     45.371      1.000      2.000      2.670      5.000      3.670      3.000     30.353      6.218     41.966      2.525      1.374      0.690      3.537      0.592
     2.000      8.000     15.570     46.246     35.068     37.942     32.265      0.000      4.000      4.500      2.000      5.330      3.830     33.226      6.218     38.976      2.525      1.468      0.690      4.227      0.592
     5.000     14.000     66.090     37.987     51.341     35.512     46.900      5.000      3.000      8.250      5.830      4.870      8.620     70.206      6.218     45.577      2.525      3.425      0.690      7.291      0.592
     3.000      9.000     56.330     35.822     40.811     39.944     47.009      3.000      2.000      8.000      6.570      4.000      2.200     48.220      6.218     41.581      2.525      2.264      0.690      5.306      0.592
     3.000     10.000     66.180     37.853     47.880     60.103     52.251      1.000      2.000      7.000      5.750      8.500      6.140     53.093      6.218     49.359      2.525      1.878      0.690      6.971      0.592
     2.000      8.000     20.260     39.612     39.854     41.802     50.504      2.000      3.000      4.560      4.170      3.000      5.330     35.115      6.218     43.000      2.525      2.003      0.690      4.534      0.592
     3.000      5.000     66.090     39.883     38.602     35.368     26.913      1.000          *      4.250      5.000      2.000      5.000     42.302      6.221     36.740      2.526      1.482      0.764      4.116      0.592
     6.000     13.000     81.870     67.499     68.940     60.390     67.761      4.000      2.000     11.120     11.000     10.370     10.780     81.795      6.218     66.170      2.525      3.509      0.690     10.828      0.592
     3.000     11.000     56.330     50.577     43.241     39.944     46.900      1.000          *          *          *          *          *     51.778      6.244     45.868      2.570      1.756      0.790      4.993      1.862
     3.000      7.000     27.410     35.551     48.175     51.811     35.760          *          *      2.000      1.000      2.500          *     39.656      6.230     42.648      2.535      1.548      0.986      2.365      0.699
     6.000          *     66.090     65.334     65.405     65.537     64.485      7.000      8.000      9.870      7.500      5.670      9.170     79.836      6.902     65.053      2.528      5.364      0.690      8.686      0.592
     4.000     11.000     66.090     61.136     53.623     53.383     60.770      7.000      3.000      5.000      3.170      5.000      6.500     62.339      6.218     57.091      2.525      3.993      0.690      5.609      0.592
     5.000     11.000     66.090     65.334     67.688     73.829     66.013      7.000      5.000      8.710      8.870      8.710      8.500     70.933      6.218     66.967      2.525      4.806      0.690      8.958      0.592
     3.000     10.000     56.330     61.136     54.360     51.096     55.747      2.000      3.000      8.750      6.500      8.000      8.000     53.219      6.218     55.655      2.525      2.544      0.690      8.054      0.592
     3.000     11.000     66.090     42.049     48.543     38.086     40.894      3.000          *      0.250      0.830      0.000      0.290     52.056      6.221     42.735      2.526      2.054      0.764      0.843      0.592
     6.000     14.000     66.090     63.167     60.766     71.684     57.058      2.000      7.000      7.000      8.600      6.750      9.250     79.335      6.218     62.497      2.525      3.496      0.690      8.069      0.592
     5.000     12.000     81.870     65.334     64.448     69.968     66.123      2.000      2.000      5.750      4.000      4.000      5.750     72.801      6.218     64.660      2.525      2.338      0.690      5.524      0.592
     6.000     15.000     81.870     64.250     65.479     57.816     57.385      2.000      3.000      5.750      6.000      6.170      5.430     82.368      6.218     60.970      2.525      2.590      0.690      6.138      0.592
     5.000     13.000     70.600     67.499     67.982     62.534     67.761      3.000      6.000     10.500     10.330     10.700     10.250     74.414      6.218     66.118      2.525      3.856      0.690     10.496      0.592
     3.000     10.000     20.260     43.944     56.127     53.527     50.504      2.000      4.000      5.750      7.140      7.000      7.400     45.945      6.218     50.851      2.525      2.527      0.690      6.790      0.592
     5.000     11.000     70.600     54.638     62.975     48.951     52.034      1.000      0.000      4.500      3.000      4.750      4.670     66.852      6.218     54.693      2.525      1.438      0.690      4.677      0.592
     3.000      8.000     56.330     42.861     39.706     51.382     51.269      3.000      4.000      5.250      5.120      7.250      6.170     48.106      6.218     46.573      2.525      2.756      0.690      6.128      0.592
     5.000     12.000     70.600     56.940     53.992     69.253     60.115      2.000      3.000     10.500      8.620     10.000      9.000     71.011      6.218     59.703      2.525      2.827      0.690      9.684      0.592
     3.000      9.000     20.260     23.098     43.536     35.797     34.013      1.000      2.000      5.000      2.000      2.000      4.000     40.268      6.218     35.703      2.525      1.376      0.690      3.676      0.592
     2.000      7.000     15.570     53.285     43.241     58.101     53.126      2.000      2.000      7.120      3.500      6.170      6.220     34.805      6.218     51.043      2.525      2.049      0.690      6.221      0.592
     2.000     10.000     20.260     32.438     46.850     36.370     39.037      5.000      3.000      4.900      5.500      5.140      4.870     38.086      6.218     39.993      2.525      3.002      0.690      5.149      0.592
     3.000      8.000     49.700     46.246     39.706     51.238     40.566      2.000      3.000      6.670      3.670      3.000      4.000     46.041      6.218     44.641      2.525      2.103      0.690      4.795      0.592
     2.000      4.000     20.260     52.608     46.629     44.662     50.286      2.000          *      6.670      1.830      4.170      7.500     30.540      6.221     48.623      2.526      2.118      0.764      5.714      0.592
     6.000     13.000     81.870     48.277     63.122     37.799     39.255      2.000      6.000      8.600      8.480      8.650      9.080     77.994      6.218     49.964      2.525      3.227      0.690      8.677      0.592
     1.000     10.000     58.010     41.642     46.850     52.096     45.262      2.000      5.000      9.120      7.000      7.500      9.000     40.826      6.218     47.147      2.525      2.776      0.690      8.287      0.592
     2.000      6.000     56.330     41.779     41.179     39.944     38.272      1.000      2.000      2.130      0.620      0.870      0.400     36.636      6.218     40.291      2.525      1.211      0.690      1.489      0.592
     2.000     11.000     56.330     48.546     47.733     49.094     55.638      2.000      1.000      4.250      5.000      6.500      5.860     47.173      6.218     49.906      2.525      1.860      0.690      5.524      0.592
     3.000      8.000     66.180     33.791     40.885     40.230     31.282      3.000          *      0.290          *      3.330      0.000     46.649      6.221     37.414      2.529      2.025      0.764      1.535      0.628
     1.000      2.000     20.260     43.944     43.168     44.662     48.539      4.000      1.000      2.250      0.910      3.500      3.300     20.524      6.218     44.322      2.525      2.070      0.690      2.961      0.592
     3.000     11.000     58.010     50.713     40.443     40.944     45.262      0.000          *      0.000      0.000      0.750      0.500     50.445      6.221     44.064      2.526      0.885      0.764      0.834      0.592
     2.000     10.000     20.260     44.216     44.641     37.513     41.549      2.000      3.000      8.250      9.000      7.500      8.170     39.037      6.218     43.305      2.525      2.331      0.690      7.977      0.592
     2.000     11.000     49.700     46.787     43.168     53.383     50.396      2.000      4.000      5.000      2.830      3.500      4.670     45.680      6.218     48.056      2.525      2.297      0.690      4.526      0.592
     3.000     10.000     32.450     56.940     37.277     51.667     36.634      2.000      1.000      6.500      3.000      5.000      5.000     46.404      6.218     46.047      2.525      1.799      0.690      5.335      0.592
     3.000      7.000     56.330     48.140     59.588     64.679     49.630      5.000      4.000      9.500      4.620      6.500      7.620     49.054      6.218     55.299      2.525      3.627      0.690      7.667      0.592
     3.000     12.000     49.700     46.381     52.445     55.814     52.143      1.000      2.000      6.140      5.750      5.750      5.620     53.472      6.218     51.267      2.525      1.813      0.690      5.983      0.592
     5.000     12.000     81.870     58.971     64.227     60.390     59.132      5.000      8.000     10.500      8.500     10.400      9.330     74.139      6.218     61.304      2.525      4.766      0.690      9.958      0.592
     3.000      6.000          *     46.381     55.170     46.664     42.422          *      2.000      1.290      0.400      0.400      0.670     40.933      6.829     46.886      2.529      1.393      0.839      1.247      0.593
     3.000      7.000     56.330     52.744     66.583     49.238     51.269      1.000      2.000      4.500      6.500      4.750      3.570     47.337      6.218     53.983      2.525      1.703      0.690      4.796      0.592
     4.000          *     61.320     52.744     67.761     62.390     52.034      2.000      6.000      6.560      5.500      5.000      6.430     61.573      6.902     58.140      2.528      3.010      0.690      6.265      0.592
     2.000     11.000     56.330     54.503     51.268     53.956     60.770      3.000      5.000      3.750      2.800      3.200      4.140     48.106      6.218     53.965      2.525      2.834      0.690      4.045      0.592
     3.000      7.000     66.180     61.001     47.954     49.238     59.242      4.000      2.000      6.140      7.250      7.200      5.890     49.854      6.218     53.842      2.525      2.839      0.690      6.659      0.592
     5.000     11.000     56.330     41.102     42.063     51.382     47.883      1.000      2.000      7.870      8.000      6.500      6.330     63.527      6.218     46.346      2.525      1.919      0.690      7.141      0.592
     3.000     11.000     66.090     56.805     63.270     55.527     47.009      4.000      4.000      9.800     11.000     10.250      9.000     57.244      6.218     56.123      2.525      3.544      0.690      9.748      0.592
     1.000      8.000     27.410     37.447     49.059     46.807     39.255      1.000      5.000      2.500      6.330      3.800      5.830     30.729      6.218     42.963      2.525      2.019      0.690      4.447      0.592
     2.000      5.000     15.570     50.307     42.063     49.094     46.900      1.000      2.000      5.500      9.500      5.000      7.250     30.756      6.218     46.365      2.525      1.677      0.690      6.431      0.592
     4.000     11.000     20.260     50.713     42.799     39.944     50.286      1.000      2.000      2.450      2.670      4.170      6.200     51.186      6.218     46.474      2.525      1.595      0.690      4.217      0.592
     3.000      9.000     27.410     44.216     51.341     49.094     50.286      3.000      3.000      8.000      4.370      9.120      7.870     45.663      6.218     49.549      2.525      2.727      0.690      7.689      0.592
     3.000     11.000     66.090     46.516     41.106     47.093     55.638      1.000      2.000      6.500      3.500      3.290      5.140     53.779      6.218     47.678      2.525      1.702      0.690      5.128      0.592
     3.000      9.000     61.320          *          *          *          *      3.000      7.000      5.750      5.000      5.000      5.860     51.593      6.329     51.423      6.216      3.346      0.694      5.764      0.596
     2.000      6.000     15.570     48.277     50.236     55.672     57.822          *          *      1.750      2.330      1.000      0.500     32.053      6.228     50.547      2.529      1.529      0.984      1.797      0.594
