56.94 57.6 53.383 50.286 49.7 2 1 4 8 9 6.5 9.5 0 8 3
46.381 44.861 60.245 59.132 66.18 1 1 3 5 5 3.5 4.4 1 11 3
37.853 39.706 46.949 39.145 56.33 1 -999 2 6.12 2.37 3.75 4.62 0 -999 2
63.167 69.013 66.966 66.887 66.09 3 1 3 10.62 10.62 10.7 11 1 12 3
61.272 55.98 51.096 59.023 49.7 2 1 7 5.56 6.8 7.14 9.33 0 11 3
50.577 48.984 48.809 52.798 58.01 1 1 2 4.25 3.12 6.5 9 1 12 3
61.136 51.341 71.542 67.761 56.33 3 1 3 9.5 7.62 7.62 10.5 1 12 3
29.459 33.89 29.079 27.022 15.57 -999 1 -999 -999 0.75 0.5 0 1 7 1
48.412 45.45 49.094 46.136 81.87 7 1 8 5.1 2.67 5.67 5.67 0 13 6
52.608 48.396 44.375 39.255 66.18 4 1 4 7.76 6.29 5 6.87 0 12 4
-999 -999 -999 -999 56.33 2 1 8 8.75 7.25 8.75 8.75 1 10 2
58.971 47.88 60.103 60.881 56.33 0 0 2 2.56 0.78 1.2 2.25 1 8 3
63.438 64.153 60.245 62.519 61.32 5 1 8 6.37 5.5 5 6.78 1 11 4
50.577 49.059 49.238 41.877 66.09 3 1 4 7 6.87 8.6 9.5 0 10 4
52.879 45.597 40.086 45.262 7.32 2 1 2 5.5 6.83 5 6.83 0 11 2
29.324 52.519 44.52 50.504 20.26 -999 0 -999 0.67 0.5 0.14 0.2 0 12 3
46.516 36.467 44.375 42.641 20.26 2 1 5 10 8.5 -999 9 0 6 2
46.11 62.239 49.094 55.747 61.32 3 1 3 6.93 7.25 6.33 9.67 1 10 2
50.713 61.871 53.669 60.77 56.33 3 1 2 6.87 7.25 6 5.25 1 9 3
65.468 50.163 42.088 52.034 66.09 3 1 8 8.12 6.75 7.11 7.57 0 14 4
54.775 61.944 53.527 57.276 56.33 2 1 3 6.5 2.5 5 7.25 0 11 4
37.853 35.288 40.23 32.702 25 4 0 6 2.5 3.14 4.67 1.75 0 3 1
63.167 60.766 57.959 60.881 56.33 2 1 -999 3.5 4 2.67 1.4 1 11 5
65.468 47.733 55.527 59.023 20.26 4 1 6 3.86 1.75 4.8 5.5 1 10 2
57.075 56.348 64.679 53.89 56.33 1 1 3 5.75 5.17 6.75 5.57 1 10 2
46.381 47.88 46.807 55.747 56.33 2 1 2 8.92 4.5 5.5 6.83 0 10 2
52.608 45.303 44.375 50.396 66.09 1 1 1 2.75 4.5 2.33 5.33 1 11 4
56.805 57.158 49.094 57.494 66.09 2 1 8 5.12 3.89 5.67 5.5 0 11 3
-999 -999 -999 -999 66.09 2 1 0 3.5 8 6 3 1 9 2
61.001 60.692 57.672 52.034 66.09 2 1 2 10.56 4.67 9 10.33 0 12 4
56.94 41.915 46.52 47.883 56.33 1 1 3 9.65 7.25 8 9 1 10 2
52.879 40.885 48.809 45.917 20.26 2 1 3 10.4 9 10.25 11 0 9 2
40.83 37.645 46.52 33.139 66.09 3 1 8 4.11 5.83 3.5 2.5 1 10 3
56.805 59.514 53.383 59.132 56.33 2 1 5 9 5.75 10 9 0 10 3
46.246 37.497 35.512 36.524 66.18 1 1 4 4.25 3 2.75 5.75 1 11 3
54.775 51.635 44.52 52.362 49.7 1 0 5 6 8.75 10 9.5 0 6 2
-999 -999 -999 -999 81.87 4 1 5 10.62 10.62 11 10.57 0 14 6
50.983 64.301 64.679 59.46 81.87 2 1 4 2.8 6.5 4.5 2 1 15 6
40.154 40.002 42.946 41.658 15.57 -999 1 -999 0 0 0.5 0.5 1 5 3
50.577 59.514 62.39 55.528 66.18 2 1 4 7.62 8.25 9.67 8.25 1 11 3
65.334 67.688 64.679 64.266 81.87 7 1 5 11 9.2 7 9.87 0 14 6
-999 -999 -999 -999 7.32 5 1 3 5.78 3 7 8.6 1 8 2
54.909 54.875 53.527 59.023 66.18 2 1 2 10.62 7 8 8 0 11 3
56.805 57.232 59.532 50.396 56.33 2 1 5 8.75 9.12 8.37 11 0 10 3
52.608 48.911 42.088 57.385 56.33 1 1 1 4 3.25 3.25 4 0 11 3
50.442 53.918 55.672 62.519 56.33 2 1 3 3.87 3.75 3.5 5.75 1 11 4
32.032 40.002 35.655 40.784 27.41 1 0 3 7.84 4.5 5 5.43 1 -999 1
56.805 63.122 53.383 62.519 81.87 2 1 1 7.25 7.5 8 7.25 1 12 5
54.909 59.883 58.101 59.023 56.33 5 1 0 5.5 6 8.25 6.75 1 10 3
52.744 55.096 51.096 53.781 66.09 3 1 3 8.43 9.5 6.29 10.5 0 7 3
37.987 43.462 35.655 48.647 70.6 3 1 2 4.87 7.62 5.67 6.29 1 14 5
51.526 51.341 55.527 59.132 70.6 1 1 -999 2.5 1.67 2.5 2.5 0 10 4
63.303 63.122 69.253 64.266 61.32 1 1 4 9.2 7.67 7.25 7.83 1 11 2
67.499 67.761 69.253 66.013 56.33 7 1 6 10.25 10.2 10.25 9.71 0 14 4
48.412 45.745 62.534 43.405 66.09 3 1 4 7.3 9 8.62 8.5 1 11 5
54.775 56.127 55.672 59.242 66.18 2 1 7 8.12 8.33 8.17 6 0 11 2
67.499 67.761 73.829 67.761 66.18 4 1 4 9.59 11.5 11.2 9.37 1 14 6
35.687 38.16 46.807 43.405 20.26 -999 1 -999 -999 -999 -999  0 8 1
46.246 47.807 51.096 32.156 15.57 3 1 3 6.37 6.33 3.75 7.29 1 6 1
44.079 44.345 48.809 42.532 66.18 1 1 0 5.75 3 4 6 1 -999 2
50.442 61.871 57.816 53.781 66.18 3 1 3 3.56 3.29 3.5 4.4 1 11 4
57.075 57.526 53.527 48.757 20.26 1 1 2 10.25 6.5 11 11 1 10 4
65.334 70.339 66.966 64.266 61.32 4 1 6 8.12 8.29 8 8.43 0 14 3
65.334 59.662 48.809 63.392 56.33 3 1 5 10.25 10.5 10.5 10.25 0 11 3
63.303 48.984 58.53 45.262 58.01 2 0 5 3.62 3.83 2.5 4.37 0 8 3
67.499 68.866 66.966 64.266 66.09 3 1 7 8 8.5 8.56 9 1 12 4
37.718 40.811 46.807 45.371 20.26 1 1 2 2.67 5 3.67 3 1 9 1
46.246 35.068 37.942 32.265 15.57 0 1 4 4.5 2 5.33 3.83 0 8 2
37.987 51.341 35.512 46.9 66.09 5 0 3 8.25 5.83 4.87 8.62 0 14 5
35.822 40.811 39.944 47.009 56.33 3 0 2 8 6.57 4 2.2 1 9 3
37.853 47.88 60.103 52.251 66.18 1 1 2 7 5.75 8.5 6.14 1 10 3
39.612 39.854 41.802 50.504 20.26 2 0 3 4.56 4.17 3 5.33 1 8 2
39.883 38.602 35.368 26.913 66.09 1 0 -999 4.25 5 2 5 0 5 3
67.499 68.94 60.39 67.761 81.87 4 1 2 11.12 11 10.37 10.78 0 13 6
50.577 43.241 39.944 46.9 56.33 1 1 -999 -999 -999 -999  1 11 3
35.551 48.175 51.811 35.76 27.41 -999 1 -999 2 1 2.5  1 7 3
65.334 65.405 65.537 64.485 66.09 7 1 8 9.87 7.5 5.67 9.17 1 -999 6
61.136 53.623 53.383 60.77 66.09 7 1 3 5 3.17 5 6.5 0 11 4
65.334 67.688 73.829 66.013 66.09 7 1 5 8.71 8.87 8.71 8.5 1 11 5
61.136 54.36 51.096 55.747 56.33 2 1 3 8.75 6.5 8 8 1 10 3
42.049 48.543 38.086 40.894 66.09 3 1 -999 0.25 0.83 0 0.289999999999998 1 11 3
63.167 60.766 71.684 57.058 66.09 2 1 7 7 8.6 6.75 9.25 0 14 6
65.334 64.448 69.968 66.123 81.87 2 1 2 5.75 4 4 5.75 0 12 5
64.25 65.479 57.816 57.385 81.87 2 1 3 5.75 6 6.17 5.43 1 15 6
67.499 67.982 62.534 67.761 70.6 3 1 6 10.5 10.33 10.7 10.25 0 13 5
43.944 56.127 53.527 50.504 20.26 2 1 4 5.75 7.14 7 7.4 0 10 3
54.638 62.975 48.951 52.034 70.6 1 1 0 4.5 3 4.75 4.67 1 11 5
42.861 39.706 51.382 51.269 56.33 3 0 4 5.25 5.12 7.25 6.17 0 8 3
56.94 53.992 69.253 60.115 70.6 2 1 3 10.5 8.62 10 9 0 12 5
23.098 43.536 35.797 34.013 20.26 1 0 2 5 2 2 4 1 9 3
53.285 43.241 58.101 53.126 15.57 2 1 2 7.12 3.5 6.17 6.22 1 7 2
32.438 46.85 36.37 39.037 20.26 5 0 3 4.9 5.5 5.14 4.87 1 10 2
46.246 39.706 51.238 40.566 49.7 2 1 3 6.67 3.67 3 4 0 8 3
52.608 46.629 44.662 50.286 20.26 2 0 -999 6.67 1.83 4.17 7.5 0 4 2
48.277 63.122 37.799 39.255 81.87 2 1 6 8.6 8.48 8.65 9.08 1 13 6
41.642 46.85 52.096 45.262 58.01 2 1 5 9.12 7 7.5 9 0 10 1
41.779 41.179 39.944 38.272 56.33 1 1 2 2.13 0.62 0.87 0.4 1 6 2
48.546 47.733 49.094 55.638 56.33 2 1 1 4.25 5 6.5 5.86 1 11 2
33.791 40.885 40.23 31.282 66.18 3 0 -999 0.289999999999998 -999 3.33 0 1 8 3
43.944 43.168 44.662 48.539 20.26 4 0 1 2.25 0.91 3.5 3.3 1 2 1
50.713 40.443 40.944 45.262 58.01 0 0 -999 0 0 0.75 0.5 1 11 3
44.216 44.641 37.513 41.549 20.26 2 1 3 8.25 9 7.5 8.17 0 10 2
46.787 43.168 53.383 50.396 49.7 2 0 4 5 2.83 3.5 4.67 1 11 2
56.94 37.277 51.667 36.634 32.45 2 1 1 6.5 3 5 5 0 10 3
48.14 59.588 64.679 49.63 56.33 5 1 4 9.5 4.62 6.5 7.62 0 7 3
46.381 52.445 55.814 52.143 49.7 1 1 2 6.14 5.75 5.75 5.62 1 12 3
58.971 64.227 60.39 59.132 81.87 5 0 8 10.5 8.5 10.4 9.33 1 12 5
46.381 55.17 46.664 42.422 -999 -999 0 2 1.29 0.4 0.4 0.67 0 6 3
52.744 66.583 49.238 51.269 56.33 1 1 2 4.5 6.5 4.75 3.57 1 7 3
52.744 67.761 62.39 52.034 61.32 2 1 6 6.56 5.5 5 6.43 1 -999 4
54.503 51.268 53.956 60.77 56.33 3 1 5 3.75 2.8 3.2 4.14 0 11 2
61.001 47.954 49.238 59.242 66.18 4 1 2 6.14 7.25 7.2 5.89 0 7 3
41.102 42.063 51.382 47.883 56.33 1 1 2 7.87 8 6.5 6.33 1 11 5
56.805 63.27 55.527 47.009 66.09 4 1 4 9.8 11 10.25 9 0 11 3
37.447 49.059 46.807 39.255 27.41 1 0 5 2.5 6.33 3.8 5.83 1 8 1
50.307 42.063 49.094 46.9 15.57 1 1 2 5.5 9.5 5 7.25 0 5 2
50.713 42.799 39.944 50.286 20.26 1 1 2 2.45 2.67 4.17 6.2 1 11 4
44.216 51.341 49.094 50.286 27.41 3 1 3 8 4.37 9.12 7.87 1 9 3
46.516 41.106 47.093 55.638 66.09 1 1 2 6.5 3.5 3.29 5.14 0 11 3
-999 -999 -999 -999 61.32 3 -999 7 5.75 5 5 5.86 0 9 3
48.277 50.236 55.672 57.822 15.57 -999 1 -999 1.75 2.33 1 0.5 1 6 2
37.718 43.094 48.809 43.405 61.32 2 1 4 6.12 3 4.57 5.87 0 12 3
58.971 53.698 55.814 67.761 27.41 3 1 4 7.25 6.6 9.4 10.5 1 10 2
54.909 61.944 60.103 58.259 66.18 4 1 2 9.86 10.25 9.1 10 1 11 3
65.334 65.626 62.677 59.023 27.41 2 1 7 7.25 4.37 7.57 11 0 12 2
48.277 48.027 39.801 56.511 56.33 2 0 2 6.5 2 7 9.5 1 7 2
63.438 63.049 64.679 64.266 81.87 0 1 3 7.4 6.2 7 6 1 14 6
63.167 62.165 62.534 59.46 81.87 3 1 6 5.75 6.5 7.25 7 0 12 6
56.94 45.45 59.961 66.013 66.09 1 1 1 5 3 6.25 5.67 1 9 3
58.971 52.519 57.816 47.009 27.41 6 1 4 9.5 8.5 6.83 7.14 0 12 3
61.136 52.74 60.39 53.89 81.87 1 1 7 9.5 8 7 8 0 12 4
61.136 60.766 64.679 55.528 66.09 5 1 5 8.6 9.87 9.5 9 0 13 4
52.608 52.961 57.816 55.747 27.41 1 1 3 7.81 7.41 6.6 8.56 1 9 3
45.975 47.807 53.669 47.009 20.26 2 1 5 2.3 6.2 3 3.75 0 9 2
56.94 59.514 55.814 48.647 61.32 1 1 -999 2.25 4.75 1.17 0.5 0 5 3
65.334 65.479 69.11 67.761 81.87 0 1 -999 3.5 1.33 2.6 2.5 1 11 5
42.32 58.557 55.814 47.009 27.41 7 1 8 7 2 3.5 6 0 8 3
44.35 46.554 37.799 44.934 25 1 1 -999 2.67 4.33 6 2 1 8 2
44.485 36.099 44.662 39.145 61.32 3 1 6 4 3 5.25 3.8 0 10 3
58.836 54.728 41.946 43.405 66.18 3 1 8 10.78 7.33 7.33 9.75 0 12 2
52.608 46.996 53.527 45.917 66.18 2 1 5 2.78 2.5 4 2.33 0 8 3
46.381 50.384 64.821 55.638 70.6 2 1 1 8 5.57 7.25 7.5 0 5 2
35.822 41.474 42.088 50.396 66.09 3 1 3 2.25 3.5 5 5 1 2 2
61.136 70.044 67.395 64.266 58.01 6 1 7 9.33 9 9.5 9.3 0 11 4
63.303 53.698 64.679 60.989 66.18 4 1 5 8.75 5.89 7 7.71 1 12 5
65.334 65.405 62.534 69.508 66.18 3 1 3 8.37 7.75 8.5 10.2 1 14 4
42.049 43.315 42.231 37.398 66.18 2 1 5 3.87 3.12 3.17 3.17 1 12 4
65.468 60.766 66.823 66.013 20.26 4 0 7 8 9.3 8.33 10.29 1 10 3
67.499 65.479 65.25 62.955 58.01 3 1 2 8 7.25 8.75 9.33 0 11 3
39.883 39.56 35.797 42.422 58.01 1 0 2 8.67 6 8.14 7.33 0 5 3
39.748 59.735 55.814 52.034 66.18 1 1 8 9 7.62 9.12 8.5 1 11 4
59.105 65.405 56.385 57.385 66.09 2 1 3 9 7.75 6 7.6 0 13 4
54.503 39.706 43.518 47.228 81.87 7 1 5 9.12 5.57 6.6 8 0 9 3
52.744 53.329 53.383 53.89 66.18 2 0 2 3 2.4 3 7 1 11 3
58.971 42.063 55.956 55.528 61.32 3 0 5 5.6 3 4.57 6.12 0 9 3
46.246 50.163 51.096 60.989 15.57 0 1 -999 3.33 -999 0 0 1 5 2
58.971 49.132 60.103 50.504 56.33 1 1 2 8 6.12 7 10 0 9 3
67.499 71.222 71.542 64.702 61.32 3 1 2 10 9.33 10.67 10.67 0 10 3
65.468 60.692 58.101 57.494 61.32 4 1 3 3.62 4.25 6.5 6.29 1 13 4
50.171 66.583 58.387 57.385 56.33 2 1 5 7.5 8 8.75 8 0 13 3
54.503 58.337 51.096 50.396 66.18 2 1 2 4.25 5 5 7 0 11 3
65.334 69.013 73.829 60.989 81.87 3 1 5 9.12 8.62 9.8 8.25 0 15 6
58.971 59.514 55.814 46.026 66.18 1 0 4 7.5 7.62 7.67 7.17 0 6 3
48.277 50.457 55.243 54 15.57 1 1 4 2.09 2.33 1 4.86 1 6 3
58.971 53.992 48.951 55.528 61.32 2 1 2 9.27 6 8 7.5 0 11 4
38.394 46.775 45.377 46.026 32.45 3 0 4 5.37 3.14 2.75 6.25 0 3 3
63.303 59.441 57.959 60.881 66.09 4 0 3 6.75 5.33 7.75 7.33 1 12 4
46.11 47.807 51.096 53.89 66.09 1 1 1 5.75 5 5 5.6 1 10 3
63.167 70.044 64.821 64.266 70.6 7 1 -999 8.4 9.6 -999 9.8 0 9 4
63.438 67.761 57.959 64.266 58.01 3 1 5 10.25 8.25 10.25 10.25 0 12 4
65.334 64.227 69.11 67.761 70.6 3 1 4 7.75 8.2 6.75 8.12 1 12 4
48.14 36.246 49.094 45.262 61.32 1 1 -999 3.12 3.43 2.33 4.33 0 10 3
39.883 38.602 44.804 46.026 15.57 1 1 1 5.2 2.25 3 4.4 1 7 2
40.561 37.645 49.38 35.651 56.33 1 0 5 2.44 0.57 1.56 1 1 10 1
40.018 36.32 37.942 29.535 66.18 -999 1 -999 0.67 -999 0 0 1 7 2
35.687 37.939 31.223 38.381 66.09 4 -999 5 2.17 1 2.5 4.5 1 11 3
58.971 48.911 53.383 40.128 66.09 7 1 6 1.33 4 3 1 1 13 3
27.294 33.595 31.366 38.272 7.32 2 0 2 2.33 1.67 2.4 1.29 0 8 1
65.334 55.98 60.674 64.266 49.7 3 1 4 7.4 7 7.7 7.87 1 9 3
59.105 47.88 48.809 47.009 32.45 2 1 2 8 6.33 5.5 7.67 0 10 3
61.136 42.063 48.951 66.123 66.18 2 1 4 8.75 9 5.83 9.4 0 13 3
49.901 39.633 48.809 50.396 27.41 1 1 2 8 6.5 6.5 7.73 0 8 3
63.167 55.98 64.679 64.375 66.18 3 1 3 8.6 5 5.37 7.67 0 12 3
44.216 37.645 44.52 45.153 66.09 1 0 3 4.5 5.25 6 4.5 0 11 3
57.075 54.213 51.525 45.043 61.32 -999 1 2 8.37 8 9 10 0 10 2
56.805 46.775 60.103 59.242 70.6 2 1 2 7.12 6.46 6.98 7.7 0 10 4
65.334 65.405 69.253 62.519 81.87 5 1 6 8.65 7.25 9.67 9.17 0 15 6
67.499 60.692 60.103 64.266 66.09 6 1 3 8.75 7.57 8.75 9.2 0 12 5
36.769 37.645 37.084 34.777 66.09 3 0 -999 1.33 5 0.38 1.18 1 6 2
48.277 47.659 51.382 52.907 15.57 2 1 2 8.37 5.17 7 4.6 0 5 2
38.936 50.163 48.951 59.46 66.18 2 1 2 8 8 6.36 11 1 11 3
52.608 52.519 57.959 53.89 66.18 1 1 2 6.12 6.5 5.17 5.17 1 12 4
65.468 59.367 51.954 62.519 58.01 1 1 3 8 8.9 10.14 10.67 1 -999 2
59.105 52.519 47.236 51.16 58.01 5 1 6 8.5 5.75 8.2 8.14 0 8 3
52.338 61.871 53.383 52.034 66.09 2 1 4 8.33 8.75 7.5 8 0 11 2
61.001 60.692 57.959 66.013 66.18 6 1 3 9 8.09 9 9.6 0 -999 5
-999 -999 -999 -999 56.33 3 1 2 5.37 5 4.25 3.87 1 8 3
65.334 57.158 66.966 57.276 66.09 1 1 2 8.37 8.5 9.5 7.5 0 9 3
52.608 42.284 42.231 50.504 7.32 1 1 1 7.5 9.22 7.25 6.43 0 10 3
52.608 49.132 60.245 46.9 32.45 2 1 6 2.89 2.67 2.8 1.87 1 10 3
37.987 32.638 38.086 33.03 -999 -999 0 0 -999 -999 4 6.5 0 5 1
46.381 63.122 60.103 54 70.6 1 1 1 6.2 3.4 3.5 6.12 1 15 4
65.334 62.534 64.821 64.266 20.26 5 1 3 9 8.33 8 9.1 0 11 2
63.167 57.232 66.823 62.628 15.57 3 1 5 9.37 7.33 10 9.67 0 6 3
50.442 37.351 40.515 45.153 20.26 -999 0 -999 2.5 0 -999 1 1 9 1
53.15 41.179 46.091 48.647 70.6 3 1 2 7.75 3.67 5 8 0 10 4
61.136 57.158 48.809 55.528 15.57 3 1 2 7.6 4.5 5 6 0 11 3
-999 -999 -999 -999 66.18 1 1 2 4.12 4.14 4.17 3 0 9 2
46.246 41.99 46.664 64.266 20.26 2 0 4 3 3.4 2.25 7.67 1 7 1
37.853 43.168 37.799 40.894 56.33 5 1 0 -999 0 2 0 0 10 1
63.303 41.032 58.387 55.747 66.09 7 1 6 6.91 2.4 7.46 6.7 1 14 6
35.822 35.142 45.806 35.76 66.18 1 1 3 5 1.5 3.67 5 1 11 5
63.303 50.531 42.517 40.894 61.32 2 1 4 7.62 7.14 7.25 7.67 0 11 3
48.412 51.635 48.951 51.269 81.87 4 1 5 6.6 5.82 7 6.62 1 14 6
33.657 44.641 48.951 50.504 15.57 3 1 0 7 3.5 1.33 2.33 1 6 3
39.748 37.424 36.226 37.398 66.09 6 1 -999 4.17 6.5 6.5 5.33 0 3 3
58.971 70.118 60.532 60.77 70.6 7 1 5 9.5 9.8 10 8.94 0 13 4
54.909 50.089 46.807 54.655 81.87 2 1 2 7.75 4.67 7.17 8.14 1 14 6
30.677 45.45 53.812 53.345 32.45 4 1 4 4.22 6.87 5.25 6.25 1 11 3
58.971 56.201 53.24 57.494 32.45 1 1 2 9.12 9.5 8.83 9.87 0 4 2
54.638 50.089 51.096 55.747 27.41 5 1 7 9.12 7.62 8.5 9.5 0 7 2
63.303 60.766 55.814 59.242 66.18 2 1 2 8.2 5.5 10.25 10.4 0 10 2
50.577 43.094 49.094 47.009 58.01 2 0 3 8.67 8 9 10 0 7 2
61.136 56.053 46.664 47.774 56.33 1 1 3 8 5.67 3.75 8.5 0 10 3
34.332 37.645 35.512 34.777 56.33 1 0 -999 0.33 -999 0 0.5 0 8 2
35.416 36.761 35.941 40.894 56.33 1 0 3 2.5 1.5 2.2 2.67 1 -999 3
50.577 64.301 53.383 36.415 15.57 2 1 3 8.3 7.5 6.5 7 0 9 2
61.136 59.809 48.809 52.143 66.18 3 1 3 4 3.25 5 2 0 10 3
33.657 38.602 46.807 24.183 -999 1 0 2 2 2 5.75 1.33 0 3 1
52.608 57.305 53.383 52.143 81.87 -999 1 5 4.25 5 2 6.5 1 12 3
45.84 39.633 53.527 46.9 70.6 2 1 2 10.62 10.25 11 10.25 1 12 5
50.307 52.887 46.664 64.266 61.32 0 1 0 4.67 4.67 3.17 3.08 0 9 2
50.713 38.529 37.942 46.136 70.6 3 0 4 6.62 6.37 5.5 7.86 0 11 3
35.687 57.158 31.079 48.866 66.18 1 1 3 3 5.6 5 5.2 1 10 2
40.154 47.659 46.664 42.641 15.57 3 0 2 6.12 2.83 3.8 4.62 0 15 1
58.836 68.866 55.672 64.266 70.6 2 1 2 8 9.5 7.37 9.14 1 8 3
65.334 58.631 60.819 67.761 56.33 0 1 0 8.25 6.25 6.5 8.3 1 11 2
54.775 50.31 51.382 57.494 25 4 1 5 3.36 3 4.57 3.17 0 5 1
44.216 37.277 28.792 44.388 27.41 2 0 3 6.5 5 4 8.75 0 9 1
52.473 57.158 58.245 54 66.18 3 1 2 5.75 8 7.25 6 1 13 4
65.334 71.222 69.11 64.266 15.57 3 1 3 10.75 10.1 10.08 10 0 6 2
52.473 55.98 53.956 55.747 49.7 1 1 3 2.75 1 4.33 3 1 11 2
44.216 35.215 47.093 39.037 70.6 5 1 3 5.87 3 4.75 7.29 1 2 3
67.499 59.883 53.24 60.77 70.6 2 1 3 10 11 10.75 11 1 12 6
41.914 40.664 62.534 48.647 81.87 1 1 1 2.56 2.67 2.25 2.17 1 10 3
61.001 57.379 60.245 45.262 81.87 2 1 4 7 7.37 6.14 5 0 -999 6
29.459 39.927 31.223 40.128 20.26 7 0 -999 0 1 0 3 1 11 3
65.334 70.044 55.672 54 66.09 2 1 3 -999 -999 -999  1 13 5
50.442 37.645 37.942 50.504 56.33 0 1 2 4.4 -999 4 8 1 11 3
37.581 45.745 54.67 53.89 20.26 1 1 0 2.29 1.5 2 2.11 1 11 3
53.826 66.51 60.103 46.026 25 7 1 6 10.4 9.5 10.25 10.5 0 2 3
31.355 37.793 44.52 33.139 15.57 1 1 0 4.43 3.33 5.75 5.57 1 9 1
67.499 56.053 64.535 62.628 66.09 0 1 2 5.5 7.5 9.12 6.67 1 12 3
50.442 51.709 57.959 43.405 25 2 1 1 7.12 4.5 6.25 8.25 0 13 2
54.775 47.659 55.672 52.034 61.32 6 1 6 8.33 8 6.5 10 0 10 3
56.94 57.158 55.527 50.068 70.6 4 1 3 10 5.83 6.25 8 0 11 5
67.499 67.761 64.964 60.77 61.32 5 1 3 8.37 9.5 7.5 9 1 14 3
38.124 40.811 41.66 34.341 70.6 2 0 2 4.6 2.25 3.5 2.25 1 10 5
54.775 43.168 49.094 45.262 66.18 1 1 2 6.25 6 4.5 4.17 0 10 3
54.909 43.094 48.951 54.764 66.18 2 1 5 8.25 2.5 5 6 0 11 3
54.638 47.733 44.52 50.504 20.26 2 1 3 7.25 4.29 4.77 6.71 0 10 2
53.691 52.593 53.24 55.528 49.7 5 1 1 7.5 10.25 9.5 9.71 1 8 3
45.975 49.059 55.527 60.77 56.33 2 1 6 4.25 1.8 5.25 3 0 7 3
56.805 53.771 56.1 54.655 66.18 5 0 7 6.44 7.17 7.29 7.33 0 10 3
46.381 41.99 53.383 48.757 66.18 2 1 2 2.8 3.5 3.5 3 0 8 3
33.52 43.241 36.226 46.9 27.41 7 0 7 7.5 6.14 6.33 3 1 6 1
40.018 46.629 55.672 45.371 58.01 1 1 3 7 7.75 9.8 6.83 0 12 2
52.879 59.588 53.669 57.385 81.87 1 1 1 6.78 7.62 5.5 5.6 1 12 5
58.971 57.158 42.66 43.405 81.87 1 1 5 10.6 10.2 11 11 0 14 6
65.334 64.227 71.542 66.013 66.18 1 1 4 6.12 5.87 7.83 6.17 1 10 3
39.883 42.357 42.231 37.398 7.32 0 0 2 2.77 5 4.25 3.25 1 10 1
67.499 58.631 60.39 60.881 81.87 5 1 4 8.5 5.5 8 9.39 0 14 6
54.775 68.94 62.39 55.966 81.87 2 1 4 6.88 7.5 5.67 6.67 0 14 6
39.748 37.718 29.079 26.039 61.32 1 0 1 3 2.62 2.4 4.14 0 4 2
63.303 64.301 58.101 64.266 66.18 7 1 6 10.32 9.12 8 7.5 1 13 3
61.136 58.778 60.245 67.761 81.87 5 1 7 5.3 2.78 6.5 6.37 1 12 6
61.136 60.692 64.679 50.504 66.09 4 1 3 8.3 5.33 8 8 0 7 3
40.018 45.597 40.086 54 66.18 1 1 2 7.67 8 7 6.2 1 6 4
67.499 68.866 66.823 67.761 81.87 4 1 3 11 11 11 11 1 11 5
35.687 42.211 35.368 38.272 27.41 2 1 2 3.3 5 2 3.4 0 10 3
65.468 60.84 51.238 57.385 56.33 4 1 4 10.3 9.75 9 10.6 0 10 3
46.381 44.493 48.809 45.153 66.18 6 1 2 7.62 8 5.75 7 0 10 3
44.079 55.907 35.655 43.515 56.33 0 1 1 5 3.5 5.33 4 0 9 2
44.079 39.56 37.942 38.709 66.09 2 0 3 9.37 6.7 6.83 8.22 1 9 3
42.185 37.203 28.792 36.634 58.01 0 1 2 2 2.75 2.57 1.8 1 10 3
49.089 51.709 53.24 50.396 70.6 1 0 4 4.37 7.12 5.33 5.83 0 11 4
61.136 58.483 51.096 62.519 61.32 2 1 2 11.25 9.33 11.5 11.2 0 12 4
46.11 39.854 51.525 32.156 27.41 2 1 5 3.83 4 4.2 5.43 1 7 2
59.105 61.871 55.814 62.519 70.6 3 1 4 7 8.43 6.83 9.29 0 12 5
35.551 36.246 39.944 40.784 27.41 0 1 0 3.25 4.5 1 5 0 8 3
31.626 36.099 38.086 38.272 27.41 1 0 1 3 4.5 4.5 3 1 8 3
43.944 35.068 39.801 42.532 20.26 1 1 0 4.4 5.75 5 3 1 -999 2
39.883 38.529 33.368 26.039 70.6 2 1 1 4.87 6 4.83 6 1 12 5
52.744 50.163 60.245 47.119 66.18 1 1 0 3 2 3 3.5 1 14 5
59.105 44.714 -999 -999 56.33 3 0 4 8.6 7.25 10.25 9 1 10 2
35.822 32.638 42.517 35.324 56.33 -999 1 1 0.56 3 1.37 0.75 1 12 3
44.079 35.363 44.375 48.757 27.41 2 1 0 5 5 8 3.71 1 11 3
46.11 43.241 53.527 38.818 15.57 2 1 3 1.87 5.25 1 2.5 1 7 3
35.822 43.241 31.079 34.777 56.33 1 1 0 5.82 5.75 4.78 2.5 0 8 2
55.181 39.781 44.662 50.396 61.32 2 1 -999 4.5 -999 5 3 0 10 3
40.018 37.351 35.655 42.532 66.09 2 1 4 3.12 4.4 3.5 6.2 1 9 4
59.377 60.692 68.539 64.375 66.09 1 1 0 7.25 3.67 9 8 1 8 2
46.516 36.099 42.517 36.634 7.32 2 1 -999 3.33 6 2.5 8 0 2 1
37.853 42.284 33.368 37.835 66.09 3 1 5 9.14 5.6 5.75 8.5 0 12 5
59.105 60.692 60.819 60.006 49.7 1 1 2 10 4 7.25 8.9 1 14 4
