     1.000      4.000          *     15.570     58.836     61.871     64.821     60.770      3.000      5.000     10.710     11.000     10.250      9.500      0.499      7.001      9.155      2.522      1.058      0.686      4.093      0.592
     0.000      3.000     11.000     27.410     42.320     47.880     41.946     51.379      1.000      4.000      3.670      3.290      4.750      4.200     -4.263      6.272     -5.053      2.520     -0.619      0.686     -1.848      0.592
     0.000      2.000     10.000     66.180     52.338     64.227     46.664     64.266      2.000      4.000      8.120      9.400      9.750      8.330     -1.084      6.272      5.500      2.520      0.227      0.686      2.594      0.592
     1.000      5.000     11.000     70.600     63.303     59.883     53.240     66.013      4.000      5.000      8.600      4.000      8.000      7.570     16.604      6.272      9.213      2.520      1.259      0.686      1.615      0.592
     0.000      4.000     12.000     66.180     63.438     63.122     51.238     59.132      7.000      4.000      8.500      3.500      5.750      7.830     13.732      6.272      8.510      2.520      1.795      0.686      1.118      0.592
     0.000      4.000     13.000     66.180     63.303     57.232     64.964     66.232      0.000      3.000      4.000      3.220      1.750      2.250     13.191      6.272      9.262      2.520     -0.912      0.686     -2.721      0.592
     1.000      1.000      8.000      7.320     61.136     53.035     42.946     55.528      1.000      2.000      1.800      1.140      3.250      5.800    -23.846      6.272      0.543      2.520     -0.966      0.686     -2.639      0.592
     0.000      1.000      6.000     49.700     44.216     48.911     46.520     50.832      1.000      5.000      2.360      3.000      0.700      3.670    -19.040      6.272     -4.547      2.520     -0.654      0.686     -3.321      0.592
     1.000      3.000      9.000     56.330     46.516     51.414     71.684     54.000      0.000      0.000      4.330      7.670      9.500      6.330     -2.349      6.272      2.612      2.520     -1.205      0.686      0.551      0.592
     1.000      3.000      7.000     49.700     36.228     38.529     40.373     33.139          *      1.000      4.000      3.370      4.420      2.590    -10.166      6.278    -13.437      2.522     -1.076      0.830     -2.385      0.593
     1.000      3.000     12.000     66.180     37.987     39.633     40.086     55.747      7.000      3.000      4.330      3.330      5.000      4.860      3.212      6.272     -7.043      2.520      1.302      0.686     -1.275      0.592
     1.000      3.000     10.000     61.320     47.465     42.063     44.662     59.132      2.000      6.000      2.220      4.500      4.430      5.000     -0.764      6.272     -3.403      2.520      0.250      0.686     -1.887      0.592
     0.000      3.000     10.000     49.700     58.836     60.692     58.101     53.890      4.000      4.000      6.330      6.710      6.000      7.000      1.300      6.272      5.978      2.520      0.699      0.686      0.595      0.592
     0.000      4.000     10.000     70.600     63.303     54.802     62.677     55.638      3.000      6.000      8.870      6.000      8.000      9.430     11.069      6.272      7.826      2.520      0.997      0.686      2.414      0.592
     0.000      2.000     11.000     56.330     40.154     58.337     51.382     67.761      1.000      5.000      5.560      4.670      5.500      7.120     -2.533      6.272      2.536      2.520     -0.178      0.686     -0.050      0.592
     0.000      2.000          *     56.330     43.944     40.811     31.079     33.139      3.000      2.000      2.870      1.000      6.250      2.750     -9.704      7.001    -12.129      2.522     -0.540      0.686     -2.552      0.592
     0.000      3.000     13.000     66.180     54.775     61.871     55.672     60.770      3.000      3.000      7.440      6.000      6.000      7.000      8.769      6.272      6.575      2.520      0.279      0.686      0.841      0.592
     1.000      3.000      7.000     27.410     41.779     42.063     42.660     41.658      2.000      2.000      6.360      6.200     10.000      8.000    -11.834      6.272     -8.145      2.520     -0.323      0.686      1.410      0.592
     0.000      3.000     12.000     49.700     61.136     66.583     55.243     60.770      2.000      3.000      9.200      9.500      9.000      9.870      5.311      6.272      9.313      2.520      0.184      0.686      3.216      0.592
     0.000      1.000      7.000     20.260     48.140     58.337     64.535     55.747      0.000          *      1.000      4.000      4.000      3.500    -21.536      6.275      2.688      2.521     -1.443      0.760     -2.918      0.592
     0.000      3.000     11.000     70.600     65.468     59.809     46.664     49.630      3.000      1.000      7.670      6.250      5.500      5.500      5.610      6.272      4.210      2.520     -0.179      0.686      0.351      0.592
     1.000      3.000          *     27.410     48.412     35.584     45.091     50.504      2.000      5.000      2.750      1.800      3.940      3.000     -9.773      7.001     -6.738      2.522     -0.109      0.686     -2.787      0.592
     0.000      4.000     12.000     66.090     48.546     63.049     60.532     55.528      3.000      2.000      2.600      3.500      3.330      3.330     11.134      6.272      4.485      2.520     -0.208      0.686     -2.523      0.592
     0.000          *     13.000     66.180     33.385     50.384     40.086     40.894      2.000      1.000      7.250      6.500      3.500      8.750      9.623      7.866     -8.087      2.525     -0.594      0.686      0.544      0.592
     0.000      2.000     12.000     61.320     39.883     40.002     41.802     38.381      1.000      0.000      3.250      5.500      4.670      4.830     -3.526      6.272    -10.411      2.520     -1.395      0.686     -1.650      0.592
     0.000      4.000     12.000     70.600     43.944     52.445     46.807     45.153      1.000      2.000      3.500      4.000      2.500      4.750     10.067      6.272     -3.746      2.520     -0.904      0.686     -2.136      0.592
     0.000      2.000      9.000     20.260     36.499     39.191     39.944     39.145      2.000          *      0.780      0.000      2.000      0.000    -16.163      6.275    -12.357      2.521     -1.069      0.760     -4.967      0.592
     1.000      3.000      8.000     27.410     46.516     41.915     33.510     26.913      1.000      2.000      3.400      1.670      2.250      4.330    -12.401      6.272    -12.757      2.520     -1.065      0.686     -2.830      0.592
     1.000      3.000          *     20.260     63.709     53.550     55.814     62.519      1.000      2.000      6.870      8.000      8.000      8.000     -7.437      7.001      6.065      2.522     -0.431      0.686      1.532      0.592
     1.000      3.000     10.000     56.330     35.822     45.008     31.794     40.020      0.000      4.000      4.780      3.000      4.250      5.000     -3.682      6.272    -11.582      2.520     -0.830      0.686     -1.568      0.592
     0.000      4.000     10.000     66.090     67.499     70.044     71.970     67.761      1.000      2.000      7.600      4.250      6.600      6.500     10.694      6.272     15.886      2.520     -0.420      0.686      0.717      0.592
     1.000      3.000      4.000     15.570     59.105     53.698     51.238     48.539      3.000      8.000     10.400      9.120      9.870     10.500    -15.217      6.272      2.093      2.520      1.402      0.686      3.829      0.592
     0.000      5.000     11.000     70.600     61.272     65.331     62.390     48.757      1.000      0.000      6.120      5.750      6.000      5.370     16.294      6.272      7.417      2.520     -0.922      0.686     -0.095      0.592
     0.000      3.000     11.000     66.180     32.573     38.013     35.655     40.456      1.000      2.000      5.860      5.120      4.000      5.500      0.989      6.272    -12.769      2.520     -0.957      0.686     -0.861      0.592
     0.000      5.000     12.000     66.090     65.334     67.761     71.397     67.761      2.000      5.000      8.330      8.000      9.220      9.560     20.087      6.272     15.537      2.520      0.691      0.686      2.887      0.592
     0.000      4.000     12.000     66.180     43.810     53.918     42.517     48.757      1.000      3.000      6.500      7.000     10.000      7.000     10.517      6.272     -2.596      2.520     -0.395      0.686      1.400      0.592
     1.000      5.000     11.000     66.090     48.412     52.887     48.951     49.413      2.000      3.000      4.270      7.000      5.500      5.000     12.622      6.272     -1.415      2.520     -0.090      0.686     -0.726      0.592
     0.000      2.000     13.000     56.330     53.556     48.911     42.946     48.757      0.000          *      3.600      3.830      1.000      2.890     -1.717      6.275     -3.138      2.521     -1.378      0.760     -2.984      0.592
     0.000      3.000      9.000     56.330     46.246     44.566     55.527     57.276      2.000      3.000      3.670      4.330      3.500      3.370     -1.685      6.272     -1.409      2.520     -0.453      0.686     -2.110      0.592
         *      3.000     11.000     15.570     39.748     38.602     56.814     45.590      3.000      3.000      7.750      5.750      6.670      8.000     -5.933      6.305     -5.626      2.524      0.122      0.688      1.167      0.592
     0.000      5.000     15.000     66.090     48.546     48.469     49.094     44.388      4.000      7.000      8.640      4.670      6.500      8.100     21.639      6.272     -1.563      2.520      1.368      0.686      1.445      0.592
     0.000      5.000     12.000     66.090     67.499     67.688     66.966     63.392      2.000      2.000      6.870      5.370      7.870      7.500     19.045      6.272     13.915      2.520     -0.034      0.686      1.196      0.592
     0.000      6.000     11.000     70.600     67.499     62.975     55.672     60.770      4.000      2.000      8.750     10.170      8.400      8.500     23.611      6.272     10.378      2.520      0.719      0.686      2.782      0.592
     1.000      5.000     12.000     70.600     67.499     64.153     64.821     62.519      7.000      3.000      8.120      5.830      7.370      8.560     19.238      6.272     12.692      2.520      1.916      0.686      1.912      0.592
     1.000      3.000      7.000     70.600     41.642     40.885     46.664     49.413      1.000      2.000      4.000      6.000      3.000      3.370     -5.221      6.272     -7.239      2.520     -0.884      0.686     -2.026      0.592
     0.000      5.000     14.000     81.870     61.272     56.053     55.814     49.630      0.000      5.000      8.370      7.500      7.500      7.250     23.239      6.272      4.900      2.520     -0.146      0.686      1.684      0.592
     0.000      5.000     12.000     70.600     64.250     57.305     57.959     49.630      4.000      2.000      8.250      8.500      9.000      8.500     19.032      6.272      6.442      2.520      0.617      0.686      2.482      0.592
     0.000      5.000      9.000     66.180     59.242     64.227     60.245     55.638      1.000      2.000      7.250      8.370      8.000      7.200     13.095      6.272      7.906      2.520     -0.427      0.686      1.538      0.592
     0.000      3.000     11.000     66.180     52.473     58.337     44.520     54.764      5.000      4.000      8.780      7.250      6.000      9.290      5.519      6.272      2.264      2.520      1.119      0.686      1.995      0.592
     1.000      3.000     10.000      7.320     44.079     44.345     45.662     48.647      0.000          *      2.500      2.000      5.000      1.000    -11.777      6.275     -6.403      2.521     -1.347      0.760     -3.238      0.592
     0.000      3.000     12.000     66.180     54.775     58.337     53.527     48.647      2.000      2.000      3.500      3.860      6.290      5.620      5.640      6.272      2.389      2.520     -0.451      0.686     -1.037      0.592
     0.000      3.000      8.000     20.260     56.940     53.698     64.679     57.385      2.000      3.000      3.370      2.000      2.500      2.000     -8.558      6.272      4.611      2.520     -0.509      0.686     -3.052      0.592
     0.000      2.000      8.000     27.410     56.805     56.053     60.103     60.770      0.000      3.000      8.900      7.750      9.330     11.000    -11.063      6.272      6.330      2.520     -0.587      0.686      3.173      0.592
     0.000      4.000     13.000     66.180     58.836     61.797     53.383     67.761      2.000      5.000      8.000     10.000      8.900      9.500     15.076      6.272      8.931      2.520      0.580      0.686      2.874      0.592
     0.000      3.000     12.000     66.090     48.412     57.232     55.527     62.519      2.000      8.000      5.000      7.330      3.250      6.500      6.657      6.272      3.826      2.520      0.728      0.686     -0.425      0.592
     0.000      1.000      3.000     20.260     35.551     34.921     33.510     36.634          *          *      0.000          *      1.670      0.330    -31.949      6.285    -16.032      2.527     -1.762      0.973     -5.195      0.630
     0.000      3.000      7.000     66.180     42.185     42.063     46.520     60.770      1.000      2.000      7.330      5.500      8.000      5.140     -3.088      6.272     -3.271      2.520     -0.750      0.686      0.533      0.592
     1.000      4.000      8.000     66.090     53.826     46.775     49.094     52.034      3.000      2.000      6.870      8.000      5.000      9.360      3.299      6.272     -0.758      2.520      0.159      0.686      1.233      0.592
     0.000      4.000     11.000     66.180     50.848     46.702     55.672     48.647      3.000      5.000      5.500      5.250      3.000      3.500      9.073      6.272     -1.034      2.520      0.359      0.686     -1.450      0.592
     0.000      4.000     12.000     66.180     61.136     67.835     62.390     69.508      3.000      4.000      9.500      8.500      9.000      9.200     14.458      6.272     13.129      2.520      0.776      0.686      3.125      0.592
     0.000      3.000     11.000     56.330     58.971     56.053     57.959     52.251      4.000      3.000      3.140      6.500      1.500      2.000      2.579      6.272      3.385      2.520      0.205      0.686     -2.710      0.592
     0.000      2.000      9.000     56.330     33.520     36.172     36.513     38.162      0.000      2.000      3.140      1.750      1.430      1.000    -10.424      6.272    -14.405      2.520     -1.632      0.686     -3.933      0.592
     0.000      3.000      9.000     56.330     56.940     47.954     46.664     62.519      1.000      3.000      6.500      7.000      8.000      8.000     -0.306      6.272      2.141      2.520     -0.419      0.686      1.290      0.592
     0.000      5.000     12.000     70.600     67.499     65.331     73.686     67.761      5.000      7.000     10.000     10.170      9.800     10.560     22.055      6.272     16.322      2.520      2.132      0.686      4.176      0.592
     1.000      1.000      6.000     20.260     41.914     40.885     44.520     45.153      1.000      0.000      5.000      4.670      4.000      3.220    -26.599      6.272     -8.963      2.520     -1.393      0.686     -1.839      0.592
     1.000      3.000      9.000     20.260     40.018     44.345     45.091     49.194      1.000      3.000      3.750      3.000      2.330      5.120    -10.663      6.272     -6.891      2.520     -0.745      0.686     -2.191      0.592
     0.000      4.000     10.000     70.600     50.442     57.379     46.520     50.504      1.000      4.000      8.580      7.170      4.330      6.890      8.707      6.272      0.519      2.520     -0.235      0.686      0.836      0.592
     0.000      3.000      8.000     20.260     58.971     58.337     60.103     64.266      1.000      2.000      9.800      6.250      8.500     11.000     -6.539      6.272      8.382      2.520     -0.410      0.686      3.114      0.592
     1.000      3.000      7.000     61.320     45.434     44.861     40.944     42.204      2.000      3.000      2.620      2.500      3.000      3.750     -6.842      6.272     -7.689      2.520     -0.471      0.686     -2.810      0.592
     1.000      2.000      3.000          *     29.459     40.296     41.231     34.013          *          *      0.000      0.000      0.000      0.400    -27.392      6.920    -15.433      2.526     -1.467      0.974     -5.636      0.594
     1.000      1.000      3.000      7.320     56.805     39.706     42.375     35.541      2.000      4.000      7.250      8.000      7.250      8.000    -31.896      6.272     -7.443      2.520     -0.088      0.686      1.282      0.592
     0.000      3.000     11.000     61.320     63.303     53.623     51.382     55.528      1.000      5.000      7.250      8.000      8.500      7.750      4.490      6.272      4.612      2.520      0.048      0.686      1.733      0.592
     0.000      6.000     12.000     66.180     65.334     57.158     66.966     55.747      6.000      5.000      8.250      8.500      8.400      7.250     24.790      6.272      9.790      2.520      1.845      0.686      2.181      0.592
     0.000      3.000     10.000     66.180     44.079     44.199     44.520     50.396      1.000      2.000      5.000      4.400      4.000      3.800      0.707      6.272     -5.245      2.520     -0.933      0.686     -1.571      0.592
     0.000      3.000      7.000     20.260     43.403     45.229     37.799     30.954      0.000          *      3.120      3.170      1.500      3.290    -13.707      6.275    -11.191      2.521     -1.606      0.760     -3.155      0.592
     0.000      3.000     10.000     27.410     61.136     51.414     58.387     57.385      2.000          *      3.710      4.600      4.500      4.200     -3.896      6.275      4.239      2.521     -0.372      0.760     -1.595      0.592
     0.000      3.000      5.000          *     48.546     46.629     49.523     48.757      7.000      4.000      8.110      9.120      7.000      9.000     -8.405      6.902     -2.205      2.522      1.617      0.686      2.156      0.592
     1.000      3.000     11.000     61.320     61.136     62.092     51.238     57.494      2.000      4.000      9.800      5.000      5.000      9.000      3.439      6.272      6.508      2.520      0.339      0.686      1.688      0.592
     0.000      2.000      8.000     20.260     56.940     58.631     44.520     55.528      5.000      6.000      6.870      6.620      3.250      6.830    -12.703      6.272      2.379      2.520      1.202      0.686      0.068      0.592
     0.000      4.000     10.000     70.600     61.136     59.662     57.959     55.528      1.000      3.000      9.250     10.560      8.330     10.830     10.569      6.272      7.195      2.520     -0.099      0.686      3.458      0.592
     0.000      5.000     12.000     70.600     55.044     53.698     51.096     50.396      2.000      2.000     10.670     10.000      8.000      8.500     18.027      6.272      2.221      2.520     -0.011      0.686      3.109      0.592
     1.000      3.000      8.000     32.450     46.246     41.179     44.662     32.156      3.000      7.000      7.620      6.570      4.750      9.000     -8.938      6.272     -8.767      2.520      0.888      0.686      1.038      0.592
     0.000      3.000     12.000     66.180     46.246     37.277     55.672     60.881      5.000      4.000      3.370      2.000      3.000      2.170      5.056      6.272     -1.952      2.520      0.646      0.686     -2.812      0.592
     0.000      3.000     11.000     20.260     40.154     38.455     40.802     40.020      4.000      2.000      8.000      6.500      4.000      6.500     -5.596      6.272     -9.924      2.520      0.076      0.686      0.307      0.592
     1.000      3.000      1.000          *     38.800          *     36.226     36.962          *      3.000      8.860      5.600      6.500      6.800    -21.576      6.918    -12.096      2.882     -0.200      0.831      0.956      0.593
     0.000      1.000      3.000     15.570     33.657     39.706     45.520     50.504      4.000      5.000      6.200      7.000      8.000      6.500    -28.931      6.272     -8.650      2.520      0.526      0.686      0.701      0.592
     0.000      5.000     10.000     66.090     61.272     58.337     49.380     64.485      3.000      5.000      9.000      8.250      6.500      8.800     15.348      6.272      7.291      2.520      0.820      0.686      2.246      0.592
     0.000      3.000     10.000     58.010     54.638     50.531     59.961     54.000      4.000      3.000      6.500      5.000      8.000      6.000      2.083      6.272      3.150      2.520      0.486      0.686      0.581      0.592
     0.000      1.000      7.000     27.410     54.638     36.761     40.086     43.624      4.000      3.000      4.250      4.330      5.000      3.000    -21.186      6.272     -7.366      2.520      0.003      0.686     -1.815      0.592
     0.000      2.000      9.000     20.260     54.638     44.493     42.660     50.504      1.000      1.000      5.000      5.000      5.000      2.270    -13.960      6.272     -3.758      2.520     -1.207      0.686     -1.724      0.592
     1.000      3.000      5.000     15.570     35.687     42.357     42.231     38.054          *          *      0.000      0.000      0.000      0.000    -19.759      6.285    -12.299      2.524     -1.304      0.973     -5.677      0.594
     0.000      3.000      8.000     49.700     42.997     50.163     46.664     52.034      2.000      3.000      7.820      7.180      8.550      6.850     -3.749      6.272     -2.684      2.520     -0.168      0.686      1.470      0.592
     0.000      2.000      7.000     56.330     61.136     66.583     56.100     60.881      2.000      4.000      8.560      9.000      8.500      8.750     -6.842      6.272      8.951      2.520      0.225      0.686      2.530      0.592
     0.000      4.000     12.000     66.180     65.468     68.866     62.677     67.870      1.000      7.000      5.000      8.000      6.000      6.000     13.676      6.272     13.111      2.520      0.440      0.686      0.196      0.592
     1.000      2.000      7.000      7.320     50.577     50.457     44.091     48.647      5.000      3.000          *      3.670      3.250      3.290    -20.043      6.273     -3.574      2.522      0.478      0.687     -2.282      0.708
     0.000      3.000     14.000     61.320     60.460     51.489     45.662     55.966      4.000      1.000      7.570      5.670      8.670      6.000      8.780      6.272      2.697      2.520      0.203      0.686      1.109      0.592
     0.000      4.000     12.000     66.090     48.277     51.414     46.520     47.009      4.000      4.000      7.600      4.000      6.500      6.460     11.100      6.272     -1.545      2.520      0.670      0.686      0.538      0.592
     0.000      6.000     14.000     81.870     61.136     64.153     62.677     58.259      1.000      5.000      9.100      7.370      6.670      6.500     29.692      6.272     10.006      2.520      0.263      0.686      1.613      0.592
     0.000      2.000     12.000     27.410     44.216     45.082     53.956     50.504      5.000      4.000      0.000      0.000      5.500          *     -7.403      6.273     -3.278      2.525      0.485      0.686     -3.559      0.695
     0.000      3.000     11.000     58.010     63.303     50.016     48.951     62.736      1.000          *      3.140      4.800      3.000      4.500      2.560      6.275      3.737      2.521     -0.756      0.760     -1.997      0.592
     0.000      4.000     11.000     66.090     48.412     63.196     62.390     60.770      4.000      3.000      9.000      8.000     10.000      9.670     11.846      6.272      7.425      2.520      0.827      0.686      3.187      0.592
     1.000      4.000     10.000     66.180     58.971     57.747     53.956     54.655      4.000      5.000      6.870      5.370      7.250      4.500      7.710      6.272      4.590      2.520      1.025      0.686      0.214      0.592
     0.000      3.000     11.000     66.180     63.167     52.666     58.387     64.266      5.000      4.000      7.850      7.370      7.250      7.000      6.439      6.272      7.613      2.520      1.145      0.686      1.505      0.592
     1.000      6.000     15.000     81.870     61.136     63.049     55.956     57.494      4.000      6.000      9.220      7.750      8.250     10.140     30.521      6.272      8.804      2.520      1.654      0.686      3.050      0.592
     0.000      5.000          *     56.330     63.167     62.975     62.390     55.638      2.000      6.000      7.570      5.750      8.000      7.000     16.827      7.001      9.444      2.522      0.647      0.686      1.343      0.592
     1.000      3.000      8.000     56.330     44.216     45.597     37.799     33.903      2.000      6.000      7.250      8.000      5.000      7.500     -5.272      6.272     -9.370      2.520      0.380      0.686      0.730      0.592
     1.000      2.000      8.000     56.330          *          *          *          *      1.000      2.000      2.550      4.000      0.670      1.580    -12.390      6.369     -9.925      6.145     -1.115      0.690     -3.776      0.596
     0.000      1.000     10.000     20.260     29.189     43.241     35.368     49.413      1.000          *      4.250      3.000      4.000      4.000    -19.142      6.275    -11.325      2.521     -1.150      0.760     -2.056      0.592
     0.000      3.000     10.000     32.450     46.246     42.211     40.086     48.757      1.000      3.000      8.600      7.250     10.250      8.170     -4.072      6.272     -5.444      2.520     -0.436      0.686      2.380      0.592
     1.000      4.000     11.000     66.090     63.167     64.153          *          *      1.000      5.000      6.330      6.710      5.750      5.500      9.562      6.284      8.818      3.171      0.141      0.686      0.148      0.593
     0.000      2.000          *     56.330     58.971     50.163     57.959     57.494      3.000      4.000      5.750      2.330      5.500      6.330     -4.858      7.001      4.136      2.522      0.232      0.686     -0.465      0.592
     0.000      4.000     10.000     70.600     67.499     60.766     60.245     59.023      5.000      5.000      9.860      9.250      9.330     10.500     12.190      6.272     10.608      2.520      1.598      0.686      3.758      0.592
     1.000      3.000      6.000     15.570     63.438     66.510     67.108     69.508      1.000      0.000      3.870      6.330      4.800      4.500    -12.630      6.272     11.580      2.520     -1.005      0.686     -1.190      0.592
     1.000      3.000      6.000     66.090     48.412     39.781     31.223     57.494      3.000      8.000      7.250      8.000      8.000      8.670     -5.369      6.272     -5.728      2.520      1.199      0.686      1.822      0.592
     0.000      2.000     10.000      7.320     54.638     58.410     48.809     66.123      1.000      1.000      6.000      6.800      8.500      8.750    -12.168      6.272      4.866      2.520     -0.823      0.686      1.371      0.592
     1.000      1.000      6.000      7.320     35.822     38.529     45.949     39.145      1.000      6.000      5.120      3.750      6.000      3.670    -28.590      6.272    -11.422      2.520     -0.288      0.686     -1.331      0.592
     0.000      4.000     12.000     66.090     63.303     67.982     67.108     64.266      2.000      6.000      3.250      5.000      7.120      6.000     13.479      6.272     12.697      2.520      0.504      0.686     -0.479      0.592
     0.000      3.000     10.000     27.410     53.691     44.272     53.527     47.009      1.000      6.000      3.750      2.750      5.170      6.120     -4.826      6.272     -1.711      2.520     -0.162      0.686     -1.232      0.592
     0.000      3.000     13.000     49.700     33.657     42.063     35.797     50.504      2.000          *          *      4.000      1.000      5.000      1.703      6.276     -9.777      2.523     -0.619      0.761     -2.426      0.709
     0.000      2.000     11.000     56.330     37.718     52.593     56.385     50.286      1.000      2.000      3.570      5.170      5.800      2.440     -4.348      6.272     -2.897      2.520     -0.963      0.686     -1.864      0.592
     0.000      3.000      8.000     49.700     56.940     57.600     53.383     50.286      2.000      4.000      8.000      9.000      6.500      9.500     -2.340      6.272      3.245      2.520      0.147      0.686      2.076      0.592
     0.000      3.000     11.000     66.180     46.381     44.861     60.245     59.132      1.000      3.000      5.000      5.000      3.500      4.400      3.503      6.272      0.222      2.520     -0.646      0.686     -1.330      0.592
         *      2.000          *     56.330     37.853     39.706     46.949     39.145      1.000      2.000      6.120      2.370      3.750      4.620     -9.839      7.046     -9.692      2.527     -0.986      0.688     -1.423      0.592
     0.000      3.000     12.000     66.090     63.167     69.013     66.966     66.887      3.000      3.000     10.620     10.620     10.700     11.000      9.618      6.272     14.249      2.520      0.700      0.686      4.563      0.592
     0.000      3.000     11.000     49.700     61.272     55.980     51.096     59.023      2.000      7.000      5.560      6.800      7.140      9.330      2.895      6.272      5.484      2.520      0.685      0.686      1.237      0.592
     0.000      3.000     12.000     58.010     50.577     48.984     48.809     52.798      1.000      2.000      4.250      3.120      6.500      9.000      3.770      6.272     -0.414      2.520     -0.719      0.686     -0.006      0.592
     0.000      3.000     12.000     56.330     61.136     51.341     71.542     67.761      3.000      3.000      9.500      7.620      7.620     10.500      6.788      6.272     10.370      2.520      0.503      0.686      3.035      0.592
     0.000      1.000      7.000     15.570     29.459     33.890     29.079     27.022          *          *          *      0.750      0.500      0.000    -27.401      6.287    -20.354      2.527     -1.843      0.975     -5.417      0.711
     0.000      6.000     13.000     81.870     48.412     45.450     49.094     46.136      7.000      8.000      5.100      2.670      5.670      5.670     26.533      6.272     -2.047      2.520      2.338      0.686     -0.607      0.592
     0.000      4.000     12.000     66.180     52.608     48.396     44.375     39.255      4.000      4.000      7.760      6.290      5.000      6.870     10.760      6.272     -3.494      2.520      0.653      0.686      0.636      0.592
     0.000      2.000     10.000     56.330          *          *          *          *      2.000      8.000      8.750      7.250      8.750      8.750     -2.651      6.369      4.350      6.145      0.925      0.690      2.443      0.596
     1.000      3.000      8.000     56.330     58.971     47.880     60.103     60.881      0.000      2.000      2.560      0.780      1.200      2.250     -4.688      6.272      3.167      2.520     -1.220      0.686     -3.723      0.592
     0.000      4.000     11.000     61.320     63.438     64.153     60.245     62.519      5.000      8.000      6.370      5.500      5.000      6.780     11.579      6.272     10.539      2.520      1.845      0.686      0.336      0.592
     1.000      4.000     10.000     66.090     50.577     49.059     49.238     41.877      3.000      4.000      7.000      6.870      8.600      9.500      6.491      6.272     -2.417      2.520      0.589      0.686      1.932      0.592
     0.000      2.000     11.000      7.320     52.879     45.597     40.086     45.262      2.000      2.000      5.500      6.830      5.000      6.830    -12.604      6.272     -4.870      2.520     -0.575      0.686     -0.126      0.592
     1.000      3.000     12.000     20.260     29.324     52.519     44.520     50.504          *          *      0.670      0.500      0.140      0.200     -6.888      6.285     -7.880      2.524     -0.957      0.973     -5.224      0.594
     0.000      2.000      6.000     20.260     46.516     36.467     44.375     42.641      2.000      5.000     10.000      8.500          *      9.000    -17.701      6.273     -7.536      2.522      0.167      0.686      2.789      0.665
     0.000      2.000     10.000     61.320     46.110     62.239     49.094     55.747      3.000      3.000      6.930      7.250      6.330      9.670     -2.754      6.272      2.269      2.520      0.214      0.686      1.526      0.592
     0.000      3.000      9.000     56.330     50.713     61.871     53.669     60.770      3.000      2.000      6.870      7.250      6.000      5.250      0.170      6.272      4.611      2.520     -0.029      0.686      0.314      0.592
     0.000      4.000     14.000     66.090     65.468     50.163     42.088     52.034      3.000      8.000      8.120      6.750      7.110      7.570     15.516      6.272      2.501      2.520      1.257      0.686      1.565      0.592
     1.000      4.000     11.000     56.330     54.775     61.944     53.527     57.276      2.000      3.000      6.500      2.500      5.000      7.250      7.077      6.272      5.212      2.520      0.006      0.686     -0.108      0.592
     1.000      1.000      3.000     25.000     37.853     35.288     40.230     32.702      4.000      6.000      2.500      3.140      4.670      1.750    -30.741      6.272    -14.466      2.520      0.458      0.686     -2.981      0.592
     0.000      5.000     11.000     56.330     63.167     60.766     57.959     60.881      2.000          *      3.500      4.000      2.670      1.400     13.667      6.275      7.701      2.521     -0.312      0.760     -2.794      0.592
     0.000      2.000     10.000     20.260     65.468     47.733     55.527     59.023      4.000      6.000      3.860      1.750      4.800      5.500     -9.677      6.272      4.618      2.520      0.802      0.686     -1.440      0.592
     0.000      2.000     10.000     56.330     57.075     56.348     64.679     53.890      1.000      3.000      5.750      5.170      6.750      5.570     -3.763      6.272      5.336      2.520     -0.523      0.686     -0.075      0.592
     0.000      2.000     10.000     56.330     46.381     47.880     46.807     55.747      2.000      2.000      8.920      4.500      5.500      6.830     -4.841      6.272     -1.678      2.520     -0.407      0.686      0.794      0.592
     0.000      4.000     11.000     66.090     52.608     45.303     44.375     50.396      1.000      1.000      2.750      4.500      2.330      5.330      7.750      6.272     -3.016      2.520     -1.097      0.686     -2.173      0.592
     0.000      3.000     11.000     66.090     56.805     57.158     49.094     57.494      2.000      8.000      5.120      3.890      5.670      5.500      5.041      6.272      3.817      2.520      0.702      0.686     -0.604      0.592
     0.000      2.000      9.000     66.090          *          *          *          *      2.000      0.000      3.500      8.000      6.000      3.000     -5.781      6.369     -3.314      6.145     -0.987      0.690     -1.350      0.596
     0.000      4.000     12.000     66.090     61.001     60.692     57.672     52.034      2.000      2.000     10.560      4.670      9.000     10.330     12.936      6.272      7.327      2.520      0.016      0.686      3.104      0.592
     0.000      2.000     10.000     56.330     56.940     41.915     46.520     47.883      1.000      3.000      9.650      7.250      8.000      9.000     -4.567      6.272     -2.074      2.520     -0.393      0.686      2.466      0.592
     0.000      2.000      9.000     20.260     52.879     40.885     48.809     45.917      2.000      3.000     10.400      9.000     10.250     11.000    -12.035      6.272     -3.080      2.520     -0.012      0.686      3.925      0.592
     0.000      3.000     10.000     66.090     40.830     37.645     46.520     33.139      3.000      8.000      4.110      5.830      3.500      2.500      0.441      6.272    -10.715      2.520      0.688      0.686     -2.056      0.592
     0.000      3.000     10.000     56.330     56.805     59.514     53.383     59.132      2.000      5.000      9.000      5.750     10.000      9.000      2.772      6.272      6.223      2.520      0.449      0.686      2.651      0.592
     0.000      3.000     11.000     66.180     46.246     37.497     35.512     36.524      1.000      4.000      4.250      3.000      2.750      5.750      1.388      6.272    -10.543      2.520     -0.642      0.686     -1.792      0.592
