25088 1 1 1 1 1 3 61.21 59.29 58.41 63.54 0.00541302186515054
25101 1 1 2 2 2 0 52.06 48.83 48.12 58.1 0.0962413914767128
25101 2 3 3 2 1 1 -99 -99 -99 -99 0.857526056497222
25101 1 2 1 1 1 2 61.14 58.96 65.26 66.23 0.821154393690713
25101 2 2 4 4 1 1 30.23 36.54 43.42 46.13 0.0962413914767128
25101 1 1 2 2 4 3 54.56 54.72 55.25 54.16 0.250360256535947
25101 2 3 2 2 3 2 60.16 48.69 43.43 52.3 0.0055950523447695
25101 1 3 1 1 2 2 56.59 48.44 50.1 54.55 -0.0813966668346745
25101 1 1 2 1 0 -99 62.64 58.28 63.33 59.22 0.100602095603326
25101 1 1 2 2 2 5 55.59 52.06 51.47 55.05 0.250360256535947
25101 1 1 1 1 7 8 64.46 68.04 65.72 62.52 0.761789294305032
25101 1 2 1 2 1 2 50.05 54.33 66.55 57.66 0.0245596911172468
25101 1 1 2 3 2 2 38.4 55.86 44.38 51.32 -0.344451331062571
25101 3 2 3 2 2 2 50.89 54.88 57.79 63.96 0.250360256535947
25101 2 2 3 3 1 1 33.55 51.98 53.85 56.38 -0.250852480479682
25101 2 3 2 2 1 1 54.58 45.22 58.78 56.1 0.425474521448459
25101 3 3 1 2 4 8 -99 -99 -99 -99 -0.784870436263608
25101 1 2 2 2 2 -99 46.34 40.04 37.98 33.43 -0.27815401085484
25101 2 1 3 1 0 0 -99 -99 -99 -99 -0.176988667109391
25101 1 1 3 2 3 3 63.2 65.35 62.26 64.23 0.0055950523447695
25101 1 1 1 1 2 5 63.99 52.58 53.4 55.49 0.248952063860279
25173 2 3 3 3 1 -99 -99 -99 -99 -99 -0.380912988699917
25173 2 1 3 -99 1 3 36.78 49.79 50.43 46.62 -1.30070767456711
25173 2 2 1 3 2 5 52.25 51.79 49.58 47.81 -0.125198469815374
25173 2 2 2 2 2 3 52.2 48.47 51.71 50.81 0.26271776390498
25173 2 1 1 1 3 3 53.03 67.35 58.1 42.99 -1.31651583962799
25173 2 1 2 2 4 4 56.09 64.48 61.26 64.27 0.250360256535947
25173 3 3 5 5 -99 -99 -99 -99 -99 -99 -1.29629947403269
25173 2 3 3 3 0 -99 -99 -99 -99 -99 -0.565692138937565
25173 2 2 5 2 -99 -99 -99 -99 -99 -99 -0.507582266460244
25173 2 2 3 3 -99 2 -99 -99 -99 -99 -1.65002104403454
25173 2 3 2 1 5 2 47.85 49.47 47.07 48.41 -0.324753678350184
25173 2 2 1 1 3 5 64.96 60.53 52.3 59.46 -0.599614866486823
25173 2 2 2 2 3 1 45.26 50.86 50.61 51.58 0.0070032450204377
25173 1 2 1 1 6 3 57.52 50.26 44.34 52.6 -0.0491560653292953
25173 2 3 3 3 1 5 56.66 47.03 44.38 40.56 0.0991939029276578
25173 3 2 2 2 4 2 56.72 56.12 53.67 52.16 -0.402830138923339
25173 2 3 3 3 1 2 33.3 42.9 -99 -99 0.309725355921628
25173 3 2 2 3 2 -99 -99 -99 -99 -99 -0.841029746613341
25173 1 1 1 1 1 0 67.51 65.06 68.64 68.09 0.0245596911172468
25173 2 2 2 2 4 7 44.18 46.41 34.46 40.61 -0.504425792748647
25173 3 3 3 3 1 0 -99 -99 -99 -99 0.250360256535947
25173 3 1 1 3 0 0 52.92 51.67 53.5 45.48 -0.562726309713958
25173 2 2 2 3 2 -99 52.7 33.78 38.93 59.24 -0.20327493038853
25178 -99 1 -99 -99 2 5 41.39 42.84 46.52 47.59 0.50607477542049
25178 6 -99 3 -99 1 5 44.46 45.55 35.5 46.17 0.0055950523447695
25178 4 3 2 2 1 3 -99 -99 -99 -99 0.681189040333001
25178 2 2 3 2 2 8 -99 -99 -99 -99 -1.16720321460564
25178 1 1 1 1 2 1 55.59 58.85 45.22 49.88 0.761789294305032
25178 2 2 2 2 3 6 53.43 53.19 52.69 47.25 0.716579298648664
25178 2 2 3 2 2 3 -99 -99 -99 -99 0.53143087940038
25178 2 1 2 3 4 6 62.83 64.94 60.53 61.53 -0.176988667109391
25178 2 4 2 1 2 3 62.46 53.02 65.19 59.24 -0.805086801858901
25178 2 2 2 1 5 6 48.06 53.12 40.96 45.09 0.3549084218122
25178 1 1 1 1 2 3 37.38 53.5 47.27 46.15 0.250360256535947
25178 3 2 3 2 5 5 44.1 42.5 49.64 55.11 -0.496428989506228
25178 1 1 5 2 6 2 56.12 61.57 54.88 55.48 -0.0535167694559085
25178 1 2 1 1 3 3 56.54 59.4 58.23 63.87 -0.214428207342547
25178 2 2 2 2 3 4 45.17 47.82 40.97 44.47 -0.147115620038797
25178 1 1 2 1 2 4 -99 -99 -99 -99 1.9181906903946
25178 2 2 3 1 2 4 38.24 50.77 55.84 44.61 0.761789294305032
25178 -99 -99 -99 -99 2 3 -99 -99 -99 -99 0.0991939029276578
25178 1 2 2 1 6 6 62.46 61.49 54.45 64.19 0.57523268238108
25178 1 1 1 1 2 4 -99 -99 -99 -99 0.0070032450204377
25178 3 2 4 3 0 1 44.62 43.96 54.84 39.97 -1.21002293052598
25256 1 1 1 1 -99 -99 45.04 40.82 39.99 39.21 -1.42733786484874
25256 1 3 4 -99 3 3 34.95 36.22 37.51 35.52 -1.35395537986114
25256 1 1 2 1 -99 2 45.83 49.82 45.76 44.66 -0.91395476486652
25256 2 3 3 1 2 3 42.98 41.27 32.93 52.62 -1.47413729014018
25256 2 1 3 2 2 3 39.63 52.94 40.44 47.21 -0.820508153862439
25256 1 1 2 1 2 3 51.26 61.23 52.7 55.13 0.0200018416312949
25256 1 1 1 1 2 5 58.43 56.23 43.63 52.22 -1.24208229507195
25256 2 2 2 1 0 2 40.41 48.79 46.51 40.29 0.435416751086146
25256 2 3 3 2 0 1 51.83 36.65 48.68 45.73 -1.40075480515259
25256 1 3 5 6 0 2 39.44 45.75 38.85 39.54 -1.35245878438243
25256 3 3 4 3 0 2 39.86 39.03 47.08 35.01 -1.60322161874309
25256 1 1 1 1 5 3 46.36 58.79 53.65 48.49 -0.20327493038853
25256 1 1 1 1 4 3 59.6 62.93 61.68 67.92 0.425474521448459
25256 2 2 3 -99 2 5 34.41 42.47 43.43 40.39 -1.55642219345165
25256 1 1 2 1 -99 -99 39.17 37.9 38.47 39.82 -0.324753678350184
25256 2 3 4 2 1 2 49.68 46.73 37.58 36.72 -1.04058495514815
25256 2 2 2 2 5 1 54.26 44.03 39.77 49.57 -0.248711273864105
25256 3 3 2 3 3 -99 -99 -99 -99 -99 -1.40075480515259
25256 1 1 1 1 4 4 50.63 64.75 50.28 53.98 -0.911488695721098
25256 2 1 3 2 5 6 41.69 49.15 39.49 44.27 -0.00749546896417279
25256 2 3 2 1 1 4 44.08 37.09 41.01 47 -1.06080132074344
25256 1 1 1 1 -99 3 49.2 46.91 42.13 44.38 -1.00080816323369
25256 2 3 3 1 3 -99 50.41 46.01 37.95 42.96 -0.0535167694559085
25256 1 2 1 1 2 4 48.44 44.71 44.72 43.95 -1.2888817203634
25256 2 3 5 1 4 2 48.37 47.14 43.87 45.05 -1.26326813433395
25256 3 4 5 3 -99 -99 33.02 38.42 36.72 38.58 -1.27390590427013
25256 1 1 2 1 4 3 57.74 50.29 54.68 46.55 0.0991939029276578
25256 2 3 2 2 -99 -99 -99 -99 -99 -99 -0.87527433519527
25261 2 1 3 2 4 4 56.23 61.7 56.73 55.02 0.100602095603326
25261 2 2 5 3 2 4 37.85 35.81 32.06 37.52 -0.730653257302866
25261 2 2 1 1 4 5 65.61 63.24 59.57 65 -0.27815401085484
25261 3 2 2 1 3 3 59.19 54.67 57.39 56.39 0.196338857795515
25261 2 1 1 2 2 3 50.81 64.09 49.2 48.26 -0.20327493038853
25261 3 4 3 3 2 5 42.88 41.74 42.38 42.32 0.0070032450204377
25261 2 1 3 3 3 2 56.38 48.05 57.56 47.88 -0.147115620038797
25261 5 3 4 -99 4 2 34.83 36.82 39.59 41.83 -0.506016015903935
25261 2 5 5 5 2 -99 38.72 55.44 57.08 43.34 -0.307011790829415
25261 3 4 3 4 1 -99 43.3 31.61 38.52 36.41 -0.911488695721098
25261 3 2 2 3 1 1 53.14 54.91 58.84 50.54 -0.309231288340451
25261 1 2 2 1 3 4 51.18 48.38 43.07 48.93 -0.20327493038853
25261 1 2 3 1 2 3 -99 -99 -99 -99 -0.20327493038853
25261 1 1 1 1 2 7 -99 -99 -99 -99 0.275716360515837
25261 1 1 2 2 2 4 46.1 53.21 51.78 39.4 -0.784870436263608
25261 5 5 5 5 0 -99 39.95 -99 -99 -99 -0.784870436263608
25261 2 1 2 2 5 2 39.08 60.74 56.95 45.76 0.202462459249407
25261 1 2 3 3 1 4 -99 -99 -99 -99 0.100602095603326
25261 2 3 4 5 1 4 33.3 42.35 47.82 45.61 0.0070032450204377
25261 3 3 3 3 1 0 45.88 36.25 49.93 38.53 -0.0690391594656415
25261 4 3 5 3 2 6 56.32 48.67 60.44 49.31 -0.520756076649407
25313 1 2 1 1 5 5 49.12 44.78 45.56 51.2 -1.04058495514815
25313 2 4 -99 -99 4 2 38.05 35.96 37.46 40.85 -1.16188807937296
25313 1 1 1 1 2 3 56.67 55.75 56.11 59.58 -0.356777045344466
25313 1 1 3 2 3 6 51.93 48.34 42.01 46.01 -1.55642219345165
25313 1 1 1 1 6 6 54.87 59.29 53.17 53.73 -0.599614866486823
25313 1 2 1 1 1 2 52.7 41.12 44.16 48.08 -0.820355914283632
25313 2 2 2 2 2 4 -99 -99 -99 -99 -0.617889100693125
25313 1 1 1 1 3 2 63.3 69.29 64.8 65.27 0.830947201265622
25313 3 2 1 1 1 -99 -99 -99 -99 -99 -0.878469286846496
25313 1 1 1 1 6 3 62 57.6 62.15 57.75 -0.711487951276013
25313 2 1 3 1 2 4 40.74 53.81 41.49 39.29 -0.77647059553395
25313 1 4 2 3 1 1 51.54 38.46 41.51 45.67 -0.57691538699914
25313 -99 -99 -99 -99 2 4 32.09 31.72 37.4 31.04 -1.00576372363922
25313 1 2 1 1 1 2 60.37 55.4 59.66 64 -0.147115620038797
25313 -99 -99 -99 -99 2 3 41.82 48.13 45.81 47.57 -0.600165849947113
25313 -99 4 -99 1 2 3 34.95 41.25 42.12 37.82 -0.967202470160556
25313 3 3 2 3 0 3 44.57 41.74 43.2 44.81 -0.874349951290239
25313 2 1 3 1 7 4 51.75 52.21 43.48 48.25 -0.651794467465451
25313 1 2 1 1 1 2 40.69 42.2 44.82 58.66 0.830947201265622
25313 2 2 3 3 2 7 43.67 43.21 40.84 45.66 -0.842526342092057
25328 3 2 2 2 -99 0 -99 -99 -99 -99 -0.612491564229009
25328 -99 2 1 -99 3 1 39.62 35.56 39.68 46.59 0.905552210616165
25328 3 2 1 1 1 3 52.06 48.61 49.5 53.84 0.0070032450204377
25328 -99 2 3 -99 2 2 53.12 46.34 47.05 44.48 0.508212687029791
25328 1 1 1 1 3 2 56.23 60.92 64.92 63.15 0.425474521448459
25328 3 3 3 3 0 3 50.51 44.97 48.78 46.77 1.16126672950071
25328 2 2 2 1 1 2 60.61 47.57 60.39 59.61 2.66698149505771
25328 2 2 1 3 6 3 60.88 64.13 58.84 48.77 0.0048620384048602
25328 2 2 1 1 2 2 61.98 63.59 63.82 62.56 0.760381101629364
25328 2 1 2 2 3 5 52.39 57.26 40.66 40.11 0.691864283910598
25328 2 2 1 2 3 -99 -99 -99 -99 -99 -0.0287158383394451
25328 3 2 3 2 1 3 46.22 57.56 49.44 61.33 -0.02723050617677
25328 1 1 1 1 -99 2 62.65 63.48 56.26 60.84 1.45019643748016
25328 2 2 1 6 2 2 50.5 48.43 53.97 44.83 1.15985853682504
25328 1 1 1 1 4 2 66.74 60.41 59.45 66.12 0.762430383546857
25328 2 1 2 2 4 2 52.01 53.25 55.62 56.03 0.131679373088937
25328 3 2 1 2 2 3 47.94 52.81 54.58 49.55 0.250360256535947
25328 3 1 2 2 3 3 45.4 46.38 46.04 47.1 -0.231154827767296
25328 1 1 1 1 6 5 67.36 67.83 69.35 67.38 0.275716360515837
25328 1 1 1 1 2 7 56.05 52.56 55.21 63.24 0.0055950523447695
25400 1 1 2 1 4 3 57.7 63.72 56.92 51 0.33187567086557
25400 3 2 2 1 2 4 42.5 39.73 38.3 40.34 -1.07681676488075
25400 1 1 1 1 3 3 52.28 54.41 56.41 44.7 -0.304870584213838
25400 2 1 2 2 5 7 49.99 52.75 51.19 47.39 -0.250852480479682
25400 1 1 1 1 3 4 60.96 66.14 61.92 60.41 -0.0491560653292953
25400 2 2 1 1 1 -99 33.99 33.3 38.23 36.69 -1.13006447017478
25400 2 2 1 2 2 3 62.26 63.92 66.27 64.13 -0.20327493038853
25400 1 1 -99 2 6 4 51.51 52.63 50.31 53.33 -0.0535167694559085
25400 2 2 2 1 2 3 -99 -99 -99 -99 -0.0880037982381188
25400 3 2 2 1 0 -99 -99 -99 -99 -99 -1.21842277125564
25400 3 2 1 4 0 0 39.77 37.17 41.13 43.3 0.0245596911172468
25400 1 1 1 1 2 2 61.51 63.42 62 62.6 1.00728421742984
25400 3 2 3 1 2 3 45.15 47.8 56.89 60.58 -1.38577898905932
25400 1 1 1 2 3 3 39.48 35.18 37.17 56.23 -0.91395476486652
25400 1 1 1 1 2 2 63.7 59.66 64.58 63.06 1.26299873631439
25400 -99 3 2 1 4 3 46.44 41.6 48.48 47.13 1.00728421742984
25400 2 2 2 1 7 2 29.59 34.22 32.64 29.33 -0.147115620038797
25400 2 2 1 1 2 2 38.5 47.62 44.1 45.91 0.250360256535947
25400 -99 4 3 1 -99 -99 36.38 40.02 46.64 49.68 -0.309231288340451
25400 2 1 2 2 2 4 41.39 45.73 32.81 35.38 -0.27815401085484
25400 2 1 2 2 2 3 -99 -99 -99 -99 -0.288009767556727
25545 2 1 2 2 4 3 60.94 65.52 58.13 48.99 0.0991939029276578
25545 2 2 2 2 2 3 39.92 38.31 52.58 48.96 0.57523268238108
25545 1 2 2 3 0 4 49.93 55.27 57.45 46.73 -1.06080132074344
25545 2 1 3 2 5 1 55.26 54.41 52.38 47.31 -0.805086801858901
25545 1 1 1 1 3 2 58.29 42.23 -99 -99 0.33187567086557
25545 2 3 2 2 1 1 51.57 54.5 54.1 48.42 -0.0535167694559085
25545 2 1 2 2 1 4 50.17 44.51 44.22 42.26 0.202197749428634
25545 1 1 1 1 4 4 63.16 68.89 66.48 68.37 0.57523268238108
25545 2 3 3 2 2 -99 43.92 40.92 32.82 29.73 -1.03316720147885
25545 2 4 4 3 -99 -99 -99 -99 -99 -99 -0.246876975573129
25545 3 2 3 3 2 6 39.26 42.72 43.09 61.73 0.760381101629364
25545 1 2 1 1 2 2 58.63 51.68 55.19 54.47 -0.0690391594656415
25545 1 1 1 1 3 4 45.98 54.6 56.52 52.72 0.0984608889877485
25545 1 1 1 1 2 3 62.08 62.93 60.4 52.78 -0.0535167694559085
25545 2 2 3 3 0 0 43.95 41.42 38.15 35.88 -0.20327493038853
25545 1 1 1 1 7 1 55 64.3 66.45 59.81 0.50607477542049
25545 2 1 4 3 4 6 42.56 49.44 43.58 46.65 -0.832629905883683
25545 1 1 1 1 2 2 60.33 63.85 64.89 68.37 0.760381101629364
25545 1 2 1 1 2 2 58.03 63.24 67.19 59.3 0.681189040333001
25545 2 3 3 3 1 2 51.1 52.99 44.82 49.35 -0.762281518248767
25545 2 2 2 2 1 2 54.51 49.02 56.27 43.9 -0.0690391594656415
25545 2 2 2 2 1 1 49.39 41.61 -99 -99 0.57523268238108
25545 4 5 5 5 -99 -99 -99 -99 -99 -99 -0.38996926043988
25545 2 1 1 1 1 -99 -99 -99 -99 -99 0.50607477542049
25545 2 2 2 2 2 1 44.32 50.22 45.89 48.96 -0.147115620038797
25545 3 3 4 3 2 5 -99 -99 -99 -99 -0.0548772388350157
25545 2 4 3 2 4 4 50.13 46.67 45.85 39.15 0.504666582744822
25545 2 1 1 2 1 2 45.02 50.86 46.74 48.76 0.762430383546857
25765 3 1 2 3 1 3 42.54 49.95 44.75 44.75 0.0991939029276578
25765 3 2 2 2 1 2 55.48 52.48 49.6 52.33 0.0070032450204377
25765 1 1 1 1 1 3 53.26 56 53.85 49.02 -1.31651583962799
25765 1 2 -99 3 0 0 35.89 40.05 35.6 36.76 -0.418352528933072
25765 4 1 3 2 0 2 51.22 52.28 50.46 51.19 -0.893319909064811
25765 2 2 3 1 2 2 45.46 50.82 51.63 49.89 -0.967202470160556
25765 2 2 1 2 1 3 48.94 43.43 50.55 45.57 -0.967202470160556
25765 2 1 1 1 3 6 47.54 45.5 54.57 43.03 -0.655774176836556
25765 1 2 -99 3 1 0 52.21 47.81 51.69 47.95 -1.42733786484874
25765 2 2 3 3 1 8 33.16 35.41 50.22 40.14 -1.13418380573104
25765 2 3 2 2 1 -99 38.61 37.3 38.27 44.18 0.200350170235904
25765 1 2 1 1 4 6 58.89 44.89 57.85 49.08 -0.761730534788477
25765 2 2 1 2 1 3 48.55 51.59 51.54 45.83 -1.02336178051029
25765 2 2 2 2 3 4 45.38 50.31 44.4 39.39 0.169760002563916
25765 1 1 1 1 5 4 50.32 51.76 51.21 60 0.100602095603326
25765 1 2 2 1 2 2 52.56 46.07 54.06 50.69 -0.231154827767296
25765 1 1 1 1 2 1 54.96 56.95 58.72 55.66 -0.356257854971313
25765 1 1 1 1 5 5 55.87 55.27 45.6 53.26 -0.598024643331536
25765 1 1 1 1 4 0 64.31 59.44 59.82 52.41 0.50607477542049
25765 1 1 1 1 1 3 66.2 71.37 67.13 66.35 -0.711487951276013
25765 1 1 2 3 -99 -99 -99 -99 -99 -99 -0.842526342092057
25765 2 1 2 1 1 3 54.54 57.63 49.28 57.8 -0.27815401085484
25765 2 2 2 2 1 1 53.58 50.15 44.75 35.85 -0.20327493038853
25765 2 2 1 1 2 1 45.97 50.87 49.75 37.96 -1.04058495514815
25765 2 2 1 2 -99 -99 -99 -99 -99 -99 -0.693213717069711
25765 1 1 1 1 2 2 49.61 55.91 36.64 45.42 -0.27815401085484
25775 1 2 2 2 1 2 57.72 41.1 48.09 46.76 -0.599614866486823
25775 1 1 2 2 1 2 33.78 34.96 42.33 33.1 -1.33568114565484
25775 1 1 1 1 4 6 59.39 67.14 63.05 61.69 -0.0535167694559085
25775 2 2 2 2 3 2 42.58 54.11 36.67 45.73 0.830947201265622
25775 2 1 2 2 1 4 41.4 55.94 52.08 46.69 -0.184321129000773
25775 2 5 6 2 3 0 51.72 42.12 50.88 57.07 -0.356257854971313
25775 1 1 1 1 1 0 -99 -99 -99 -99 -0.0535167694559085
25775 2 -99 2 3 1 3 30.09 33.72 43.07 33.74 -1.50596089933836
25775 1 1 1 1 5 4 38.97 64.52 52.33 60.33 0.248952063860279
25775 2 1 1 2 2 1 29.29 46.94 42.92 33.25 -1.21842277125564
25775 2 1 3 4 2 1 36.54 51.43 53.17 42.79 -0.357391183011002
25775 1 1 1 1 7 7 59.47 62.09 60.65 63.54 -0.761730534788477
25775 1 1 2 1 3 2 47.81 51.7 52.41 44.89 -0.0535167694559085
25775 1 1 1 1 1 3 -99 -99 -99 -99 -0.147115620038797
25775 2 2 1 1 2 2 62.03 53.55 62.76 64.38 -0.520756076649407
25775 2 1 2 2 6 6 -99 -99 -99 -99 -0.0690391594656415
25775 2 1 6 -99 3 3 38.71 44.55 46.28 35.13 -0.200077550281685
25775 1 1 1 1 3 5 63.87 58.58 51.08 50.84 0.100602095603326
25775 4 2 2 3 0 4 34.64 38.26 48.89 45.57 -0.402830138923339
25775 2 2 2 2 0 0 -99 -99 -99 -99 -0.994531861569278
25825 1 1 1 1 6 3 57.5 68.96 61.78 66.53 -0.147115620038797
25825 2 3 2 2 4 1 41.12 41.66 -99 -99 -0.147115620038797
25825 2 1 -99 3 5 1 47.81 51.07 61.02 41.33 -0.767647261625746
25825 1 2 2 2 4 2 62.94 59.49 55.86 53.49 0.751569698545301
25825 1 3 2 -99 1 2 43.81 46.15 39.01 45.4 -0.693213717069711
25825 2 2 2 3 2 -99 49.07 44.92 39.52 43.07 -0.762476866501048
25825 1 3 2 2 5 1 61.09 60.06 61.8 67.51 0.948986995470809
25825 3 3 3 3 -99 3 53.27 51.87 57.95 42.68 -1.04058495514815
25825 2 2 2 1 2 4 40.22 52.72 58.78 55.16 0.0991939029276578
25825 1 1 1 1 1 4 63.44 47.81 45.06 54.61 0.356316614487869
25825 2 3 2 2 6 5 58.92 43.01 51.77 57.3 -0.20327493038853
25825 2 2 1 2 1 5 45.96 54.88 45.41 54.51 -1.23527056436056
25825 2 2 2 2 1 1 49.75 46.03 48.97 39.53 0.517024090113854
25825 2 2 2 1 2 3 50.6 43.75 56.24 53.12 -0.344451331062571
25825 2 2 3 1 2 3 59.35 58.06 54.6 55.08 -0.0880037982381188
25825 2 3 2 3 1 1 -99 43.91 56.5 49.52 1.9181906903946
25825 1 1 1 1 6 5 54.44 58.97 55.55 57.68 0.250360256535947
25825 2 3 3 3 2 3 60.41 52.48 51.02 43.52 -0.282945025061313
25825 1 1 1 1 6 8 56.33 61.05 60.21 50.57 -0.0535167694559085
25825 2 3 3 2 4 6 46.39 50.72 60.94 52.04 0.0070032450204377
25825 1 1 1 1 4 3 58.13 55.36 57.7 60.98 0.3549084218122
25825 1 1 1 1 2 5 58.84 55.1 57.36 55.94 0.275716360515837
25825 1 1 2 2 3 6 61.05 62.93 54.63 55.77 0.100602095603326
25825 2 2 1 2 1 0 57.1 50.05 56.49 59.32 -0.529155917379065
25834 3 2 1 -99 3 3 34.06 39.31 36.43 31.51 -0.27815401085484
25834 1 1 1 1 6 6 57.66 66.59 68.53 64.51 -0.0491560653292953
25834 2 1 2 2 6 8 55.58 56.63 66.86 57.52 0.0055950523447695
25834 2 2 1 2 3 4 -99 -99 -99 -99 -1.45916147404692
25834 1 3 2 1 3 3 63.46 47.94 55.18 58.38 -0.147115620038797
25834 2 2 4 2 0 -99 58 60.41 55.24 52.59 -0.342310124446993
25834 1 1 1 1 5 6 65.89 64.31 67.45 63.26 0.830947201265622
25834 1 1 2 1 2 5 61.2 67.78 61.86 62.65 0.0070032450204377
25834 5 -99 2 -99 -99 -99 -99 -99 -99 -99 -1.25024638045382
25834 3 2 5 1 0 -99 38.63 43.57 42.77 44.69 -0.565692138937565
25834 -99 -99 2 1 -99 -99 -99 -99 -99 -99 -1.4909850832451
25834 4 1 2 3 1 3 42.18 53.79 55.71 57.56 -0.147115620038797
25834 3 3 2 2 -99 2 37.68 37.3 42.4 41.04 -1.51719276140831
25834 1 2 1 2 0 2 47.01 54.13 49.83 55.06 -0.386983212472974
25834 1 2 1 2 2 6 44.49 45.45 47.62 48.51 0.0200018416312949
25834 1 2 1 1 6 6 61.1 62.7 59.75 56.36 0.0055950523447695
25834 2 2 2 2 2 7 -99 -99 -99 -99 -0.730921987607047
25834 3 3 3 3 1 -99 39.06 36.49 39.21 37.63 -0.155112423281217
25834 2 2 2 2 1 4 53.31 53.97 57.82 58.19 -0.27815401085484
25834 -99 6 1 -99 1 1 35.66 35.23 42.18 34.67 -0.147115620038797
25834 3 4 3 4 4 2 58.42 54.61 50.42 45.76 -0.0535167694559085
25834 3 1 5 4 2 -99 -99 -99 -99 -99 -0.693213717069711
25834 4 2 3 3 3 3 -99 -99 -99 -99 -1.00950767766254
25834 1 2 1 1 6 2 60.29 65.07 61.55 59.83 -0.0535167694559085
25834 3 2 3 3 1 6 -99 -99 -99 -99 -0.20327493038853
25834 2 3 5 2 3 -99 -99 -99 -99 -99 -0.125198469815374
25834 4 3 2 1 1 -99 -99 -99 -99 -99 -1.42733786484874
25834 1 1 1 1 5 5 66.26 68.1 69.42 66.89 0.33187567086557
25834 4 3 4 5 -99 -99 -99 -99 -99 -99 -0.962708252371096
25834 1 1 1 1 4 5 60.69 65.13 52.47 61.76 0.100602095603326
25834 2 2 2 1 2 4 32.94 35.7 32.26 34.2 -0.521738163709768
25877 1 1 1 2 6 5 41.67 57.47 48.86 53.43 0.681189040333001
25877 1 2 1 1 5 2 56.45 63.87 60.58 52.23 1.45019643748016
25877 1 3 2 3 3 2 55.85 55.11 47.18 50.31 0.963482414449143
25877 2 3 1 1 6 6 57.41 45.55 53.52 59.47 0.250360256535947
25877 2 3 2 2 4 3 55.58 49.56 44.58 56.71 1.45019643748016
25877 1 1 1 1 3 3 63.12 67.71 67.72 66.07 1.26299873631439
25877 1 1 1 1 2 3 54.25 54.03 44.73 55.42 1.40676165262552
25877 1 1 1 1 2 5 66.92 66.99 68.59 66.35 1.26299873631439
25877 1 2 1 2 1 3 60.22 64.9 60.47 65.82 0.969606015903034
25877 1 3 1 2 2 2 59.36 58.88 67.81 49.24 0.612031133372411
25877 2 3 1 2 1 1 45.54 51.22 48.23 37.03 -0.00749546896417279
25877 1 1 1 1 3 3 60.72 67.95 66.86 61.14 1.72142017891706
25877 2 2 1 3 2 2 42.27 54.02 38.08 45.22 0.610622940696743
25877 1 2 2 1 1 2 57.6 61.74 62.64 56.66 0.58603423757622
25877 1 1 1 1 3 4 60.56 56.56 53.63 60.72 -0.0535167694559085
25877 1 1 1 1 3 5 45.84 52.49 50.33 49.97 1.19448191859562
25877 1 2 1 1 2 2 54.6 56.45 48.47 53.43 0.830947201265622
25877 1 3 1 1 2 2 68.09 56.52 67.26 64.89 1.00728421742984
25877 1 2 1 1 6 4 60.51 56.2 49.92 58.31 0.830947201265622
25877 1 1 1 1 2 3 65.37 69.89 68.61 67.72 0.356316614487869
25877 1 2 1 2 7 6 42.74 57.39 60.67 56.02 1.72142017891706
25877 1 1 1 1 5 3 60.42 60.57 60.28 65.06 0.50607477542049
25877 1 2 1 1 7 2 49.83 57.05 59.43 62.29 0.280274210001789
25990 2 1 2 1 1 1 62.84 53.74 62.06 59.16 0.306199319690292
25990 3 2 1 2 1 1 39.89 36.68 49.98 49.85 -0.0491560653292953
25990 2 3 1 -99 3 8 39.02 42.13 40.51 48.97 0.33187567086557
25990 1 2 2 3 1 2 30.04 38.32 37.91 32.9 0.26271776390498
25990 2 2 2 2 2 0 34.62 37.96 34.1 29.71 0.948986995470809
25990 4 3 3 2 2 1 53.71 39.33 44.64 49.4 0.0070032450204377
25990 4 4 4 4 -99 -99 -99 -99 -99 -99 -1.58824580264983
25990 1 1 2 1 3 7 57.05 50.55 40 40.01 -1.21842277125564
25990 2 3 3 2 2 4 40.27 39.26 48.4 46.76 -1.55642219345165
25990 2 3 3 2 2 5 50.69 46.74 42.85 49.33 -0.632258394528743
25990 2 2 2 2 0 0 47.1 41.84 43.06 48.45 -0.54372428644127
25990 4 -99 2 3 1 0 -99 -99 -99 -99 -0.761730534788477
25990 2 2 2 1 6 6 49.3 46.13 51.37 53.76 0.0070032450204377
25990 3 2 3 4 1 3 49.43 51.94 48.64 44.09 -1.53117067047111
25990 2 3 2 1 2 3 48.6 38.17 40.11 37.75 0.309725355921628
25990 3 2 1 1 2 4 45.27 39.07 43.44 49.76 -0.15947312740783
25990 2 3 1 1 2 -99 60.57 44.62 39.89 53.47 0.33187567086557
25990 3 1 2 4 0 -99 46.89 42.9 45.64 37.59 -1.0982408609766
25990 1 2 2 2 3 0 -99 -99 -99 -99 -0.636872376240359
25990 2 3 3 2 2 5 60.08 53.91 56.85 50.3 -0.240714470621685
25990 2 1 2 3 -99 -99 -99 -99 -99 -99 -0.71439955633171
25990 2 1 2 1 2 4 55.24 48.17 46.66 55.04 -0.393966125508649
25990 2 1 5 3 1 1 46.63 34.75 30.62 30.32 -0.520756076649407
25990 2 2 2 2 6 2 50.73 47.13 38.71 47.17 0.0070032450204377
25990 3 3 3 2 1 7 39.44 37.2 35.17 36.44 -1.06080132074344
26188 2 1 2 1 4 6 62.93 65.87 62.93 65.44 0.903411004000588
26188 2 3 2 3 7 7 63.96 54.77 65.72 55.74 1.9181906903946
26188 2 2 2 2 3 3 61.75 55.81 66.01 57.15 0.761789294305032
