2	1.246	63.303	62.975	54.098	57.276	3	3	3	3
2	1.531	67.499	71.222	66.966	66.013	3	4	3	4
2	.808	56.94	63.122	51.667	52.143	3	3	3	3
2	.719	61.136	64.227	53.527	62.519	4	3	3	3
2	.647	65.468	67.688	73.686	69.508	2	4	3	3
2	1.647	65.334	68.866	64.679	66.013	4	4	4	4
2	1.035	65.468	58.337	64.679	57.494	3	4	3	3
2	1.243	50.848	46.629	44.662	59.132	3	3	3	3
2	-.561	42.185	35.215	40.086	40.894	1	2	2	4
1	1.176	45.434	51.562	51.096	49.194	3	4	3	3
1	1.131	67.499	61.871	64.821	62.519	2	3	2	3
2	.562	67.499	61.944	64.535	62.628	4	4	4	4
1	1.874	48.546	53.992	40.515	55.747	2	3	3	3
2	1.27	43.403	53.477	58.387	59.023	4	3	2	2
2	1.227	54.775	64.227	45.091	55.528	3	2	3	2
2	.905	56.805	54.949	53.24	53.89	4	4	4	3
1	.6	65.468	64.153	69.253	67.761	3	4	3	4
1	.762	50.442	61.797	51.096	57.276	3	4	2	3
1	1.05	58.836	67.688	64.106	57.276	3	4	3	3
1	1.11	61.407	45.597	42.946	59.132	2	3	3	1
2	1.378	52.473	39.56	46.949	43.515	3	3	3	3
2	1.326	61.136	67.688	53.383	66.013	2	3	3	2
1	.634	63.167	67.761	66.966	62.519	3	4	3	4
1	1.099	48.277	52.593	62.39	59.023	3	3	3	3
1	1.022	59.242	68.866	55.672	66.013	3	3	2	2
1	-.793	61.407	48.027	51.382	55.747	3	4	3	2
2	.483	61.001	61.944	42.088	55.747	4	4	4	4
1	1.531	67.499	43.315	55.672	67.761	3	4	4	4
1	.85	47.193	34.994	37.799	37.945	1	4	1	1
1	1.557	67.499	65.331	71.397	66.013	2	3	4	2
1	.569	58.971	67.688	55.956	64.266	3	4	3	3
1	1.164	67.499	67.982	75.973	69.508	3	3	3	3
2	.922	61.136	67.688	66.966	69.508	4	3	4	2
2	.927	65.334	70.044	69.11	62.519	3	3	3	3
2	1.401	63.167	63.27	64.535	64.375	3	4	4	3
1	1.035	56.805	60.692	55.672	54	3	3	3	4
1	.885	58.836	45.597	51.382	47.009	3	3	3	3
1	.328	37.853	40.811	44.375	57.494	2	3	3	3
2	.225	49.359	44.493	45.662	47.009	4	4	4	2
2	-.016	52.744	44.272	55.527	57.385	4	4	4	4
1	-.743	48.412	42.211	49.667	55.092	4	4	3	4
1	.401	61.272	52.519	37.657	55.747	1	3	2	3
1	.151	44.216	53.623	48.951	48.757	3	3	2	3
2	-.095	65.334	61.871	66.823	62.519	3	3	3	3
1	.033	50.442	37.645	37.942	50.504	2	3	3	3
2	-.082	54.775	64.227	57.959	49.521	3	3	3	2
2	-1.133	46.381	42.357	47.093	33.139	3	4	3	3
2	1.379	52.608	61.871	67.108	66.013	4	3	3	4
2	-.219	56.669	52.519	57.959	57.385	3	3	2	3
2	-1.718	35.687	37.424	49.238	45.153	3	3	2	3
1	-.36	52.608	52.445	57.243	59.023	3	3	3	2
2	-1.29	31.49	37.351	40.086	43.515	3	3	2	2
1	-.956	33.52	37.13	49.094	48.757	1	3	2	2
1	.663	42.049	40.148	36.084	57.276	2	3	3	2
2	.319	56.94	44.42	44.52	52.034	4	3	3	4
2	.685	67.499	67.761	64.679	64.266	3	3	3	3
1	-.76	63.303	67.688	62.248	64.266	2	3	2	3
1	.03	61.136	53.918	60.245	62.736	4	4	3	4
2	-.518	42.049	45.45	44.52	43.515	4	2	4	3
2	.281	37.853	36.172	42.517	34.777	3	4	4	2
2	-.915	31.49	36.761	42.088	40.894	1	3	3	3
2	-.559	48.14	46.702	44.233	54.655	2	3	3	3
1	-1.252	48.277	47.733	46.664	40.894	2	2	3	2
2	.019	51.389	47.88	58.53	40.675	4	3	3	2
2	-.665	44.757	42.284	56.243	50.504	3	3	3	2
1	-.549	39.883	45.524	53.527	41.877	4	3	2	3
2	-.485	48.412	60.766	55.672	53.781	4	3	3	3
2	.209	50.442	51.635	49.523	59.023	4	3	4	3
2	.533	41.914	43.315	42.375	39.255	2	3	3	3
2	-.142	44.079	53.623	33.653	44.279	2	3	2	2
2	-.784	50.577	38.602	44.662	41.767	2	4	1	2
2	.224	47.465	42.063	44.662	59.132	3	3	3	3
1	-.656	52.744	42.063	39.801	48.647	3	4	2	2
1	-.553	35.957	39.781	35.797	41.002	4	4	3	3
2	-.121	51.932	63.049	58.101	50.504	3	3	2	2
1	-.089	40.018	43.388	39.944	33.903	3	2	3	2
2	-.993	48.683	59.662	51.238	53.781	3	4	2	4
2	1.174	65.334	66.583	66.966	59.132	3	3	3	3
1	.698	52.608	52.151	62.534	50.504	4	4	4	3
2	-.704	42.185	37.277	35.655	43.951	4	4	3	4
1	-.492	48.546	43.241	42.231	40.02	4	4	4	4
1	-1.417	44.216	36.835	33.51	49.521	3	3	3	3
2	-.094	48.14	48.984	49.094	50.504	3	3	3	2
1	-.332	54.775	52.666	60.103	60.77	3	3	3	3
2	-1.329	40.018	47.88	46.52	40.784	3	4	2	1
1	-1.404	40.289	44.272	34.939	48.647	2	2	3	3
2	.558	65.468	63.27	58.101	64.266	4	3	3	3
2	-.856	37.718	40.811	40.659	45.262	1	3	3	4
1	-.432	35.957	34.111	26.79	27.022	2	2	2	2
1	.04	40.154	47.807	31.937	39.255	1	2	2	3
2	.249	52.473	63.27	53.24	62.519	3	2	2	3
2	-.114	56.669	55.98	57.53	52.143	2	3	2	2
1	-1.26	37.718	44.199	44.662	47.883	3	3	3	3
1	.108	32.438	36.099	38.944	38.818	1	3	3	4
1	-.018	56.805	52.519	55.814	54	3	2	3	2
2	.313	65.334	52.666	55.814	55.747	3	4	4	4
1	.39	54.775	64.227	55.814	43.515	4	3	3	2
2	-.282	37.853	38.529	44.662	42.641	3	3	3	2
2	.009	67.499	65.479	65.25	62.955	3	3	3	4
2	.335	63.303	57.232	53.812	55.638	4	3	4	3
1	-.465	50.442	39.854	51.096	57.494	2	2	1	2
2	-.586	44.216	38.823	51.238	33.139	1	1	1	1
2	.313	57.346	53.698	57.816	62.519	3	3	2	2
2	-.071	58.836	50.31	47.236	55.638	1	3	4	2
2	-.802	44.216	46.702	44.375	50.504	3	3	3	3
1	-.549	48.683	37.572	39.944	42.641	4	4	2	3
1	.634	39.748	41.032	51.238	46.791	2	3	1	4
2	-.336	56.94	61.797	58.101	48.757	3	3	3	3
1	-.76	45.028	47.807	48.38	53.89	4	4	3	3
1	-.431	59.105	58.704	55.672	62.519	3	3	4	3
2	-.632	32.438	28.588	31.079	25.275	2	2	2	2
1	.812	35.687	42.799	39.944	46.026	4	4	4	4
2	-1.106	37.853	36.909	40.23	33.139	3	2	3	2
1	-1.258	40.154	34.184	33.368	35.651	4	3	4	3
1	-.56	48.683	47.807	53.383	59.132	2	3	3	2
1	.141	61.272	54.802	60.245	55.747	3	2	3	3
1	-.212	48.14	48.101	53.527	56.511	3	3	3	3
1	-1.282	46.11	44.641	35.368	42.532	3	4	3	4
2	-.41	33.52	41.032	42.517	46.136	2	3	2	3
2	.171	50.307	43.094	57.959	54.764	1	3	4	3
2	-.39	56.805	59.662	46.664	47.009	2	3	3	3
2	.808	65.334	66.583	64.821	60.77	3	4	3	3
2	-.181	61.136	58.337	56.243	55.638	4	2	3	3
1	-.514	33.791	34.7	33.368	40.02	1	2	2	4
1	.972	55.181	50.31	55.672	62.519	4	3	4	3
1	-.291	44.079	44.345	45.662	48.647	3	4	2	3
1	-.45	46.246	37.645	37.799	34.013	3	3	2	2
2	.128	39.883	40.738	45.091	48.757	3	3	3	2
1	-.132	54.909	51.635	38.086	57.276	2	4	3	3
2	-.419	67.499	38.455	46.807	54.327	4	4	3	3
2	.2	52.744	52.961	42.375	45.262	3	3	3	2
2	-.315	46.246	44.272	47.093	40.456	4	4	3	3
2	-.869	54.775	47.88	55.956	49.74	4	3	3	3
1	-1.828	40.561	40.885	37.084	37.507	3	3	3	2
2	.685	50.442	51.414	46.664	59.023	3	3	2	3
2	-.792	39.477	44.42	33.51	44.17	3	3	3	3
1	-.756	38.259	32.122	40.086	50.504	2	2	3	3
1	-1.575	45.704	51.268	37.942	49.413	3	4	2	2
1	-.812	46.381	43.168	37.942	35.76	3	3	2	3
1	.304	36.228	42.357	38.371	39.911	3	2	2	3
2	-.171	58.971	63.049	64.821	59.132	3	4	1	3
2	.206	65.334	67.835	57.959	59.023	4	4	3	4
2	.775	54.775	59.588	46.807	59.132	3	3	3	3
1	.358	63.438	55.023	48.809	60.77	2	3	1	2
1	.958	58.836	62.239	73.686	66.013	2	2	3	1
1	.905	67.499	56.127	59.388	48.757	4	4	3	3
2	.883	65.334	69.234	54.098	66.013	3	3	3	3
1	-.586	67.499	68.94	73.686	62.519	4	4	3	4
1	.005	61.001	63.638	61.961	64.266	3	4	2	4
1	-.48	50.713	54.507	64.821	55.638	3	4	3	3
1	-.168	36.363	37.203	51.238	35.76	3	3	3	3
1	-1.127	35.687	38.97	31.652	52.143	3	3	3	4
2	-.428	56.94	58.337	53.669	51.706	3	4	3	2
1	1.127	54.775	57.747	49.094	62.519	3	3	3	3
1	-.267	39.883	39.706	40.086	43.296	4	2	4	2
2	-.957	31.49	42.063	35.797	37.29	3	1	4	1
1	.85	40.154	41.915	42.088	36.415	3	3	3	2
1	.612	48.412	59.662	60.103	55.638	4	3	3	4
2	.568	61.136	56.274	60.674	60.77	3	3	3	3
2	.093	54.909	39.633	49.238	66.232	3	3	3	3
2	-.64	33.52	41.253	40.23	38.272	3	2	3	2
2	-.925	44.216	49.132	44.52	41.877	3	2	2	1
1	1.302	56.669	48.984	49.094	62.519	4	3	3	3
1	.903	56.669	70.044	67.108	60.881	2	3	3	4
2	-1.578	33.114	32.638	36.513	35.651	2	3	2	1
1	-1.042	37.853	44.345	53.527	52.251	3	3	3	3
2	-.084	61.272	62.092	57.816	54.873	3	4	2	1
1	-.984	47.328	52.077	53.956	53.017	3	3	3	2
2	.461	46.381	52.519	48.809	40.566	3	3	3	3
2	-1.333	44.216	40.738	53.527	40.784	4	2	4	2
2	.656	59.783	55.17	58.53	47.774	2	4	2	3
1	.18	57.075	39.633	53.527	47.009	3	3	3	2
1	-.007	56.805	65.405	62.534	59.898	2	4	3	4
1	.63	50.442	57.968	61.676	57.385	3	4	3	3
2	.281	37.853	38.75	51.954	41.767	2	4	3	2
1	.55	46.11	45.524	55.098	64.266	2	4	3	4
2	-.386	54.775	53.698	69.253	66.013	3	3	3	2
1	-.383	39.748	36.467	64.821	52.143	4	4	4	4
1	-.763	57.075	41.253	47.378	58.259	2	3	3	4
1	1.171	48.683	59.514	51.096	62.628	4	3	3	2
1	1.378	64.25	66.583	69.11	67.761	2	3	4	2
1	-.501	61.001	43.168	57.672	53.781	1	3	3	2
2	-.469	63.167	67.835	64.821	64.266	4	4	4	4
2	.341	50.577	47.807	40.373	48.757	3	3	3	3
2	.48	48.546	59.809	55.672	48.647	3	3	4	3
2	-.441	36.769	43.241	39.944	33.03	3	4	3	4
1	.379	43.944	52.445	46.807	45.153	3	3	3	3
2	-.733	61.272	48.543	53.527	57.276	3	3	3	3
1	.653	46.381	43.168	51.238	59.132	3	3	3	3
2	-1.665	46.246	42.211	42.088	42.641	3	3	3	3
1	.808	37.718	39.706	51.238	46.026	3	3	3	3
1	1.206	33.657	31.46	44.52	37.398	4	3	4	4
1	-.438	40.561	41.4	30.937	43.187	3	4	1	1
1	-.105	34.469	40.59	33.51	29.207	3	1	2	1
1	.235	54.503	58.631	57.959	51.16	3	3	3	2
1	.461	31.49	36.246	31.079	43.624	4	4	3	3
1	.614	50.442	56.348	51.238	50.068	2	2	2	2
2	1.313	65.468	59.662	55.527	50.504	4	4	3	4
2	.072	56.669	65.405	57.959	66.013	3	3	3	3
1	-.488	46.246	53.623	57.816	54	3	3	3	3
1	.581	39.748	36.099	46.807	42.75	2	2	2	2
1	.838	61.001	60.692	62.677	62.519	3	4	3	3
2	.219	61.136	56.127	44.233	60.77	3	3	3	4
1	.243	52.879	49.868	57.959	62.628	4	3	4	4
1	.504	56.94	63.122	46.52	45.371	3	3	3	3
2	-.303	63.167	67.761	66.823	60.77	3	3	3	3
1	-.044	56.94	49.426	46.52	50.396	3	3	3	3
2	.178	50.713	58.262	53.956	53.89	1	3	3	2
1	.48	61.001	66.51	67.108	64.266	4	4	3	4
2	-1.009	37.987	38.455	44.52	50.832	3	3	3	3
2	1.065	63.167	69.161	71.542	66.123	3	3	3	3
2	.009	63.303	66.657	62.534	52.143	4	4	2	4
1	-.294	37.718	50.531	44.52	51.269	3	4	3	3
2	-.514	50.577	53.771	44.52	34.777	4	3	3	3
2	-.376	61.136	46.554	60.103	52.251	3	3	3	3
2	-.41	54.775	51.414	60.245	59.132	3	2	2	2
1	.581	59.105	58.704	57.959	52.689	4	3	3	3
1	-.475	63.303	63.049	71.542	66.013	2	3	3	2
2	1.154	67.499	64.153	64.821	62.519	4	4	4	2
1	.309	50.442	40.959	49.094	51.379	4	3	3	4
2	-.49	58.971	52.445	60.103	57.385	2	3	3	3
2	-.224	67.499	66.583	66.823	64.266	4	4	4	4
2	.026	48.412	42.063	44.375	48.757	3	4	3	3
2	-.126	65.334	61.871	64.679	60.989	1	2	2	2
1	.35	52.608	57.158	36.37	55.528	3	3	3	2
1	.515	42.049	37.351	46.664	48.647	3	3	3	2
1	-1.204	35.822	40.738	41.373	50.613	4	4	4	4
1	.503	44.079	45.156	55.527	53.126	3	3	3	3
2	-.291	44.216	54.213	36.084	54	3	3	2	2
1	.154	63.167	66.583	73.686	62.519	3	4	3	3
1	.806	42.049	37.645	33.51	40.02	3	4	3	3
2	-.723	30.949	29.913	36.655	28.224	2	3	2	2
1	.365	59.105	62.975	71.397	64.266	3	3	3	2
2	.35	54.775	51.562	42.66	48.975	4	3	4	3
2	1.422	65.334	71.222	67.108	66.013	2	3	3	4
1	.004	48.277	58.262	51.096	64.266	3	3	3	3
1	1.174	63.303	68.94	73.829	66.232	2	4	3	4
1	1.052	54.638	66.583	53.383	50.286	4	4	2	4
1	-.374	48.546	40.959	44.662	44.388	3	3	3	3
1	-.178	46.11	33.89	36.226	31.828	2	3	3	3
2	-.078	42.185	60.104	46.949	57.713	3	3	3	3
2	-.514	63.303	68.94	64.535	60.989	3	4	3	4
2	.535	56.94	67.761	49.094	55.638	3	3	3	3
2	-.02	52.608	45.45	50.953	53.126	3	3	3	3
1	-.906	48.412	48.911	51.096	51.16	3	3	1	4
1	-.165	52.744	60.84	60.103	57.385	3	3	2	3
1	-.504	61.001	62.975	63.534	55.747	3	3	2	2
2	.725	55.044	41.99	46.807	52.251	3	3	2	2
2	-.192	44.216	44.272	46.664	48.647	4	4	3	4
1	-.802	65.334	54.875	57.816	55.747	2	2	3	2
2	.822	65.334	70.044	66.823	62.519	3	4	3	4
1	-.378	46.381	50.089	53.669	56.075	4	4	4	4
1	1.11	65.334	68.866	48.951	64.702	3	3	3	2
2	-.045	65.334	61.871	51.525	48.757	1	4	3	3
1	1.099	39.883	55.98	55.672	56.402	3	3	3	3
2	.83	65.334	65.331	53.383	57.494	4	4	4	4
1	.588	48.818	65.405	58.387	53.89	3	3	3	3
2	1.152	67.499	65.331	69.11	67.761	2	4	3	4
1	-1.073	53.285	43.241	58.101	53.126	3	4	2	3
2	-.261	56.94	42.063	44.375	53.89	3	4	3	3
2	.317	42.455	53.918	48.951	53.781	4	4	4	4
1	.213	48.412	44.345	39.944	51.379	3	3	3	3
2	-.161	54.909	60.692	60.245	52.143	3	4	3	4
2	-1.01	44.216	54.949	30.937	42.641	3	3	1	3
2	.461	50.713	52.519	64.679	52.907	2	3	2	3
2	.513	65.468	58.337	51.811	59.023	4	4	3	4
1	.105	37.718	43.168	46.664	37.507	3	3	3	3
2	-.758	50.577	47.217	42.946	47.774	3	3	3	3
1	-.122	42.049	46.996	60.245	36.962	3	4	4	3
1	.438	37.718	44.42	31.794	38.272	3	3	2	3
1	.912	35.957	40.959	43.375	46.573	4	4	4	4
1	.229	40.154	37.572	42.231	46.354	3	4	2	2
1	-1.167	41.779	47.217	46.664	46.026	4	4	3	4
1	-.098	42.049	43.168	42.804	35.651	4	4	4	4
2	.088	50.577	55.98	58.101	54.655	3	3	3	3
2	.164	59.105	55.17	53.383	57.385	3	3	3	4
2	.276	63.303	43.241	46.807	57.385	3	4	3	4
2	-.37	54.638	60.619	66.966	53.781	3	4	3	4
1	.871	56.805	62.165	64.821	59.898	3	3	3	4
2	-.663	40.967	41.99	40.373	52.251	4	4	4	4
1	-.133	52.744	57.084	51.096	52.251	3	3	3	3
2	-.216	58.836	40.959	49.094	48.757	4	4	3	3
2	.151	35.957	43.609	37.942	47.664	2	3	3	3
1	-1.033	63.303	63.343	51.096	49.413	4	4	3	4
1	-.115	33.791	40.738	37.657	42.641	3	3	3	3
2	.989	52.744	68.866	57.959	52.579	4	4	3	4
2	.25	50.442	50.163	51.382	47.774	2	2	3	2
2	.786	50.577	46.702	51.238	50.504	3	4	3	4
2	1.799	67.499	68.866	75.973	60.77	3	4	3	4
1	1.176	48.546	58.337	60.103	62.519	3	3	3	4
2	-.272	44.35	44.272	40.23	45.153	3	3	2	3
2	.276	48.277	50.089	38.086	45.917	3	3	3	3
1	-.442	48.412	59.809	58.53	50.396	3	3	2	3
2	.678	59.105	66.51	66.966	64.266	3	3	3	3
2	-.513	63.303	63.122	55.956	60.881	2	3	3	3
1	-.452	40.018	38.455	35.797	41.767	3	2	2	1
1	.581	41.914	44.714	53.527	58.368	3	3	3	3
2	.128	61.001	65.037	60.39	62.519	4	3	3	3
1	1.164	67.499	65.331	72.113	67.761	2	3	2	3
1	1.438	61.136	57.305	67.108	55.747	4	3	3	3
2	1.345	63.303	64.153	40.086	51.379	3	4	4	4
1	-.114	63.303	54.875	66.966	59.023	4	4	4	4
2	-.022	61.136	59.662	67.108	54	3	4	3	3
1	.229	39.748	35.363	46.664	42.532	3	2	3	2
1	.633	59.105	59.514	60.532	59.023	4	4	3	3
1	-.429	44.079	53.844	60.245	66.013	4	3	3	4
2	-2.414	37.987	37.718	49.094	44.388	4	3	3	1
2	-.135	50.442	52.372	64.535	60.881	3	3	3	4
1	.516	63.167	61.061	66.966	64.266	3	3	4	4
1	-.291	42.049	36.172	38.086	25.275	3	3	2	2
2	.687	54.775	41.032	45.52	57.494	2	3	3	4
2	1.172	65.334	64.227	55.672	55.747	4	4	3	4
2	.597	49.224	46.702	57.816	45.153	4	4	3	4
2	-.499	52.879	48.911	51.667	52.251	3	3	3	3
2	.503	37.853	63.049	46.807	41.767	3	3	3	3
2	.033	58.971	64.227	59.961	64.266	4	4	4	4
2	-.26	52.744	53.623	53.383	40.894	4	4	1	3
2	-.784	44.079	45.45	41.088	34.886	3	3	3	2
2	-1.204	61.001	54.286	57.959	59.242	3	4	3	3
2	.808	48.277	57.232	49.094	51.487	2	3	2	3
1	.6	46.516	53.771	60.103	57.494	4	3	3	3
2	-.042	41.914	52.519	44.662	54	3	3	3	2
2	-.142	54.775	61.797	60.103	64.266	4	4	3	4
1	-.374	54.775	65.331	60.103	60.77	2	3	2	3
2	.036	42.185	36.54	37.942	39.255	3	4	3	3
1	.101	50.307	58.41	62.677	57.276	4	4	3	4
2	-.254	48.277	56.348	51.096	47.119	3	3	3	3
2	.767	50.442	39.118	40.659	38.709	3	3	3	3
1	.186	59.105	60.692	51.096	55.638	3	3	2	3
2	-1.004	54.503	39.633	42.375	48.757	2	4	4	3
1	-.374	43.944	54.728	46.52	47.119	2	3	3	2
1	.626	50.713	67.688	63.534	64.375	3	3	3	3
2	.475	48.412	54.875	48.951	38.381	3	3	3	4
1	-.563	37.581	58.337	48.951	39.145	4	3	2	3
1	-.224	56.94	64.227	60.39	57.385	3	3	3	3
2	.173	67.499	67.761	66.823	62.736	4	3	3	4
1	.03	58.971	59.588	57.816	59.242	3	4	3	3
1	-1.032	52.608	42.284	46.664	59.023	2	3	3	3
2	.852	67.499	62.975	58.101	64.375	3	4	3	4
1	-.234	53.691	44.272	53.527	47.009	4	3	4	3
1	-.449	54.638	45.524	53.527	49.63	3	3	3	2
2	.515	54.775	45.377	44.804	43.515	3	3	3	3
1	-.042	55.044	58.704	53.24	56.402	3	4	3	3
1	-.129	38.8	45.892	42.375	43.624	2	3	2	3
1	-.298	61.136	56.274	62.248	59.023	3	3	3	3
2	-.384	63.167	61.871	53.383	52.143	2	3	1	3
1	.486	46.381	45.45	40.802	40.784	4	4	4	2
1	-1.204	37.987	33.227	22.216	34.449	3	4	2	4
2	-.413	41.914	46.996	51.525	47.447	3	3	3	3
2	-.485	42.32	58.557	55.814	47.009	3	4	3	3
1	-1.098	44.35	43.094	35.655	44.388	3	3	3	3
2	-.668	46.246	44.272	38.086	44.17	3	2	3	2
2	.063	65.334	58.41	62.248	66.013	2	4	3	4
2	.313	59.105	51.414	44.949	55.747	4	3	3	4
1	-.194	52.473	30.282	35.941	32.156	3	2	3	3
1	-1.042	37.853	43.315	37.657	41.002	2	3	3	2
1	1.152	61.136	65.626	60.103	59.023	4	3	3	3
2	-.561	52.879	56.643	55.814	53.89	4	4	3	3
1	-.756	35.822	47.954	48.809	36.634	3	3	3	3
2	-.168	56.805	56.053	54.098	62.628	3	3	3	3
2	-.161	56.94	58.337	51.096	52.907	3	3	3	2
1	-.567	63.167	64.227	53.24	55.747	3	3	3	2
2	.398	50.713	53.844	44.091	53.89	3	3	2	2
2	-.122	38.259	52.519	31.079	32.265	3	3	2	3
1	.344	63.303	65.7	57.816	62.628	3	3	3	3
1	1.155	37.718	45.45	39.944	43.405	3	3	3	3
1	.079	65.334	65.7	57.816	63.829	3	3	3	4
1	.144	57.075	50.163	55.814	62.519	3	3	1	1
1	1.553	67.499	67.982	71.397	66.013	3	3	3	3
1	-.007	59.377	65.405	57.816	64.266	3	4	3	4
2	-.026	59.105	58.483	58.387	60.881	3	3	2	3
1	-.784	31.355	37.056	33.224	27.788	3	3	3	2
2	-.674	46.787	40.738	36.226	41.767	3	3	3	3
2	-1.04	52.608	46.923	46.949	56.511	4	4	3	2
1	.934	56.669	48.984	57.816	54.764	4	2	4	4
2	.864	50.442	43.168	46.949	47.774	4	3	3	4
1	.485	59.105	41.99	57.959	51.269	4	4	3	4
1	.482	33.657	45.524	40.23	50.286	2	2	2	2
1	-.683	56.805	59.883	51.096	57.494	3	3	4	3
2	1.874	61.272	58.41	55.956	50.504	3	3	3	3
2	.449	65.334	66.51	62.248	60.881	3	4	3	4
2	.917	61.136	62.018	63.106	59.023	2	3	3	3
1	.601	58.836	66.51	62.248	60.77	3	3	3	3
2	.931	61.136	57.305	40.23	53.89	4	4	4	3
1	.45	53.014	63.27	56.672	44.607	2	2	3	2
1	1.401	56.805	58.483	62.677	60.881	3	2	3	3
2	.357	64.25	70.118	60.245	66.123	2	3	3	3
