    4.00    3.00    7.00    7.00    1.00    4.00   11.02    4.00    5.00    4.00    3.00    3.00    3.00
    6.00    4.00    4.00    3.00    4.00    4.00    6.85    4.00    4.00    4.00    1.00    1.00    2.00
    5.00    8.00    7.00    7.00    4.00    3.00   12.97    3.00    4.00    4.00    3.00    4.00    3.00
    7.00    7.00    6.00    3.00    1.00    3.00   10.51    4.00    4.00    4.00    5.00    4.00    4.00
    4.00    5.00    8.00    7.00    2.00    3.00    8.13    2.00    2.00    3.00    1.00    1.00    3.00
    5.00    2.00    5.00    4.00     .00    2.00    5.36    3.00    4.00    3.00    3.00    3.00    3.00
    4.00    3.00    7.00    3.00    3.00    3.00    3.58    1.00    2.00    1.00    3.00    3.00    2.00
    4.00    6.00    3.00    3.00    7.00    4.00   14.82    2.00    1.00    2.00    2.00    2.00    3.00
    6.00    3.00    5.00    5.00    1.00    4.00    7.01    3.00    2.00    3.00    3.00    4.00    4.00
    8.00   10.00    6.00    6.00    5.00    5.00   10.57    4.00    3.00    4.00    3.00    4.00    5.00
    7.00    7.00    7.00    5.00    2.00    4.00   16.53    3.00    3.00    3.00    2.00    3.00    3.00
    7.00    7.00    9.00    7.00    3.00    3.00    9.03    3.00    4.00    3.00    4.00    5.00    4.00
    5.00    6.00    6.00    6.00    2.00    3.00    7.61    3.00    3.00    3.00    1.00    1.00    2.00
    5.00    5.00    6.00    4.00    1.00    3.00   10.19    2.00    3.00    2.00    2.00    2.00    3.00
    2.00    1.00    4.00     .00    2.00    3.00   12.18    3.00    2.00    3.00    5.00    5.00    6.00
    6.00    6.00    5.00    5.00    4.00    2.00    8.78    2.00    3.00    3.00    2.00    2.00    4.00
    4.00    8.00    3.00    5.00    1.00    4.00   15.28    2.00    4.00    2.00    3.00    2.00    2.00
    8.00    9.00    7.00    7.00    5.00    4.00    7.19    4.00    4.00    4.00    6.00    5.00    6.00
    5.00    2.00    7.00    6.00    3.00    3.00    9.24    4.00    3.00    3.00    2.00    3.00    3.00
    3.00    2.00    3.00    3.00    2.00    4.00    8.54    2.00    2.00    2.00    1.00    2.00    3.00
    5.00    4.00    5.00    6.00    3.00    3.00    8.76    3.00    2.00    3.00    1.00    1.00    4.00
    8.00    9.00    9.00    7.00    5.00    4.00   15.23    3.00    3.00    3.00    4.00    4.00    5.00
    5.00    4.00    6.00    4.00     .00    3.00   13.18    2.00    2.00    3.00    2.00    2.00    3.00
    7.00    4.00    6.00    7.00    2.00    4.00    3.70    3.00    4.00    2.00    2.00    1.00    3.00
    3.00    6.00    3.00    6.00    2.00    2.00    9.53    3.00    4.00    2.00    1.00    1.00    1.00
    4.00    3.00    4.00    5.00    1.00    3.00   14.10    3.00    3.00    3.00    2.00    1.00    3.00
    5.00    4.00    4.00    2.00    3.00    4.00    9.27    4.00    5.00    5.00    4.00    5.00    5.00
    7.00    7.00    6.00    6.00    4.00    4.00   14.77    3.00    2.00    3.00    4.00    4.00    4.00
    4.00    4.00    4.00    6.00    1.00    4.00   12.15    3.00    3.00    2.00    5.00    4.00    5.00
    3.00    4.00    7.00    6.00    1.00    2.00    7.98    3.00    3.00    3.00     .00   -1.00     .00
    7.00    5.00    6.00    5.00    2.00    2.00    9.87    4.00    4.00    3.00    2.00    2.00    4.00
    5.00    6.00    5.00    8.00    1.00    3.00    4.44    3.00    3.00    3.00    4.00    5.00    5.00
    8.00    6.00    5.00    8.00    3.00    4.00   17.80    4.00    6.00    3.00    4.00    5.00    5.00
    3.00    4.00    4.00    2.00    3.00    3.00    8.20    5.00    5.00    4.00    3.00    2.00    3.00
    8.00    6.00    5.00    6.00    5.00    4.00    1.91    3.00    3.00    2.00    6.00    5.00    4.00
    3.00    6.00    6.00    5.00     .00    4.00    9.83    4.00    3.00    3.00    2.00    2.00    1.00
    3.00    1.00    4.00    2.00    3.00    3.00    7.72    3.00    2.00    3.00    2.00    2.00    1.00
    6.00    8.00    7.00    6.00    2.00    3.00    7.73    3.00    2.00    4.00    4.00    4.00    5.00
     .00   -1.00    4.00    1.00     .00    3.00   11.24    2.00    1.00    2.00     .00     .00   -1.00
    6.00    8.00    8.00    8.00    1.00    3.00    6.94    3.00    3.00    4.00    4.00    3.00    5.00
    6.00    6.00    5.00    6.00    1.00    3.00    3.88    4.00    3.00    3.00    4.00    3.00    3.00
    4.00    6.00    3.00    4.00    3.00    5.00   11.39    2.00    3.00    2.00    2.00    2.00    4.00
    4.00    2.00    2.00    1.00     .00    2.00    4.31    2.00    4.00    3.00     .00     .00     .00
    4.00    4.00    3.00    5.00    1.00    4.00    6.30    2.00    2.00    4.00    3.00    2.00    3.00
    4.00    5.00    7.00    8.00    1.00    4.00    4.93    2.00    3.00    3.00    2.00    2.00    3.00
    6.00    7.00    3.00    3.00     .00    2.00    9.51    3.00    3.00    4.00    3.00    3.00    6.00
    9.00    7.00    9.00   10.00    1.00    3.00    5.95    4.00    3.00    3.00    4.00    4.00    5.00
    4.00    4.00    5.00    3.00     .00    3.00    9.17    3.00    2.00    3.00    1.00    2.00    5.00
    8.00    8.00    6.00    6.00    3.00    3.00    7.25    3.00    3.00    3.00    4.00    3.00    6.00
    8.00    8.00    7.00    8.00    3.00    4.00    9.11    4.00    4.00    4.00    4.00    4.00    4.00
    4.00    4.00    5.00    2.00    2.00    3.00    4.90    2.00    2.00    3.00    2.00    3.00    2.00
    9.00   10.00    9.00   10.00    1.00    3.00    5.60    5.00    4.00    5.00    4.00    5.00    5.00
    3.00    3.00    3.00    2.00    2.00    3.00   11.85    1.00    2.00    2.00    1.00    1.00    2.00
    7.00    7.00    4.00    4.00    3.00    3.00    1.99    2.00    3.00    2.00    3.00    4.00    4.00
    5.00    5.00    7.00    7.00    1.00    4.00   13.43    3.00    4.00    3.00    4.00    3.00    3.00
    5.00    4.00    5.00    5.00    2.00    3.00    5.95    2.00    3.00    3.00    2.00    3.00    5.00
    5.00    6.00    7.00    5.00    1.00    3.00    9.71    3.00    3.00    3.00    1.00    2.00    1.00
    4.00    5.00    4.00    5.00    1.00    4.00   11.38    3.00    3.00    1.00    2.00    2.00    3.00
    6.00    7.00    4.00    8.00    4.00    4.00   11.19    4.00    5.00    4.00    3.00    3.00    5.00
    6.00    6.00    6.00    7.00    3.00    3.00    9.68    5.00    4.00    4.00    3.00    3.00    4.00
    3.00    4.00    7.00    4.00    2.00    3.00    8.58    3.00    3.00    2.00    2.00    2.00    3.00
    3.00    2.00    6.00    1.00    2.00    3.00    3.75    2.00    2.00    1.00     .00     .00    4.00
    3.00    1.00    5.00    3.00    1.00    3.00   10.79    3.00    3.00    3.00    2.00    1.00    2.00
    5.00    4.00    5.00    5.00    1.00    3.00    4.51    4.00    4.00    4.00    2.00    2.00    2.00
    7.00    5.00    4.00    2.00    3.00    4.00    7.80    2.00    3.00    3.00    2.00    3.00    3.00
    8.00   10.00    9.00    7.00    1.00    3.00    8.93    3.00    4.00    4.00    4.00    4.00    6.00
    5.00    3.00    3.00    4.00    4.00    3.00    8.14    3.00    4.00    2.00    4.00    3.00    4.00
    2.00    2.00    2.00    3.00   -1.00    1.00    6.51    3.00    2.00    3.00    1.00    1.00    2.00
    3.00    4.00    5.00    4.00   -1.00    3.00    8.99    2.00    1.00    2.00    2.00    2.00     .00
     .00   -2.00     .00    3.00   -2.00    2.00    7.32    3.00    1.00    2.00    2.00    2.00   -1.00
    5.00    6.00    6.00    3.00    3.00    3.00    6.79    4.00    3.00    4.00    3.00    2.00    4.00
    5.00    3.00    4.00    4.00    2.00    5.00    9.75    3.00    2.00    2.00    3.00    3.00    3.00
    3.00    5.00    7.00    3.00    2.00    4.00    5.15    3.00    3.00    3.00    3.00    3.00    4.00
    5.00    6.00    5.00    4.00    4.00    4.00   12.32    4.00    4.00    4.00    3.00    2.00    4.00
    4.00    4.00    9.00    5.00    2.00    2.00   13.84    3.00    4.00    3.00    2.00    3.00    4.00
    4.00    4.00    6.00    3.00    3.00    4.00    9.51    3.00    2.00    4.00    3.00    3.00    4.00
    4.00    5.00    7.00    4.00    3.00    5.00   10.78    2.00    3.00    2.00    2.00    1.00    2.00
    4.00    5.00    8.00    4.00    5.00    4.00   10.96    2.00    3.00    3.00    5.00    4.00    4.00
    2.00     .00    3.00    3.00    1.00    2.00   12.43    2.00    3.00    2.00    3.00    4.00    2.00
    6.00    6.00    5.00    2.00    1.00    4.00    3.10    3.00    2.00    3.00    3.00    3.00    3.00
    6.00    5.00    6.00    5.00    2.00    3.00    8.57    3.00    3.00    3.00    3.00    3.00    4.00
    5.00    6.00    4.00    6.00    2.00    3.00    9.11    3.00    3.00    3.00    2.00    2.00    3.00
    7.00    7.00    5.00    9.00    3.00    5.00    2.62    4.00    3.00    4.00    3.00    2.00    3.00
    9.00   10.00    7.00    6.00    2.00    3.00    9.15    3.00    3.00    3.00    4.00    3.00    5.00
    4.00    4.00    4.00    4.00    3.00    3.00    3.76    5.00    5.00    4.00    5.00    5.00    3.00
    6.00    6.00    7.00    5.00    4.00    3.00    9.98    3.00    3.00    4.00    2.00    1.00    3.00
    6.00    2.00    6.00    4.00    4.00    3.00   12.99    3.00    4.00    4.00    3.00    3.00    4.00
    3.00    4.00    5.00    4.00    2.00    2.00    8.66    4.00    4.00    4.00    4.00    5.00    3.00
    4.00    2.00    6.00    3.00    1.00    2.00    6.18    4.00    3.00    4.00    4.00    4.00    5.00
    4.00    5.00    6.00    5.00    4.00    4.00   12.04    3.00    2.00    3.00    3.00    3.00    4.00
    6.00    4.00    4.00    3.00    2.00    3.00    9.25    3.00    4.00    3.00    4.00    4.00    5.00
    9.00    9.00    7.00    7.00    3.00    3.00    9.64    3.00    2.00    4.00    4.00    4.00    6.00
    7.00    8.00    6.00    7.00    1.00    2.00    6.55    4.00    4.00    5.00    5.00    4.00    5.00
    6.00    5.00    7.00    5.00    2.00    3.00    8.58    4.00    5.00    4.00    2.00    1.00    4.00
    4.00    1.00    5.00    1.00    2.00    3.00    8.78    2.00    1.00    2.00    2.00    1.00    1.00
    3.00    2.00    5.00    3.00    2.00    3.00    3.96    3.00    2.00    3.00    1.00    1.00    2.00
    9.00    9.00    7.00   10.00    3.00    3.00    1.95    4.00    5.00    4.00    7.00    5.00    6.00
    5.00    4.00    6.00    5.00    4.00    3.00    3.88    3.00    4.00    3.00    3.00    3.00    3.00
    4.00    6.00    5.00    5.00    1.00    2.00   14.46    2.00    5.00    5.00    2.00    3.00    4.00
    5.00    5.00    6.00    8.00    4.00    4.00   10.84    2.00    2.00    2.00    4.00    3.00    4.00
    6.00    6.00    9.00    6.00    3.00    4.00   12.92    5.00    5.00    5.00    3.00    3.00    4.00
    3.00    4.00    4.00    2.00    3.00    4.00    8.67    3.00    2.00    4.00    4.00    4.00    4.00
    3.00    2.00    4.00    3.00    4.00    4.00    8.06    2.00    3.00    3.00    2.00    2.00    2.00
    3.00    3.00    3.00    3.00    1.00    4.00    7.74    1.00    1.00    2.00    2.00    2.00    2.00
    6.00    6.00    5.00    7.00    2.00    3.00    8.89    1.00    3.00    1.00     .00     .00    3.00
    8.00    7.00    5.00    6.00    2.00    3.00   13.41    4.00    3.00    3.00    3.00    3.00    5.00
    3.00    4.00    5.00    3.00    1.00    4.00    5.46    4.00    4.00    5.00    4.00    4.00    3.00
    9.00    9.00    8.00    9.00    3.00    5.00   10.04    3.00    4.00    3.00    4.00    4.00    5.00
    4.00    5.00    3.00    5.00    1.00    3.00    6.70    3.00    2.00    3.00    3.00    2.00    1.00
    7.00    4.00    6.00    5.00    2.00    3.00    6.07    3.00    3.00    4.00    2.00    3.00    4.00
    2.00    2.00    6.00    4.00     .00    3.00   10.24    3.00    2.00    3.00    1.00    1.00    3.00
    9.00   10.00    9.00    9.00    2.00    5.00   12.90    5.00    5.00    5.00    6.00    5.00    8.00
    6.00    4.00    5.00    3.00    4.00    4.00    5.88    6.00    5.00    5.00    4.00    2.00    4.00
    6.00    6.00    6.00    5.00    3.00    4.00    5.70    4.00    3.00    4.00    2.00    2.00    4.00
    9.00    9.00    6.00    8.00    2.00    3.00   10.12    3.00    4.00    2.00    4.00    4.00    4.00
    4.00    4.00    3.00    2.00    1.00    2.00   15.70    4.00    4.00    4.00    2.00    2.00    2.00
    5.00    7.00    6.00    5.00    1.00    4.00    5.27    4.00    3.00    3.00    3.00    3.00    3.00
    6.00    7.00    5.00    7.00    3.00    2.00    7.65    4.00    3.00    3.00    5.00    6.00    4.00
    6.00    6.00    6.00    5.00    2.00    3.00   10.06    3.00    2.00    3.00    1.00    2.00    1.00
    4.00    5.00    5.00    3.00    3.00    2.00    9.00    5.00    3.00    4.00    3.00    3.00    3.00
    8.00    7.00    6.00    6.00    3.00    3.00    6.31    5.00    3.00    4.00    4.00    5.00    5.00
    3.00    1.00    4.00    3.00    3.00    4.00    9.53    3.00    3.00    3.00    2.00    1.00    2.00
    4.00    3.00    5.00    4.00   -1.00    2.00    3.48    2.00    3.00    2.00     .00     .00    2.00
    5.00    4.00    7.00    4.00    5.00    5.00   12.28    2.00    2.00    2.00    5.00    4.00    4.00
    5.00    8.00    7.00    8.00    2.00    4.00    9.75    3.00    3.00    3.00    3.00    2.00    5.00
    6.00    9.00    7.00    9.00    5.00    4.00   11.84    4.00    5.00    4.00    3.00    4.00    4.00
    4.00    3.00    5.00    3.00    1.00    3.00   10.44    3.00    3.00    4.00    2.00    2.00    3.00
    1.00    2.00    4.00    3.00     .00    2.00    -.47    2.00     .00    2.00    1.00    1.00    1.00
    5.00    5.00    4.00    5.00    4.00    4.00    4.54    4.00    5.00    2.00    4.00    2.00    3.00
    1.00     .00    6.00    1.00     .00    3.00    5.79    2.00    2.00    3.00     .00    1.00    1.00
    4.00    5.00    5.00    3.00    4.00    5.00    8.57    2.00    3.00    2.00    3.00    3.00    3.00
    6.00    4.00    8.00    5.00    4.00    4.00   11.05    4.00    3.00    3.00    2.00    2.00    4.00
    6.00    5.00    5.00    5.00    3.00    5.00   10.37    4.00    3.00    4.00   -1.00   -1.00    1.00
    3.00    5.00    3.00    3.00    2.00    2.00   17.71    3.00    3.00    2.00    1.00    2.00    2.00
    7.00    5.00    5.00    4.00    1.00    3.00   12.39    3.00    3.00    4.00    4.00    2.00    4.00
    2.00    4.00    4.00    2.00    2.00    3.00   12.89    3.00    2.00    3.00    1.00     .00    1.00
    4.00    4.00    3.00    1.00    3.00    4.00    8.50    3.00    4.00    2.00    3.00    3.00    2.00
    4.00    4.00    5.00    2.00     .00    3.00    6.35    3.00    3.00    4.00    2.00    3.00    2.00
    4.00    3.00    7.00    4.00    2.00    3.00    5.65    2.00    3.00    2.00    2.00    1.00    2.00
    2.00    4.00    5.00    3.00    1.00    4.00   12.55    3.00    3.00    3.00    2.00    1.00    1.00
    2.00    2.00    4.00    1.00    4.00    3.00    9.30    4.00    3.00    4.00    3.00    3.00    2.00
    6.00    6.00    8.00    4.00    2.00    3.00   13.91    3.00    3.00    3.00    2.00    4.00    3.00
    3.00    5.00    2.00    2.00    1.00    3.00   10.53    2.00    4.00    3.00    2.00    3.00    2.00
    5.00    7.00    6.00    6.00    2.00    2.00    8.92    3.00    2.00    2.00    3.00    4.00    4.00
    5.00    7.00    5.00    2.00    2.00    4.00   11.31    4.00    5.00    4.00    5.00    5.00    4.00
    1.00    4.00    4.00    3.00    1.00    3.00    7.65    3.00    1.00    3.00    2.00    1.00    3.00
    9.00    7.00    9.00    8.00     .00    4.00   11.39    4.00    5.00    4.00    3.00    2.00    5.00
    4.00    5.00    3.00    3.00    1.00    3.00    8.34    2.00    4.00    3.00    1.00     .00    2.00
    6.00    6.00    9.00    7.00    3.00    3.00    6.71    3.00    4.00    3.00    4.00    4.00    7.00
    6.00    4.00    5.00    6.00    3.00    3.00   10.28    3.00    4.00    3.00    4.00    4.00    5.00
    6.00    6.00    5.00    4.00    3.00    4.00   11.46    3.00    2.00    2.00    5.00    5.00    3.00
    6.00    6.00    8.00    6.00    5.00    4.00   11.93    4.00    4.00    5.00    2.00    2.00    2.00
    4.00    6.00    5.00    6.00    2.00    3.00    5.63    3.00    2.00    2.00    3.00    3.00    3.00
    7.00    7.00    7.00    6.00    4.00    4.00   11.35    4.00    3.00    4.00    4.00    3.00    8.00
    5.00    4.00    9.00    6.00    3.00    3.00    7.27    2.00    3.00    3.00    3.00    3.00    4.00
    4.00    4.00    6.00    3.00    1.00    4.00    9.11    3.00    2.00    2.00    4.00    4.00    5.00
    6.00    7.00    6.00    5.00    3.00    5.00    6.24    6.00    6.00    6.00    3.00    4.00    5.00
    5.00    4.00    4.00    3.00    1.00    3.00   10.50    4.00    2.00    4.00    1.00    2.00    4.00
    6.00    6.00    4.00    2.00    2.00    2.00    7.15    2.00    2.00    2.00    2.00    2.00    4.00
    5.00    7.00    4.00    5.00    1.00    3.00    7.14    3.00    2.00    2.00    3.00    4.00    4.00
    5.00    3.00    8.00    7.00     .00    4.00    9.45    2.00    2.00    3.00    1.00     .00    2.00
    5.00    4.00    7.00    7.00    3.00    4.00   12.59    2.00    2.00    3.00    3.00    3.00    3.00
    3.00    5.00    3.00    2.00    1.00    2.00   12.53    3.00    4.00    3.00    3.00    4.00    3.00
    4.00    3.00    4.00    4.00    2.00    2.00    9.86    3.00    4.00    3.00    2.00     .00    2.00
    7.00    6.00    8.00    4.00    2.00    3.00   12.09    3.00    4.00    3.00    2.00    2.00    5.00
    6.00    7.00    6.00    6.00    2.00    3.00   11.16    3.00    2.00    3.00    2.00    3.00    4.00
    3.00    3.00    5.00    3.00    2.00    3.00   12.05    3.00    3.00    4.00    4.00    5.00    5.00
    3.00    4.00    4.00    3.00    3.00    3.00   16.54    3.00    2.00    2.00    1.00    1.00    3.00
    6.00    6.00    8.00    7.00    1.00    2.00    7.97    5.00    4.00    4.00    3.00    3.00    3.00
    4.00    5.00    7.00    4.00    3.00    4.00    5.41    2.00    3.00    3.00     .00   -1.00    3.00
    3.00    2.00    2.00    4.00    2.00    2.00    9.15    4.00    2.00    2.00    1.00     .00    1.00
    3.00    2.00    3.00    2.00    1.00    3.00   11.75    2.00    2.00    2.00    1.00     .00    1.00
    3.00    5.00    4.00    6.00   -2.00    3.00   13.76    1.00    2.00    2.00     .00   -2.00    2.00
    4.00    3.00    5.00    4.00    3.00    4.00   12.92    2.00    3.00    3.00    2.00    1.00    2.00
    4.00    6.00    6.00    7.00    3.00    3.00    7.52    5.00    4.00    5.00    2.00    2.00    4.00
    5.00    7.00    6.00    4.00    3.00    4.00    9.08    2.00    4.00    4.00    4.00    4.00    2.00
    8.00    7.00    6.00    7.00    3.00    4.00   14.35    3.00    3.00    4.00    5.00    5.00    5.00
    4.00    5.00    7.00    2.00    1.00    3.00    9.08    1.00    1.00    2.00    1.00    1.00    1.00
    5.00    7.00    7.00    6.00    3.00    4.00    9.28    4.00    3.00    3.00    3.00    3.00    3.00
    7.00    6.00    5.00    5.00    3.00    5.00   12.00    2.00    2.00    3.00    3.00    5.00    3.00
    2.00    3.00    3.00    3.00    3.00    3.00    7.20    3.00    3.00    2.00    2.00    2.00    1.00
    6.00    6.00    6.00    4.00    1.00    2.00    7.37    4.00    4.00    4.00    2.00    2.00    3.00
    5.00    5.00    6.00    2.00    1.00    4.00    7.43    3.00    2.00    3.00     .00   -1.00    2.00
    7.00    7.00    5.00    5.00    1.00    3.00    8.50    3.00    5.00    4.00    3.00    3.00    7.00
    5.00    7.00    7.00    4.00    5.00    5.00    8.76    5.00    6.00    4.00    4.00    5.00    5.00
    6.00    5.00    7.00    5.00    3.00    4.00   13.94    3.00    3.00    5.00    4.00    5.00    4.00
    7.00    4.00    4.00    2.00    3.00    4.00    9.80    2.00    3.00    3.00    3.00    4.00    5.00
    7.00    7.00    4.00    5.00    1.00    3.00   11.12    3.00    2.00    2.00    3.00    3.00    3.00
    9.00    9.00    5.00    9.00    4.00    2.00    9.08    3.00    3.00    3.00    4.00    3.00    5.00
    3.00    4.00    5.00    3.00    1.00    1.00    5.74    3.00    3.00    3.00    1.00    1.00    2.00
    4.00    5.00    6.00    4.00    2.00    2.00    4.06    2.00    3.00    2.00    3.00    2.00    3.00
    8.00    8.00    9.00    7.00    4.00    4.00    6.17    2.00    3.00    3.00    4.00    2.00    4.00
    9.00    6.00    8.00    4.00    6.00    5.00    9.78    4.00    3.00    4.00    4.00    4.00    5.00
    5.00    6.00    6.00    5.00    1.00    3.00   12.14    2.00    3.00    3.00    2.00    1.00    2.00
    2.00    1.00    4.00    4.00    2.00    4.00   10.56    3.00    2.00    2.00    1.00    1.00    4.00
    4.00    3.00    4.00    6.00    2.00    3.00    1.20    3.00    3.00    2.00    4.00    4.00    5.00
    8.00    5.00    5.00    3.00    2.00    3.00   10.79    3.00    2.00    4.00    1.00    2.00    2.00
    6.00    7.00    5.00    6.00    2.00    3.00    5.10    2.00    1.00    2.00    3.00    2.00    3.00
    4.00    6.00    5.00    5.00    3.00    2.00   12.29    4.00    2.00    4.00    3.00    4.00    3.00
    5.00    3.00    2.00    5.00    4.00    4.00    8.53    3.00    3.00    3.00    3.00    4.00    4.00
    2.00    2.00    4.00    4.00   -1.00    2.00   11.98    2.00    2.00    2.00     .00    1.00     .00
    3.00    5.00    3.00    6.00    3.00    2.00   11.54    3.00    3.00    3.00    1.00    4.00    4.00
    2.00    4.00    5.00    3.00    3.00    4.00    8.73    2.00    2.00    2.00     .00     .00    3.00
    7.00    7.00    7.00    4.00    2.00    4.00   11.14    3.00    3.00    4.00    2.00    2.00    5.00
    3.00    4.00    5.00    4.00    2.00    3.00    7.40    1.00    2.00    3.00   -1.00     .00   -1.00
    6.00    4.00    6.00    6.00    3.00    4.00   15.26    3.00    2.00    3.00    4.00    4.00    4.00
    2.00    4.00    4.00    3.00     .00    2.00   13.39    3.00     .00    2.00    1.00     .00    2.00
    7.00    8.00    8.00    7.00    3.00    4.00   13.97    4.00    3.00    3.00    5.00    4.00    6.00
    4.00    6.00    7.00    6.00     .00    3.00   10.90    4.00    3.00    4.00    1.00    1.00    2.00
    5.00    4.00    7.00    2.00    2.00    4.00    7.99    4.00    5.00    4.00    1.00    1.00    1.00
    7.00    4.00    6.00    3.00    3.00    4.00   11.83    4.00    3.00    3.00    3.00    4.00    6.00
    8.00    8.00    6.00    6.00    3.00    4.00    9.85    3.00    2.00    2.00    4.00    4.00    7.00
    9.00    8.00    5.00    7.00    1.00    4.00    5.37    3.00    2.00    2.00    3.00    3.00    4.00
    5.00    6.00    3.00    5.00    3.00    4.00   11.30    3.00    3.00    4.00    4.00    5.00    4.00
    4.00    3.00    7.00    5.00    3.00    2.00   11.31    3.00    3.00    3.00    4.00    3.00    2.00
    6.00    4.00    4.00    4.00    3.00    3.00    8.47    2.00    2.00    3.00    3.00    4.00    4.00
    4.00    4.00    7.00    7.00    2.00    5.00   10.39    1.00    1.00    2.00    3.00    5.00    3.00
    4.00    7.00    5.00    5.00    3.00    4.00   11.52    3.00    1.00    4.00    3.00    3.00    6.00
    5.00    3.00    8.00    5.00    4.00    4.00   10.06    2.00    3.00    2.00    2.00    3.00    3.00
    2.00    2.00    5.00    4.00    2.00    2.00    9.79    2.00    2.00    2.00   -1.00   -2.00     .00
    5.00    7.00    5.00    4.00    2.00    4.00   10.63    4.00    4.00    3.00    2.00    1.00    1.00
    3.00    2.00    1.00    2.00    1.00    3.00   11.60    1.00     .00    2.00    3.00    3.00    2.00
    4.00    4.00    3.00    4.00    2.00    4.00    8.15    1.00    1.00    1.00     .00    1.00    2.00
    3.00    3.00    5.00    3.00    1.00    5.00    8.03    2.00    2.00    3.00    2.00    2.00    3.00
    4.00    4.00    6.00    4.00    3.00    4.00    9.76    2.00    3.00    2.00    3.00    3.00    4.00
    4.00    4.00    5.00    2.00    3.00    3.00    8.43    3.00    2.00    3.00    3.00    4.00    4.00
   11.00   12.00    7.00    9.00    1.00    4.00   10.05    4.00    3.00    4.00    5.00    4.00    4.00
    6.00    6.00    6.00    5.00    2.00    3.00    2.94    4.00    3.00    3.00    5.00    5.00    5.00
    5.00    7.00    4.00    7.00    2.00    3.00   15.17    3.00    3.00    2.00    4.00    4.00    5.00
    4.00    4.00    6.00    5.00    3.00    3.00   12.40    3.00    2.00    3.00    4.00    4.00    5.00
    6.00    7.00    9.00    5.00     .00    3.00    5.36    3.00    5.00    4.00     .00     .00    3.00
    6.00    5.00    8.00    8.00    2.00    4.00    5.70    2.00    3.00    3.00    4.00    3.00    6.00
    5.00    4.00    7.00    6.00    3.00    4.00   10.50    3.00    3.00    3.00    1.00    2.00    2.00
    4.00    6.00    8.00    7.00    2.00    3.00   12.54    3.00    2.00    3.00    3.00    3.00    6.00
    9.00    6.00    8.00    8.00    2.00    4.00   13.73    3.00    3.00    4.00    4.00    4.00    8.00
    6.00    3.00    6.00    4.00    1.00    3.00   12.32    2.00    3.00    2.00    3.00    3.00    3.00
    9.00    7.00    9.00    6.00    3.00    3.00    7.80    4.00    3.00    4.00    3.00    2.00    4.00
    2.00    2.00    6.00    3.00    1.00    5.00    5.38    2.00    2.00    2.00    2.00    3.00    3.00
    4.00    5.00    1.00    4.00    4.00    3.00    7.82    3.00    2.00    4.00    2.00    2.00    3.00
    4.00    4.00    1.00    4.00    2.00    3.00    9.14    3.00    3.00    3.00    1.00    1.00    2.00
    9.00    6.00    7.00    7.00    2.00    3.00   15.75    4.00    5.00    5.00    5.00    5.00    6.00
    9.00    7.00    6.00    6.00    3.00    4.00   13.49    2.00    2.00    2.00    5.00    5.00    6.00
    7.00    5.00    5.00    7.00    3.00    3.00    3.51    4.00    3.00    3.00    2.00    2.00    4.00
    4.00    2.00    4.00    3.00     .00    3.00    8.64    2.00    3.00    2.00    2.00    1.00    2.00
    2.00    4.00    7.00    1.00     .00    4.00   12.21    2.00    2.00    2.00    1.00    1.00    1.00
    4.00    4.00    3.00    5.00    3.00    4.00   12.78    6.00    4.00    4.00    1.00    1.00    3.00
    2.00    3.00    3.00     .00     .00    4.00   12.00    2.00    3.00    4.00    1.00    1.00    1.00
    5.00    5.00    5.00    7.00     .00    3.00   12.85    2.00    2.00    1.00    4.00    3.00    2.00
    8.00    9.00    9.00    8.00    1.00    3.00   10.02    5.00    6.00    4.00    5.00    4.00    3.00
    2.00    5.00    2.00    3.00    3.00    3.00    8.76    2.00    2.00    2.00    3.00    4.00    5.00
    4.00    5.00    3.00    6.00     .00    3.00   13.34    4.00    3.00    4.00    3.00    4.00    4.00
    3.00    6.00    5.00    4.00    2.00    2.00    7.20    4.00    4.00    5.00    3.00    3.00    4.00
    3.00    3.00    3.00    2.00    2.00    3.00    8.72    2.00    1.00    1.00    2.00    1.00    2.00
    5.00    4.00    5.00    3.00     .00    3.00   11.93    4.00    5.00    4.00    4.00    3.00    3.00
    4.00    4.00    5.00    8.00    2.00    4.00   12.85    3.00    4.00    3.00    2.00    2.00    2.00
    3.00    4.00    7.00    5.00    1.00    2.00   11.25    2.00    3.00    3.00    4.00    2.00    3.00
    8.00    5.00    8.00    7.00    2.00    3.00   10.89    3.00    2.00    2.00    4.00    4.00    3.00
    5.00    3.00    5.00    5.00    1.00    3.00    8.53    4.00    1.00    4.00    2.00    3.00    1.00
    5.00    6.00    3.00    6.00   -1.00    3.00    6.26    2.00    2.00    3.00    3.00    4.00    3.00
    3.00    6.00    7.00    5.00    3.00    4.00   10.23    3.00    3.00    3.00    3.00    3.00    5.00
    2.00    4.00    7.00    3.00    3.00    4.00    9.64    1.00    3.00    1.00    2.00    2.00    3.00
    4.00    3.00    7.00    5.00    3.00    3.00    7.36    3.00    3.00    4.00   -1.00     .00    1.00
    8.00    6.00    8.00    6.00    2.00    4.00    8.74    4.00    4.00    3.00    3.00    3.00    2.00
    7.00    7.00    5.00    4.00    3.00    4.00   11.32    4.00    2.00    4.00    4.00    4.00    4.00
    5.00    7.00    6.00    4.00    4.00    2.00   14.63    3.00    3.00    4.00    4.00    3.00    7.00
