51.09	48.34	42.56	48.00	55.10	49.60	35.09	42.42	44.36	50.17	53.83	45.33
35.70	36.34	31.43	49.37	45.92	41.53	36.09	34.21	52.27	35.43	26.05	34.15
40.45	53.60	46.58	31.27	51.41	49.59	38.75	39.18	53.82	30.41	31.98	36.45
25.41	35.69	64.77	39.87	56.08	39.55	52.34	43.39	49.07	27.72	37.22	41.41
45.92	38.15	48.36	40.78	52.66	43.22	53.68	63.02	56.39	60.73	68.89	44.74
42.59	49.31	41.55	56.44	65.50	60.30	55.36	48.52	51.52	52.23	59.62	59.78
51.83	44.33	43.27	52.25	49.31	46.43	49.96	65.86	43.42	52.66	42.22	56.05
49.10	63.14	54.73	52.25	58.79	47.88	56.13	47.12	50.62	55.51	64.97	50.19
47.04	58.55	55.22	58.63	49.84	53.94	50.57	50.98	48.76	47.67	40.03	40.96
45.04	47.41	47.52	49.85	40.77	34.48	50.73	42.75	38.55	48.13	48.87	44.27
40.20	46.75	33.47	31.28	43.89	28.28	47.07	29.52	46.87	43.59	32.67	42.33
78.26	70.77	85.78	65.30	71.54	66.31	67.45	58.93	66.24	66.35	76.43	55.31
47.37	43.34	46.74	53.69	44.74	65.03	37.64	49.69	36.62	63.95	42.64	42.92
58.48	70.64	64.71	44.43	48.64	62.50	66.42	58.26	61.56	64.24	64.09	69.80
66.77	59.83	53.74	68.31	47.32	56.16	55.03	37.51	60.94	64.82	67.21	55.12
44.38	49.92	44.42	47.98	41.73	51.64	44.59	39.54	34.49	38.38	40.96	42.81
47.67	44.93	47.64	52.51	47.82	46.55	48.24	53.81	48.98	43.27	45.49	55.64
50.65	42.68	52.09	52.93	47.13	47.95	40.88	43.35	58.97	59.15	62.21	59.79
48.92	44.57	45.85	53.41	65.70	58.39	65.61	58.97	45.23	47.98	50.74	49.41
53.67	51.41	45.71	49.58	51.22	40.03	51.51	59.93	50.68	45.52	48.46	52.66
31.25	39.10	49.69	40.05	53.74	39.67	43.19	46.36	30.52	33.95	34.78	35.87
39.88	56.36	39.01	63.04	53.13	59.90	40.83	47.83	37.15	49.95	38.93	50.87
41.18	40.16	34.62	37.95	52.05	44.48	49.73	42.66	42.59	47.13	57.02	45.33
38.52	51.09	43.27	44.80	37.85	33.92	50.24	64.08	61.54	54.11	52.88	45.82
65.81	61.50	66.85	65.73	65.28	60.35	61.55	57.30	46.10	58.63	65.22	61.86
66.12	61.85	57.55	47.88	47.82	55.19	49.51	65.25	57.14	55.71	46.32	50.15
65.60	65.65	77.51	61.13	70.09	57.48	68.75	74.77	76.29	63.90	69.20	64.04
45.13	36.48	40.69	26.79	24.95	26.71	40.67	28.13	35.02	34.63	40.63	36.75
34.15	37.81	21.38	43.31	33.73	28.34	40.87	38.59	47.06	29.53	46.53	34.74
43.29	47.66	38.71	50.15	34.52	51.89	48.91	55.43	63.17	35.01	33.78	53.69
54.78	74.81	51.01	56.64	57.00	75.21	61.97	66.87	57.19	52.57	59.39	61.51
40.64	62.46	58.48	57.04	59.63	53.98	52.81	58.13	43.95	47.67	63.19	47.44
35.06	45.00	37.50	48.67	32.73	52.21	38.62	23.64	60.55	34.61	28.32	31.97
68.50	65.15	65.55	67.70	62.36	62.70	47.48	63.66	59.91	59.26	62.94	52.50
37.27	31.57	36.45	35.75	40.79	35.03	39.68	50.16	36.06	35.18	38.25	43.26
37.99	45.86	60.11	52.57	52.06	50.11	43.91	56.53	42.57	49.30	46.47	53.29
49.96	53.33	30.17	32.42	52.13	43.85	40.90	36.82	43.85	35.59	45.85	49.13
48.46	49.50	42.24	50.16	61.46	59.28	63.80	53.67	51.09	63.86	48.59	49.25
44.05	55.81	39.50	58.32	54.84	50.22	45.59	49.67	57.97	44.20	36.20	35.71
53.16	39.40	51.48	44.43	38.34	40.03	54.18	39.25	42.94	33.52	52.39	44.31
55.38	71.84	65.45	53.61	52.02	62.39	51.52	45.30	41.32	40.64	41.17	66.83
57.98	40.77	45.06	37.32	40.36	36.16	34.51	33.42	43.62	31.98	41.58	32.58
44.41	68.74	52.05	56.69	46.85	60.26	44.90	50.07	44.61	59.37	62.45	73.69
38.05	47.47	53.68	40.35	54.15	39.98	44.93	42.40	47.77	51.09	55.05	26.97
36.88	46.42	39.87	55.99	32.73	33.56	41.39	46.60	34.16	58.13	59.54	39.45
63.42	72.86	71.73	51.72	51.55	48.59	54.23	48.93	57.87	58.74	56.28	50.16
49.98	50.90	42.61	46.65	41.40	44.19	35.25	43.96	45.63	35.63	53.38	61.46
63.88	60.68	56.02	49.18	54.44	56.36	48.72	54.26	45.91	47.29	50.73	49.69
64.06	69.20	64.12	53.32	67.58	69.24	61.65	62.47	58.54	65.00	62.77	63.04
55.89	49.07	47.65	49.51	48.20	39.35	41.98	38.48	55.11	46.04	45.81	34.46
50.11	61.42	46.58	67.22	70.48	62.95	70.25	75.95	59.78	75.87	55.00	57.20
39.29	46.43	47.83	39.06	33.31	36.79	36.41	35.01	28.30	37.20	44.82	40.14
45.11	54.93	49.09	50.91	47.14	55.70	51.32	38.55	40.37	37.58	47.44	43.98
56.74	52.12	35.92	50.21	50.85	48.82	47.27	51.53	56.14	60.58	50.68	60.49
51.36	41.20	58.66	64.43	61.44	50.96	52.17	52.92	42.69	46.98	55.39	39.62
58.73	62.21	59.92	46.06	45.67	50.40	54.29	64.90	52.51	65.46	65.11	58.07
49.81	51.95	44.90	42.69	40.92	46.94	38.22	49.72	30.49	39.86	46.85	39.55
55.38	50.78	54.22	27.54	36.56	47.82	51.36	44.81	55.73	55.12	52.81	59.77
32.72	55.31	48.87	63.52	54.97	60.24	55.87	57.17	47.42	57.00	57.70	59.20
53.67	51.11	57.55	70.11	51.79	52.94	56.85	52.43	54.30	50.77	52.22	54.67
40.01	48.90	53.41	45.63	45.31	46.50	43.77	43.34	45.91	45.62	42.97	51.77
56.93	45.11	42.65	58.72	38.10	39.46	44.40	34.03	45.27	43.31	31.88	29.48
41.15	64.91	41.66	36.41	51.25	49.12	49.45	50.18	51.29	43.28	43.20	51.72
56.31	42.32	50.60	47.94	46.12	47.71	48.85	61.35	50.87	47.65	44.25	49.02
36.15	41.98	38.54	39.53	48.32	36.95	32.79	23.94	28.03	49.57	40.58	40.74
55.46	48.92	47.01	65.88	50.78	64.19	67.33	63.57	54.97	49.34	65.26	73.01
35.82	44.43	41.87	51.52	43.50	48.96	44.69	34.97	30.74	41.67	44.13	55.10
34.30	55.20	36.80	41.31	50.33	39.56	45.83	29.68	39.99	33.42	40.24	40.36
48.25	52.99	33.15	29.56	38.37	39.62	41.02	46.09	34.86	44.85	44.39	44.53
43.23	37.12	38.61	27.04	43.14	41.53	46.59	40.31	25.89	14.50	16.42	20.07
67.83	62.74	46.97	50.07	32.51	43.35	45.54	61.60	58.37	37.28	44.77	52.41
52.39	42.50	56.68	49.82	54.35	53.70	47.31	43.81	49.50	36.19	45.78	47.57
35.61	35.71	37.17	46.62	28.63	29.90	37.66	50.55	43.76	46.53	37.37	36.15
37.54	54.56	56.01	44.10	52.73	46.38	45.50	46.88	52.38	37.09	47.78	47.08
63.00	55.04	62.76	50.71	51.98	65.85	55.50	60.19	70.09	65.21	66.67	62.57
37.06	42.02	37.21	44.17	62.94	49.91	53.34	51.92	43.27	43.10	35.32	55.53
49.84	57.63	59.06	48.49	46.45	57.31	45.02	54.65	43.81	62.11	62.80	59.46
49.92	53.47	54.30	53.26	45.34	54.84	56.51	52.45	42.62	61.03	53.17	57.85
68.28	62.62	61.45	35.19	47.28	47.61	54.47	66.67	51.10	45.80	57.70	53.25
72.72	63.81	66.87	79.54	58.95	59.59	49.59	42.25	52.79	60.28	58.86	62.32
48.10	47.90	37.84	58.12	64.16	62.92	54.09	55.30	53.18	46.20	35.51	49.00
42.66	43.48	37.32	62.61	32.78	43.96	41.93	43.80	47.69	41.75	41.95	41.93
50.65	51.65	47.37	48.72	43.16	46.08	46.35	53.27	49.98	48.22	54.83	39.00
54.71	47.54	49.75	51.42	47.68	44.13	48.75	44.64	43.48	42.89	52.33	50.48
40.22	62.57	58.77	48.68	51.87	53.33	69.84	43.53	50.97	43.43	43.69	63.07
65.29	51.41	52.37	44.98	54.76	49.62	46.21	48.58	49.55	52.83	39.22	45.88
42.91	45.31	41.71	48.64	67.28	58.71	54.54	57.08	44.80	35.62	62.09	53.55
34.73	44.94	43.86	50.98	42.81	42.93	47.98	56.94	55.78	43.94	46.71	39.51
27.54	38.19	40.29	14.88	38.83	32.24	37.06	44.02	48.16	52.60	35.70	45.22
53.13	54.50	52.71	39.49	55.81	54.94	55.62	61.18	65.42	57.98	55.16	41.22
48.97	65.20	61.94	48.39	46.98	41.06	59.26	52.57	61.95	45.67	56.06	46.77
40.78	38.92	54.51	56.85	60.09	49.69	56.22	55.85	55.40	56.00	39.36	45.42
61.52	60.45	64.42	55.62	54.28	62.04	60.37	51.00	48.22	49.06	54.97	63.44
42.00	46.46	38.35	46.43	57.48	47.97	53.99	66.10	53.63	45.86	45.58	45.92
37.72	48.24	42.30	46.17	46.00	47.74	40.31	47.30	53.87	56.72	43.06	48.78
58.68	56.34	64.60	39.60	42.49	44.85	57.57	47.71	51.12	54.75	51.07	55.35
50.59	53.49	70.52	52.35	49.33	54.10	52.87	47.00	37.14	63.86	53.56	36.20
55.10	38.02	41.25	34.11	38.89	40.62	44.24	43.68	48.39	34.16	33.80	30.02
39.49	46.81	42.20	51.51	42.48	45.66	47.95	45.92	33.41	41.84	38.44	44.19
69.26	63.15	57.85	73.40	63.91	77.73	59.94	60.44	59.04	41.26	73.17	58.12
48.32	48.09	40.29	54.46	48.20	46.61	56.50	47.92	60.50	47.59	35.76	49.07
41.11	42.35	38.99	53.95	46.18	46.58	38.06	63.10	72.56	42.06	38.21	57.01
52.02	49.64	57.90	51.98	48.20	54.50	64.97	46.07	57.31	45.02	62.02	56.06
53.34	55.92	53.82	54.63	55.96	57.02	67.42	57.98	70.72	66.32	69.16	63.91
54.16	60.54	54.87	42.36	48.59	42.87	49.81	44.29	41.05	53.09	45.45	59.25
58.43	56.68	54.44	69.39	55.45	59.38	48.63	45.72	51.60	54.33	47.43	60.91
56.30	65.03	64.44	51.14	60.77	50.28	52.38	43.27	52.55	47.36	50.75	35.83
37.41	53.35	42.18	60.95	46.81	56.15	45.81	47.89	50.09	50.42	45.19	59.81
26.88	46.11	29.53	40.72	34.10	36.55	22.10	30.70	37.30	48.52	36.46	27.20
48.41	56.21	43.79	46.77	43.02	38.78	54.54	45.50	52.83	54.90	43.17	46.16
50.26	45.32	60.97	55.73	71.32	52.44	69.51	52.08	68.73	60.13	58.42	72.05
53.80	53.18	60.82	44.46	57.22	51.81	53.48	65.65	55.95	55.40	55.54	52.37
43.13	53.34	37.23	53.31	50.69	38.41	51.49	41.70	45.46	39.73	47.04	33.77
34.79	50.45	28.31	46.21	39.28	41.16	40.70	53.51	39.95	40.27	34.74	34.73
64.01	57.96	45.29	45.04	65.64	60.54	57.04	50.70	58.20	46.56	48.53	57.89
48.13	46.81	60.49	72.07	65.96	62.60	62.30	71.19	65.98	73.41	54.72	74.07
61.64	67.96	46.79	68.31	60.55	47.91	55.23	48.22	79.94	59.97	58.77	62.39
52.53	41.79	53.05	28.65	47.38	47.90	49.15	48.44	43.67	59.80	47.60	49.86
50.56	53.22	42.97	41.07	36.81	46.79	56.39	58.46	41.46	54.80	47.25	58.48
25.61	30.80	32.51	43.61	41.20	35.70	33.56	31.92	34.57	24.39	24.36	37.78
64.42	61.06	52.88	41.71	71.26	56.40	57.27	49.46	54.68	68.39	60.31	56.46
59.32	52.54	44.19	40.28	61.81	44.51	52.00	49.37	47.58	53.27	56.80	45.48
58.19	61.14	48.56	37.17	53.54	39.69	46.45	56.18	63.72	41.11	49.61	46.38
52.51	50.89	48.19	44.55	52.04	46.84	47.28	50.50	39.30	50.88	36.83	39.73
55.22	52.36	47.92	71.45	50.97	58.42	55.61	38.84	50.72	59.43	51.65	53.43
64.89	56.28	54.48	53.83	68.46	52.18	58.54	57.70	51.80	46.68	52.54	66.58
46.67	38.98	30.00	42.32	44.25	45.09	46.45	48.28	55.16	56.67	48.93	47.36
34.51	41.08	35.15	37.49	39.53	38.58	36.53	47.78	37.70	18.55	28.51	23.13
40.09	40.29	43.14	43.54	37.05	48.43	38.24	33.17	38.27	32.26	58.19	57.52
56.47	65.03	59.81	50.03	55.04	72.03	59.49	71.93	56.25	60.05	60.21	63.16
61.36	56.70	53.65	43.96	61.85	59.18	72.83	63.30	75.28	61.60	73.85	68.36
64.29	59.60	63.82	50.83	63.43	48.59	53.78	48.67	55.71	47.83	56.79	48.39
69.12	55.01	54.80	59.01	56.18	54.77	57.80	41.03	53.64	56.26	56.54	50.21
25.04	35.65	25.93	27.28	10.49	25.84	24.26	29.65	31.36	28.13	21.11	26.52
56.38	68.29	35.44	62.77	55.98	43.07	54.03	44.50	42.49	31.23	32.18	54.09
37.73	37.15	42.47	55.74	34.91	40.57	35.61	34.60	49.74	40.88	37.11	42.31
46.62	39.10	35.23	57.00	36.69	56.50	57.97	49.18	54.58	53.02	45.03	52.62
36.37	56.76	45.80	53.30	48.26	43.50	56.87	50.36	54.23	44.33	44.74	47.57
56.30	47.76	46.60	50.01	59.86	46.69	56.87	57.73	69.13	55.14	26.36	36.44
35.83	34.29	43.99	30.85	35.73	35.75	38.40	27.11	40.49	21.66	52.00	33.51
58.69	49.39	58.23	43.28	46.09	46.42	50.53	47.66	67.84	41.02	43.99	55.53
65.82	28.83	49.84	34.93	50.44	46.64	42.42	46.49	33.43	49.13	50.33	48.07
61.74	49.11	41.92	45.34	45.50	43.27	38.44	30.29	43.43	57.50	40.22	53.16
51.53	48.14	54.98	48.28	37.01	41.46	41.99	44.03	36.29	52.91	42.39	51.09
36.30	39.63	35.26	44.71	47.87	38.76	36.96	35.16	56.25	40.08	35.04	46.48
46.16	48.66	49.40	39.00	44.11	39.11	44.45	32.57	48.77	49.65	45.79	43.73
51.18	58.01	46.50	57.52	62.75	56.98	51.71	47.76	35.20	51.55	53.02	44.03
67.01	59.17	66.25	75.61	49.90	58.92	64.32	64.79	52.39	62.30	63.80	70.55
39.81	46.85	45.56	40.37	43.33	39.81	53.94	40.77	64.61	39.51	36.04	46.41
28.71	32.28	30.52	57.08	47.16	40.57	44.12	45.87	46.17	47.69	41.32	41.23
61.65	55.53	59.97	53.48	44.95	37.40	48.79	36.72	46.94	49.62	60.74	50.68
47.77	60.88	49.79	34.36	56.68	59.80	52.63	52.07	62.21	59.07	69.64	66.07
40.54	29.18	45.91	47.34	42.64	42.28	30.88	40.88	39.81	35.68	36.12	40.52
44.87	51.99	62.96	42.68	58.65	59.48	60.88	68.72	62.18	33.11	61.20	62.73
49.85	35.54	48.61	39.73	50.55	36.40	41.08	38.22	58.07	49.54	39.61	37.16
48.86	44.36	36.96	48.07	50.65	48.89	60.52	56.96	52.74	57.85	42.65	51.44
39.23	37.94	43.33	56.95	63.68	53.41	44.38	44.75	55.79	51.66	53.02	46.78
54.50	43.35	51.42	58.14	54.64	59.38	55.99	54.26	47.24	46.57	46.92	49.00
37.42	48.47	44.94	53.08	65.18	57.16	40.20	47.36	52.80	62.49	56.18	62.72
53.87	60.17	67.42	55.14	62.03	49.98	57.00	43.26	49.18	64.73	53.03	63.07
50.86	44.13	39.31	46.43	40.09	36.15	42.75	46.76	41.61	51.65	51.30	45.00
48.37	55.61	45.70	55.14	57.91	55.61	56.75	55.75	44.17	76.51	59.20	53.56
72.87	64.67	55.98	61.02	61.17	64.09	57.77	54.33	57.79	66.83	66.25	58.24
47.04	55.44	43.45	55.77	38.86	37.29	40.43	50.24	46.57	60.84	53.16	54.05
55.07	58.42	53.50	46.47	77.96	69.01	77.31	66.26	76.58	54.00	57.81	65.42
50.82	49.88	44.77	40.29	37.88	48.80	38.81	53.33	40.43	45.88	49.67	39.37
55.92	60.73	57.85	60.74	46.68	39.15	43.70	43.87	44.33	47.86	37.01	38.71
49.48	43.50	49.39	47.77	62.87	44.38	53.49	48.30	39.96	31.36	34.19	44.83
44.97	50.92	54.70	50.65	48.76	40.77	59.72	63.04	48.47	45.84	55.20	38.95
63.28	58.62	51.44	36.15	47.56	50.26	44.82	57.34	63.08	42.41	44.89	51.55
52.11	53.85	60.13	58.68	54.28	52.22	46.63	55.72	39.88	43.69	55.24	56.94
40.61	40.58	33.19	55.40	51.47	56.22	49.37	41.84	41.32	45.13	47.19	54.52
58.22	52.94	55.57	41.28	52.95	51.08	28.48	41.46	51.29	44.16	50.84	35.63
48.90	54.66	43.60	44.94	49.50	54.94	45.93	46.25	55.91	54.05	54.39	51.79
53.55	51.10	43.29	44.56	44.32	41.08	50.43	44.30	57.55	52.48	40.63	42.40
50.24	45.00	54.69	51.37	63.00	58.06	49.74	58.24	64.45	74.38	67.67	52.50
50.09	46.31	48.33	52.59	41.99	41.89	53.28	49.59	68.72	41.07	37.63	49.32
53.73	53.35	63.19	59.09	71.66	61.13	62.44	51.99	44.58	54.63	54.50	57.67
46.82	42.80	48.43	57.24	45.74	40.47	51.03	60.20	57.18	55.98	42.28	32.00
31.65	47.30	30.97	32.77	25.18	38.88	43.94	26.97	29.86	41.78	25.64	35.63
45.49	34.64	37.52	33.20	32.01	29.83	34.81	32.59	39.23	30.44	28.43	28.86
60.04	48.92	46.10	51.61	39.15	55.97	45.83	58.93	33.67	54.01	49.46	31.73
50.82	65.03	45.36	26.50	54.06	43.41	44.79	47.90	46.59	37.85	46.53	49.10
56.44	56.38	63.63	50.36	50.71	52.10	50.94	59.96	53.19	69.48	77.02	58.29
55.59	53.05	51.96	46.27	46.87	43.21	55.27	49.83	68.35	47.71	42.35	40.19
74.45	71.46	71.85	61.88	63.12	70.47	67.41	52.34	71.65	66.68	61.37	70.26
47.19	50.22	54.85	49.52	52.22	62.19	63.86	60.59	49.19	51.74	56.16	62.85
27.89	21.39	26.24	35.64	27.09	32.58	32.29	25.67	32.60	27.48	28.62	39.54
53.60	53.77	64.96	48.98	48.02	55.92	59.56	56.22	56.84	53.77	46.23	60.46
48.91	43.47	44.67	35.98	37.63	46.57	45.90	56.64	55.30	46.92	65.95	41.11
34.86	44.92	34.61	40.57	47.01	42.82	36.89	48.71	34.51	35.79	42.37	42.09
32.83	44.29	42.56	43.09	35.35	49.67	41.94	42.15	31.38	26.44	34.24	37.42
41.85	44.50	44.93	44.42	45.66	32.92	44.66	35.61	44.25	29.98	42.30	35.06
33.38	22.59	34.59	49.88	42.73	31.92	37.36	39.01	55.90	49.66	31.51	34.34
49.14	52.36	47.73	73.08	55.39	64.23	57.84	47.35	71.92	72.61	60.22	76.22
58.40	50.59	54.66	60.15	56.41	57.95	49.96	56.31	51.81	56.55	57.13	75.89
57.47	60.66	67.45	64.67	72.58	58.42	67.60	52.18	47.71	41.56	41.73	57.38
58.33	58.36	62.60	55.95	62.35	66.39	67.48	70.30	63.98	41.81	55.16	56.38
32.24	28.75	25.46	34.14	41.75	38.48	38.00	31.10	54.42	44.79	27.34	44.65
40.99	46.46	40.83	54.37	32.09	40.52	37.93	37.91	39.66	30.29	42.95	40.39
45.01	50.26	48.23	56.34	46.00	29.86	38.68	38.41	33.43	40.83	36.83	41.10
51.87	50.57	46.77	51.25	40.74	46.15	39.11	32.88	49.10	29.67	40.63	52.75
52.23	60.56	53.98	40.25	53.82	48.19	55.75	51.79	42.92	51.03	33.10	40.06
71.74	45.83	59.99	38.58	58.06	48.00	60.96	72.00	70.46	55.40	53.08	57.92
48.78	47.95	52.59	50.94	50.41	45.25	53.04	52.75	45.00	41.85	54.58	48.35
29.64	35.92	23.75	27.33	34.31	37.52	34.86	32.93	33.28	37.99	43.62	41.10
49.42	49.26	67.49	49.14	41.87	45.83	57.02	54.31	51.63	33.00	43.37	44.31
25.74	53.52	41.69	56.25	57.38	40.46	41.77	30.90	42.33	34.17	53.51	36.62
51.51	55.26	42.48	52.67	43.44	52.38	53.69	45.29	50.43	35.98	30.64	41.56
